procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10902864   4588 292244    0    0   553 35609 3837   14  6 21 72  1  0  0
 1  0     12 10909460   4624 292336    0    0    36    44 1278 1019  0  1 99  0  0  0
 1  0     12 10909796   4624 292336    0    0     0    16 1054  701  0  1 99  0  0  0
 2  1     12 10848736   4776 298372    0    0  6240   748 6241 5438 15  8 74  3  0  0
10  1     12 10429872   4776 375724    0    0  1488  2404 6744 9134 40 37 20  3  0  0
14  1     12 9764976   4776 610712    0    0     4  4724 5826 10672 42 45 11  3  0  0
 5  0     12 8753836   4776 1130656    0    0   220   728 4478 12377 48 32 20  0  0  0
12  0     12 7963520   4776 1503520    0    0     0 241948 4481 9146 42 42 16  1  0  0
 7  0     12 7184852   4788 1975264    0    0     0 496268 3944 10663 42 48 10  0  0  0
10  0     12 6666944   4788 2410832    0    0    64 524324 3476 10976 42 47 11  0  0  0
 9  2     12 6103104   4788 2796332    0    0   152 458824 4206 11785 34 51 14  1  0  0
14  1     12 5469628   4788 3199216    0    0     4 350096 4204 12631 36 47 16  1  0  0
19  0     12 4924680   4788 3540980    0    0     0 346484 4615 11652 32 52 16  0  0  0
11  0     12 4432200   4800 3951676    0    0     0 422180 4293 13221 34 55 11  0  0  0
 5  0     12 3996576   4800 4380856    0    0    56 420052 4355 13456 32 51 16  1  0  0
14  0     12 3667900   4800 4710596    0    0     0 399944 4493 11931 28 54 17  2  0  0
16  0     12 3272216   4800 5112652    0    0     4 329080 4726 12834 32 53 14  2  0  0
12  0     12 2896528   4800 5486204    0    0     0 394168 4250 12729 35 48 15  2  0  0
 7  0     12 2401504   4808 5964032    0    0     0 472816 3376 14173 43 39 19  0  0  0
 8  0     12 2081176   4808 6288032    0    0     0 311604 4694 11773 29 48 22  1  0  0
13  0     12 2170688   4808 6477196    0    0     0 344472 4971 7897 30 61  9  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0     12 2176604   4808 6707728    0    0     4 354884 4944 9003 33 59  8  0  0  0
 8  0     12 1651268   4808 7210264    0    0     0 170288 3790 15829 49 39 12  0  0  0
11  0     12 1287512   4816 7566540    0    0     0 356060 4328 12758 32 53 15  1  0  0
11  1     12 798220   4816 8039988    0    0     0 477600 4111 14806 34 50 16  0  0  0
