procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10834176   6200 290984    0    0   466  5528 3997   16  6 24 70  1  0  0
 0  0      0 10835528   6260 291076    0    0    36    88 1179 1028  0  1 99  0  0  0
 3  0      0 10843720   6284 291092    0    0     0   568 1327  879  1  1 98  0  0  0
 3  0      0 10785108   6440 297244    0    0  6384   140 6505 6070 11 15 72  3  0  0
 8  0      0 10736280   6464 312976    0    0   440    80 7224 12315 47 23 30  1  0  0
11  0      0 10695452   6480 330588    0    0     0    96 7242 11948 43 28 30  0  0  0
 5  0      0 10657692   6512 344208    0    0     0   228 5755 9402 32 25 43  1  0  0
 7  0      0 10622368   6536 357856    0    0     0   164 5858 8979 33 22 45  0  0  0
 5  0      0 10597876   6552 375036    0    0     0   224 7406 10829 33 34 33  0  0  0
12  0      0 10573044   6568 390420    0    0     0    96 6500 9473 31 34 34  0  0  0
 2  0      0 10547024   6592 404728    0    0     8    96 5725 8738 24 35 41  0  0  0
 8  0      0 10526388   6656 419648    0    0   160   420 5958 9995 18 46 35  1  0  0
 9  0      0 10498920   6680 432604    0    0     0   256 5446 9151 23 34 43  1  0  0
 7  0      0 10489596   6696 445864    0    0     0 16732 5154 9098 16 51 33  1  0  0
 7  0      0 10478256   6712 460448    0    0     0    96 6158 9967 18 46 36  0  0  0
 4  0      0 10465152   6728 474916    0    0     0    96 6039 9954 20 45 34  1  0  0
 9  0      0 10454344   6760 486872    0    0     0   232 4803 8508  9 52 39  0  0  0
 7  0      0 10443060   6784 499896    0    0     0   132 4737 8469  8 53 39  1  0  0
13  1      0 10433288   6800 510916    0    0     0 82024 4181 7474  8 59 30  3  0  0
 6  0      0 10422760   6848 522320    0    0     0 115504 3663 7391  5 64 28  3  0  0
 4  0      0 10411980   6864 534764    0    0     0    96 4596 8220  6 55 38  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 10399128   6896 547988    0    0     0   232 4834 8598  8 53 39  1  0  0
 7  0      0 10386024   6920 560700    0    0     0   124 5153 9123  5 48 46  0  0  0
 3  0      0 10368692   6936 573800    0    0     0    96 5247 9206  6 48 45  1  0  0
10  0      0 10354076   6952 587232    0    0     0   148 5415 9559  6 46 48  0  0  0
 4  0      0 10341504   6968 600244    0    0     0    96 4755 8641  5 51 44  1  0  0
 6  0      0 10327672   7000 614044    0    0     0   248 5692 9857  9 45 45  1  0  0
