procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10889664   5980 291860    0    0   463 19026 4160   17  7 25 68  1  0  0
 1  0     12 10895372   6048 291944    0    0    36   100 1331 1113  0  1 98  0  0  0
 2  3     12 10899588   6064 291952    0    0     0    88 1269  799  0  1 99  0  0  0
 3  0     12 10853724   6220 298324    0    0  6596   544 6601 6156 16 11 71  3  0  0
15  1     12 10650488   6972 363764    0    0  1128  3876 5787 9798 45 32 20  2  0  0
18  0     12 10394168   8152 511184    0    0   276  5816 5907 12918 47 39 12  2  0  0
 9  0     12 10213708   8184 660476    0    0    80   224 6529 9588 34 28 38  0  0  0
 5  0     12 9983076   8200 833804    0    0     0    96 7240 10952 44 27 28  0  0  0
 9  0     12 9820544   8216 980072    0    0     0 17556 5889 9656 39 30 30  0  0  0
11  0     12 9605076   8788 1115076    0    0  1432   184 5844 11890 42 30 27  1  0  0
 7  0     12 9370832   8804 1284972    0    0     0    96 7405 13477 44 30 27  0  0  0
 7  0     12 9145920   8868 1431252    0    0   152 49696 6620 12624 33 41 26  0  0  0
10  0     12 8912876   8912 1571320    0    0     0 156068 5962 11716 32 47 20  0  0  0
13  0     12 8767680   8936 1690884    0    0     0 209456 5066 10597 27 49 23  1  0  0
13  0     12 8597908   8960 1791932    0    0    56 532908 3422 8779 20 66 13  1  0  0
 6  0     12 8458812   8976 1886252    0    0     0 393400 3162 8499 24 42 33  1  0  0
11  0     12 8211684   9008 2013524    0    0     0   220 5715 10922 26 30 44  0  0  0
 4  0     12 8068576   9024 2146052    0    0     0    96 5978 11002 20 39 41  0  0  0
 9  0     12 7919732   9040 2297444    0    0     0   196 6550 12211 25 46 29  0  0  0
14  1     12 7695956   9064 2463488    0    0     0   124 7450 13355 30 43 27  0  0  0
18  1     12 7371708   9080 2614324    0    0     0 73848 6523 11706 23 52 25  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  1     12 7178272   9112 2729392    0    0     0 438592 3694 9368 17 68 12  3  0  0
 9  0     12 6962064   9128 2843112    0    0     0 405424 4111 9545 17 66 15  1  0  0
 5  0     12 6547112   9144 3002500    0    0     0   148 7160 12549 22 50 28  0  0  0
 8  1     12 6197276   9168 3161036    0    0     0   128 7465 12769 22 49 28  0  0  0
 8  0     12 5990556   9184 3321656    0    0     0    96 7083 12290 24 47 29  1  0  0
 9  0     12 5830656   9216 3482364    0    0     0   236 7163 12448 24 49 26  0  0  0
 9  5     12 5699544   9228 3613360    0    0     0 200832 5665 11105 22 52 25  0  0  0
13  2     12 5580448   9240 3727404    0    0     0 448616 3619 8999 17 67 14  2  0  0
14  1     12 5438320   9272 3864788    0    0     0 201476 5700 11574 20 55 24  1  0  0
11  0     12 5281440   9284 4017516    0    0     0    92 6869 11872 20 49 30  0  0  0
