procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10884480   6156 291936    0    0   434 29005 3996   15  7 23 70  1  0  0
 5  1     12 10890216   6188 292020    0    0     0   100 1343 1109  0  1 99  0  0  0
 2  0     12 10894912   6204 292024    0    0     0   304 1210  796  0  1 99  0  0  0
 2  0     12 10848900   6360 298348    0    0  6572    32 6698 6572 15 11 72  3  0  0
 8  0     12 10124128   6376 493356    0    0   256    64 7514 10843 40 31 29  0  0  0
10  0     12 8764380   6392 926472    0    0     0    96 5058 10830 47 32 20  0  0  0
24  0     12 7983536   6424 1449788    0    0     0 213552 4774 11584 47 34 19  0  0  0
14  0     12 7423036   7024 1725008    0    0  1360 680852 3577 7134 29 60 10  1  0  0
 8  0     12 6752704   7040 2386080    0    0     0 315572 4906 13056 47 32 21  0  0  0
13  0     12 6304744   7056 2784036    0    0     0 356496 4403 8555 38 43 18  1  0  0
47  0     12 5685932   7072 3314824    0    0     0 647500 4022 10911 35 38 26  0  0  0
11  0     12 5167684   7120 3701404    0    0   160 274816 5555 10011 29 48 22  1  0  0
 9  0     12 4830192   7144 3924652    0    0     0 434564 4194 6766 24 57 18  1  0  0
16  0     12 4854692   7160 4181680    0    0     0 484112 4005 7643 21 64 14  1  0  0
14  0     12 4041512   7176 4756136    0    0     0 104680 6453 13207 34 43 23  0  0  0
14  0     12 3678444   7192 5118368    0    0     0 369988 4731 9312 27 54 19  1  0  0
16  0     12 3277704   7224 5520756    0    0     0 422168 4863 10122 26 54 18  2  0  0
31  0     12 2893124   7248 5899144    0    0     0 558132 4314 9579 40 49 10  0  0  0
11  0     12 2494352   7264 6298080    0    0     4 520300 4383 10251 35 47 16  1  0  0
16  0     12 1923056   7280 6737840    0    0     0 133196 6165 10572 29 43 27  0  0  0
 7  0     12 1098020   7296 7280776    0    0     0 483424 4506 12589 44 38 18  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0     12 1376444   7320 7669276    0    0     0 354952 5506 10190 25 55 20  1  0  0
16  0     12 953064   7344 8092696    0    0     0 508712 4257 10058 34 51 14  1  0  0
10  0     12 503764   7360 8544008    0    0     0 382188 5284 10962 39 45 16  1  0  0
13  1     12 160620   7396 8890444    0    0   168 332924 5010 9257 24 54 21  1  0  0
14  1     12 199212   4156 8851584    0    0     4 709632 3364 6264 25 61  6  8  0  0
 8  0     12 174416   4244 8444840    0    0     0 104512 5872 13008 31 45 24  1  0  0
23  0     12 214440   3912 8142060    0    0     0 311056 4706 8960 23 57 19  1  0  0
11  0     12 266076   3952 8120148    0    0     0 469936 3437 6136 24 64 11  1  0  0
 7  0     12 148416   3980 8620264    0    0     4 170724 5498 11788 35 46 18  1  0  0
10  0     12 217316   4012 8549500    0    0     0 342252 5338 11211 27 53 20  0  0  0
13  0     12 177324   4084 8586692    0    0     0 439096 4304 10514 36 48 15  1  0  0
 8  0     12 220060   4144 8541004    0    0     0 388312 4401 9228 25 56 18  1  0  0
 7  0     12 143568   4184 8618128    0    0     0 515928 3615 7751 23 62 14  1  0  0
 6  0     12 134992   4200 8628532    0    0     0 188180 5997 10682 28 47 23  1  0  0
 5  0     12 343192   4216 8486432    0    0     0 249612 4879 8009 22 58 20  1  0  0
 8  0     12 147112   4248 8722528    0    0     0 244524 6032 6962 21 72  6  1  0  0
10  0     12 162992   4272 8486308    0    0     0 383644 4255 9768 23 62 14  0  0  0
 8  0     12 199008   4288 8444252    0    0     0 396156 3759 7269 24 63 12  1  0  0
 9  0     12 165412   4304 8472296    0    0     0 458876 3333 6879 19 59 21  1  0  0
10  0     12 151780   4320 8491932    0    0    24 118472 6188 12354 28 50 22  0  0  0
 7  0     12 205764   4352 8435976    0    0     0 344276 4564 9195 24 58 16  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0     12 149124   4376 8491248    0    0     0 297540 3910 7473 21 58 20  2  0  0
 9  0     12 190032   4392 8373664    0    0     0 421572 3754 7488 20 61 19  1  0  0
 7  0     12 493032   4408 8341712    0    0     0 403620 3604 6702 19 63 17  1  0  0
 7  0     12 360580   4424 8869396    0    0     0 78652 6710 12162 31 48 22  0  0  0
