procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10907472   4448 289776    0    0   467 15001 4158   17  6 25 68  1  0  0
 1  0     12 10909980   4484 289864    0    0    36    16 1357 1068  0  1 99  0  0  0
 7  0     12 10903844   4484 289896    0    0     0    16 1386  806  0  1 98  0  0  0
 5  0     12 10853676   4632 296404    0    0  6748   248 6500 6250 17  9 71  3  0  0
 9  0     12 10592364   4632 410564    0    0    80    24 6612 11819 44 28 28  0  0  0
 4  0     12 10430276   4632 545424    0    0     0   380 5827 9644 33 25 42  0  0  0
 3  0     12 10246956   4632 708424    0    0     0    16 7191 10629 40 29 31  0  0  0
 5  0     12 10071860   4632 868188    0    0     0    16 6767 10341 46 24 30  0  0  0
 9  0     12 9865920   4640 1030372    0    0     0   160 6918 10576 43 30 27  0  0  0
 9  0     12 9718304   4640 1176048    0    0     0    16 6432 9102 32 34 34  0  0  0
 8  0     12 9488048   4640 1321748    0    0   160  1172 6558 9601 27 41 33  0  0  0
 4  1     12 9315960   4640 1448636    0    0     0 93376 4967 8656 22 56 20  1  0  0
 9  0     12 9153316   4644 1600152    0    0    12 158408 5998 10154 30 46 23  1  0  0
 7  1     12 9032040   4656 1726576    0    0     0 165216 4968 8939 17 53 30  1  0  0
15  0     12 8899936   4792 1856108    0    0   136 304260 4625 9157 31 49 19  1  0  0
 6  1     12 8643696   4792 1991684    0    0     4 262416 4885 9226 21 58 20  1  0  0
 5  0     12 8328692   4792 2123040    0    0     0 180444 5253 8908 19 57 23  1  0  0
10  0     12 8142332   4792 2286216    0    0     0    16 7195 11347 37 38 25  0  0  0
 7  0     12 8008852   4800 2421380    0    0     0   156 6184 9584 17 44 39  0  0  0
 6  1     12 7868116   4800 2559516    0    0     0 83784 5826 9410 18 48 34  0  0  0
10  0     12 7615984   4800 2692504    0    0     0 156304 5182 8690 15 59 26  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0     12 7339236   4800 2823756    0    0     0 130712 5459 8891 17 51 32  1  0  0
 7  0     12 7035520   4800 2973140    0    0     0 159004 6032 9631 17 54 29  1  0  0
 4  0     12 6761448   4808 3104792    0    0     0 146312 5842 9216 13 56 30  1  0  0
 7  1     12 6470864   4808 3244136    0    0     0 169940 5376 9392 17 56 27  0  0  0
16  0     12 6299388   5468 3385048    0    0  1452 119856 5597 9614 17 54 27  1  0  0
 8  0     12 6169652   5476 3520324    0    0    56 155256 5523 9335 14 57 28  1  0  0
