procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10926208   4448 287596    0    0   453  1977 3448   12  4 18 77  1  0  0
 1  0      0 10927340   5152 288572    0    0  1524    44 1796 1295  0  1 98  1  0  0
 3  0      0 10913564   5152 288572    0    0     0    16 1367  963  0  1 99  0  0  0
 7  1      0 10843072   5304 295076    0    0  6724   580 6321 5773 14 12 69  4  0  0
 7  2      0 10815128   5304 299840    0    0  1000  2180 5927 10271 45 30 21  3  0  0
13  0      0 10800260   5304 301908    0    0     0  2340 5297 10030 39 44 15  3  0  0
 8  0      0 10763020   5304 304496    0    0   220  1908 6686 10774 42 34 21  3  0  0
 4  0      0 10709092   5304 306120    0    0     0     0 6398 7644 37 21 41  0  0  0
12  0      0 10687224   5316 307624    0    0     0   120 6354 7479 29 25 46  0  0  0
 7  0      0 10676140   5316 309284    0    0    44    16 7243 8382 37 22 41  0  0  0
10  0      0 10655476   5316 311008    0    0   172   176 5676 9107 35 27 38  1  0  0
 6  0      0 10635568   5316 312524    0    0     0    16 7001 10776 37 29 34  0  0  0
10  0      0 10611188   5316 314188    0    0     0    16 7321 10950 45 28 27  0  0  0
 7  0      0 10598840   5324 315576    0    0     0    48 5428 8711 26 32 41  0  0  0
12  0      0 10597832   5324 317092    0    0    56    16 5996 9023 31 26 43  0  0  0
 4  0      0 10597076   5324 318400    0    0     0   112 5639 8727 26 31 43  0  0  0
15  0      0 10593800   5324 320320    0    0     0     8 8293 11838 53 21 26  0  0  0
 9  1      0 10588256   5324 321660    0    0     0    20 5473 8789 15 42 43  0  0  0
10  0      0 10587500   5332 322780    0    0     0   476 4946 7977 17 36 47  0  0  0
 7  0      0 10554488   5336 324304    0    0     4    16 7019 10098 37 29 35  0  0  0
11  0      0 10552472   5336 325676    0    0     0   116 5086 8426 11 47 42  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 10548440   5336 327320    0    0     0    16 6925 10073 36 33 31  0  0  0
 6  0      0 10545668   5336 328528    0    0     0    16 4692 7867 10 51 39  0  0  0
 9  0      0 10544688   5348 329720    0    0     0   236 5228 8778 14 47 38  0  0  0
 8  0      0 10544816   5356 331276    0    0     8    16 5813 9356 26 34 40  0  0  0
11  0      0 10543808   5356 332600    0    0     0   136 5347 8929 17 42 40  1  0  0
 8  0      0 10542044   5356 334032    0    0     0    20 5921 9353 25 39 36  0  0  0
 2  0      0 10540040   5356 335520    0    0     4    16 6166 9372 26 38 36  0  0  0
 6  0      0 10538024   5364 336832    0    0     0   100 5295 8549 16 44 40  0  0  0
 8  0      0 10520384   5364 338052    0    0     0    28 5292 9063 14 38 48  0  0  0
 4  0      0 10516352   5364 339612    0    0     0   160 5886 9887 14 38 48  0  0  0
 0  0      0 10515092   5364 341048    0    0     0    16 5624 9409 14 39 46  0  0  0
 6  0      0 10514336   5364 342164    0    0     0    16 5073 8827  7 40 52  0  0  0
 7  0      0 10519892   5372 343692    0    0     0    60 5506 9263 10 38 51  1  0  0
 4  0      0 10519136   5372 345200    0    0     0    96 4886 8467  6 45 49  0  0  0
 9  0      0 10518128   5372 346324    0    0     0   152 4739 8430  5 37 58  0  0  0
 0  0      0 10516868   5372 347684    0    0     0    16 5174 8967  7 41 52  0  0  0
12  0      0 10515860   5372 349116    0    0     0    16 5207 8689 11 33 56  0  0  0
 5  0      0 10519288   5372 350468    0    0     0    16 6028 9732 19 38 43  0  0  0
 7  0      0 10518056   5380 351768    0    0     0   108 4709 8495  5 47 48  0  0  0
 2  0      0 10515536   5380 352868    0    0     8   348 4687 8588  5 47 48  0  0  0
 4  0      0 10514024   5380 354384    0    0     0    16 5090 8704  4 43 53  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 10512512   5380 355436    0    0     0    16 4795 8598  6 42 51  0  0  0
 5  0      0 10511756   5380 356816    0    0     0    16 4796 8423  6 41 53  0  0  0
 9  0      0 10510496   5388 358024    0    0     0   116 5033 8658  5 43 52  1  0  0
 3  0      0 10509236   5388 359436    0    0     0   120 4634 8512  4 46 50  0  0  0
 5  0      0 10507472   5388 360752    0    0     0    16 4871 8762  4 43 52  0  0  0
 8  0      0 10506212   5388 361936    0    0     0    16 4587 8362  6 45 49  0  0  0
 7  0      0 10505204   5388 363156    0    0     0    16 5049 9021  7 41 52  0  0  0
 4  0      0 10503944   5396 364500    0    0     0    68 4943 8779  9 39 51  0  0  0
11  0      0 10502684   5396 366012    0    0     0   184 5352 9244  5 43 52  0  0  0
 2  0      0 10501172   5396 367172    0    0     0    16 5090 8669  7 43 50  0  0  0
 6  0      0 10499660   5396 368600    0    0     0    16 5052 8822  4 43 53  0  0  0
 8  0      0 10498904   5396 369752    0    0     0    16 5207 8623 17 39 43  0  0  0
 7  0      0 10493360   5404 370848    0    0     0    36 4938 8752  7 44 49  0  0  0
 5  0      0 10492100   5404 372548    0    0     0   136 5143 9123  4 43 52  0  0  0
 8  0      0 10490588   5404 373712    0    0     0    16 4853 8675  4 45 51  0  0  0
11  0      0 10489076   5404 374980    0    0     0    16 4862 8805  7 44 48  0  0  0
 8  0      0 10487816   5404 376132    0    0     0    16 4702 8418  6 44 50  0  0  0
 6  0      0 10486556   5404 377692    0    0     0    16 5306 9043  7 41 52  0  0  0
 5  0      0 10485548   5412 378892    0    0     0   148 4884 8414  4 44 52  1  0  0
 6  0      0 10484540   5412 380136    0    0     0    24 4815 8396  4 45 51  0  0  0
 4  0      0 10483028   5412 381600    0    0     0    16 4835 8628  4 44 52  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 10482020   5412 382912    0    0     0    16 5072 8601  4 43 53  0  0  0
 6  0      0 10480508   5412 384240    0    0     0    16 5019 8778  7 44 48  0  0  0
 9  0      0 10478996   5420 385444    0    0     0   168 4723 8501  4 47 48  1  0  0
 1  0      0 10477484   5420 386552    0    0     0    16 4923 8610  7 41 52  0  0  0
12  0      0 10476728   5420 388080    0    0     0    16 5262 8855  9 40 51  0  0  0
 7  0      0 10475468   5420 389388    0    0     0    16 4857 8455  5 45 50  0  0  0
 8  0      0 10473956   5420 390440    0    0     0    24 4618 8450  4 46 49  0  0  0
15  0      0 10472192   5428 391984    0    0     0   336 4917 8771  4 46 49  1  0  0
 5  0      0 10471436   5428 393348    0    0     0    16 5331 9229  6 42 52  0  0  0
11  0      0 10470428   5428 394640    0    0     0    16 5041 8821  3 44 53  0  0  0
 7  0      0 10468916   5428 395668    0    0     0    16 4733 8401  5 44 51  0  0  0
13  0      0 10467404   5428 397192    0    0     0   108 5042 8704  5 44 51  0  0  0
 4  0      0 10465892   5436 398440    0    0     4   248 4936 8600  5 46 49  0  0  0
 4  0      0 10464632   5436 399840    0    0     0    16 5318 8942  4 42 54  0  0  0
