procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 10894872   6600 291228    0    0   461  6815 4091   17  6 25 69  1  0  0
 2  0      0 10899688   6652 291320    0    0    36    32 1266 1006  0  0 99  0  0  0
 2  0      0 10895640   6816 291796    0    0   732   652 1719 1231  1  2 97  1  0  0
 5  0      0 10851524   6832 297908    0    0  6068    32 6415 6261 17 11 69  2  0  0
 6  0      0 10597092   6856 398584    0    0    28    80 7166 11170 45 27 28  0  0  0
 8  0      0 10470428   6888 502872    0    0     0   200 6869 9221 32 22 46  0  0  0
 3  0      0 10358620   6904 604872    0    0     0    96 6502 7932 27 27 46  0  0  0
 7  0      0 10246860   6928 709636    0    0     0 33260 6760 7803 34 34 32  0  0  0
 8  0      0 10106768   6944 825324    0    0     0   116 7524 8800 38 26 36  0  0  0
 5  0      0 10001712   6960 931300    0    0     0    96 6435 7890 35 27 38  0  0  0
10  0      0 9907424   7016 1026672    0    0   160   392 6030 7742 22 29 48  1  0  0
 6  0      0 9725224   7032 1128856    0    0     0    96 6620 8955 26 38 36  0  0  0
 3  0      0 9570324   7056 1236520    0    0     0   196 6801 9044 26 35 38  1  0  0
11  0      0 9496060   7136 1321560    0    0     0 266348 4428 7417 20 51 28  1  0  0
 8  0      0 9414132   7156 1402072    0    0     0 397544 3876 6696 15 64 20  1  0  0
 5  0      0 9319060   7188 1494920    0    0     0 278852 4742 7847 25 46 29  1  0  0
 8  0      0 9188724   7204 1602500    0    0     0    96 6793 9416 38 27 35  0  0  0
 7  1      0 9034836   7228 1703724    0    0     0   236 6576 8911 15 44 40  1  0  0
 6  0      0 8937092   7248 1807980    0    0     8    96 6331 8859 25 38 36  0  0  0
 6  0      0 8807728   7264 1905532    0    0     0    96 6125 8450 12 40 48  0  0  0
 6  0      0 8573756   7296 2013220    0    0     0   224 6754 8954 23 41 35  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 8461476   7312 2090224    0    0     0 417960 3608 6230 11 66 21  2  0  0
 3  0      0 8336212   7328 2178496    0    0     0 308436 4279 7134 11 58 30  1  0  0
 8  0      0 8213144   7356 2286736    0    0     0   348 6885 9272 25 38 36  1  0  0
 4  0      0 8114124   7372 2387176    0    0     0   108 6234 8616 11 43 46  0  0  0
 2  0      0 8013784   7404 2486840    0    0     0   216 5981 8986 10 39 51  0  0  0
 2  0      0 7904072   7420 2593064    0    0     0   104 6428 9291  9 38 53  0  0  0
 9  0      0 7787840   7436 2694848    0    0     0 143456 5802 8804 10 44 45  1  0  0
 3  0      0 7699944   7460 2784132    0    0     0 399476 4091 7097  8 63 27  2  0  0
 4  0      0 7599184   7476 2885328    0    0     0   128 5908 8887  9 40 51  0  0  0
 2  0      0 7501540   7508 2981112    0    0     0   224 5527 8338  9 41 50  1  0  0
12  0      0 7320536   7524 3083660    0    0     0    96 6030 8855 10 40 50  0  0  0
 5  0      0 7105048   7540 3186700    0    0     0    96 6216 9002  8 39 53  0  0  0
 3  0      0 6901256   7564 3284540    0    0     0   164 5777 8603  9 41 50  1  0  0
 6  0      0 6742372   7580 3387664    0    0     0    96 5957 8824  8 40 51  0  0  0
 2  0      0 6640956   7612 3488576    0    0     0   224 6018 8875  8 37 54  0  0  0
 3  0      0 6542816   7628 3585536    0    0     0    96 5346 8157  8 42 50  0  0  0
 1  0      0 6448432   7644 3681316    0    0     0 62288 5212 7881  9 47 43  1  0  0
 7  0      0 6355836   7668 3770640    0    0     0 110200 4960 7702  9 46 45  1  0  0
 6  0      0 6264600   7684 3863252    0    0     0 201544 4791 7678  8 49 42  1  0  0
 7  0      0 6177964   7716 3944880    0    0     8 450348 3395 6796 10 66 22  2  0  0
 6  0      0 6088740   7732 4033396    0    0     0 400856 3550 6786  9 66 23  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 5881304   7748 4136256    0    0     0   696 6008 9017 10 40 50  0  0  0
 4  0      0 5668080   7764 4239980    0    0     0   284 6138 8927  8 39 52  0  0  0
 3  0      0 5450616   7788 4343092    0    0     0   168 5736 8593  9 42 48  0  0  0
 9  0      0 5314652   7820 4445208    0    0     0   224 6157 8988  9 40 50  1  0  0
 6  0      0 5204292   7836 4553428    0    0     0    96 6491 9463 10 35 55  0  0  0
 6  0      0 5114700   7852 4638072    0    0     0 440616 3794 6839  9 65 25  2  0  0
 2  0      0 5015540   7868 4742172    0    0     0 85160 5925 9175 10 40 49  1  0  0
 4  0      0 4915616   7892 4843296    0    0     0   128 5890 8741  9 39 50  1  0  0
 6  0      0 4810760   7924 4947752    0    0     0   220 6229 9251  8 36 55  1  0  0
 1  0      0 4703520   7940 5055248    0    0     0    96 6550 9377  8 39 52  0  0  0
 6  0      0 4591568   7956 5162532    0    0     0    96 6519 9438 10 36 53  0  0  0
 2  0      0 4481392   8100 5269568    0    0   128   108 6610 9669  8 37 54  0  0  0
14  0      0 4374312   8124 5377080    0    0     0  8916 6393 9197  9 39 52  1  0  0
14  0      0 4208592   8156 5481388    0    0     0 106624 5908 9060  8 44 48  0  0  0
 6  0      0 4026840   8172 5584628    0    0     0 114836 6073 9087  9 43 48  1  0  0
 2  0      0 3915192   8188 5686836    0    0     0 114824 5729 8813  9 46 45  1  0  0
 9  0      0 3834040   8208 5771512    0    0     0 406108 4234 7075  8 60 31  1  0  0
 6  0      0 3737408   8232 5855048    0    0     0 408724 3747 6895  8 65 25  2  0  0
 3  0      0 3655720   8488 5953808    0    0   236 146764 5127 8247 10 47 41  2  0  0
 3  0      0 3526456   8504 6056516    0    0     0    96 6121 8997  9 39 51  0  0  0
 3  0      0 3437980   8520 6157620    0    0     0    96 5832 8820  7 37 55  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 3348708   8536 6260608    0    0     0   156 6113 9031  8 37 55  1  0  0
 5  0      0 3250208   8560 6363892    0    0     0   156 6295 9237  9 38 53  0  0  0
10  0      0 3154012   8592 6461888    0    0     0 19972 5919 8786  9 41 49  1  0  0
10  0      0 3066532   8608 6545000    0    0     0 532836 3509 6707  7 66 25  2  0  0
 2  0      0 2961856   8624 6642364    0    0     0 59820 5495 8438  8 44 48  1  0  0
 3  0      0 2795008   8640 6739936    0    0     0    96 5831 8733 10 41 49  0  0  0
 8  0      0 2689284   8664 6844044    0    0     0   224 6033 8979  8 38 54  1  0  0
 3  0      0 2585336   8728 6945892    0    0     0   464 5951 8900  9 40 50  1  0  0
 3  0      0 2487484   8744 7044828    0    0     0    96 5586 8545 10 41 49  1  0  0
 5  0      0 2373272   8760 7151256    0    0     0    96 6292 9246  9 37 53  1  0  0
 7  0      0 2285520   8776 7249588    0    0     0    96 5910 8718  8 38 54  0  0  0
 5  0      0 2188880   8800 7353100    0    0     0 49756 5906 8896  9 45 46  1  0  0
 7  0      0 2073684   8832 7450152    0    0     0 136864 5585 8558  9 45 46  1  0  0
 5  0      0 1994108   8848 7551468    0    0     0 60152 5586 8524  8 40 51  1  0  0
 6  0      0 1880496   8864 7647216    0    0     0 181732 5032 7923 10 49 40  1  0  0
 6  0      0 1799460   8880 7734436    0    0     0 465252 3509 6689  9 66 23  3  0  0
 3  0      0 1711396   8904 7828300    0    0     0 347972 4140 7247 10 59 30  1  0  0
 3  0      0 1614048   8936 7928968    0    0     0   224 6009 8998  9 39 51  1  0  0
 0  0      0 1510104   8956 8029184    0    0     0   120 5630 8513  9 43 49  0  0  0
 3  0      0 1387336   8972 8139364    0    0     0    96 6721 9715  9 36 55  1  0  0
 2  0      0 1283996   8988 8245480    0    0     0   108 6451 9374 10 38 51  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 1186356   9012 8340204    0    0     0 46704 5098 8046  8 45 46  1  0  0
 3  0      0 1094724   9044 8428728    0    0     0 382516 4182 7373  8 63 28  1  0  0
 7  0      0 985268   9060 8539628    0    0     0    96 6977 9723  9 50 41  0  0  0
 6  0      0 879732   9076 8650464    0    0     0    96 6747 9699  8 50 42  0  0  0
 6  0      0 772956   9092 8763620    0    0     0    96 6547 9492  7 51 41  0  0  0
11  0      0 652600   9132 8865156    0    0   168 150232 6226 9278  9 55 36  1  0  0
 4  0      0 525384   9316 8965064    0    0     0 366312 5160 8363 16 53 26  4  0  0
 5  0      0 422176   9412 9058736    0    0     0 214304 4916 8074 10 53 35  2  0  0
 3  0      0 330336   9468 9152428    0    0     0 82556 5086 7931  9 46 44  1  0  0
 2  0      0 226476   9484 9255460    0    0     0    96 5894 8883  9 38 53  0  0  0
 4  0      0 279100   8636 9246536    0    0     4   232 6290 9168  8 44 48  0  0  0
 5  0      0 166076   8668 9354784    0    0     0   228 6641 9742 15 35 50  1  0  0
 6  0     12 222824   8684 9300000    0    4     0   100 5494 8250  8 34 58  0  0  0
10  0     12 223128   8700 9298448    0    0     0    96 5786 8749  9 41 50  1  0  0
 3  0     12 229032   8716 9293304    0    0     0   100 6084 8860  8 38 53  0  0  0
17  0     12 239840   8740 9286740    0    0     0 24968 6036 8798  9 40 50  0  0  0
 9  0     12 140148   8772 9384160    0    0     4 82272 5743 8719  9 42 49  1  0  0
 6  2     12 162332   8788 9358808    0    0     0 262356 4191 7068  8 56 34  1  0  0
 8  0     12 187472   8824 9332828    0    0     0 344264 3268 6250  9 66 21  4  0  0
 7  2     12 207872   8848 9315148    0    0     0 371200 3513 6960  9 64 24  2  0  0
 4  0     12 211280   8872 9310412    0    0     0  4424 5844 8738  9 41 50  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0     12 206292   8904 9314496    0    0     0   220 6516 9512 10 36 53  1  0  0
 7  0     12 200620   8920 9320156    0    0     0   100 6736 9784  8 35 57  0  0  0
 2  0     12 203808   8936 9318288    0    0     0    96 5876 8699  8 39 52  0  0  0
 7  0     12 202092   8952 9318788    0    0     0   100 6355 9310  8 37 54  0  0  0
 2  2     12 220152   8972 9300908    0    0     0 246152 4077 7146  7 56 35  2  0  0
10  2     12 134612   9004 9384976    0    0     0 366772 3469 6426  8 65 23  5  0  0
 2  0     12 138964   9020 9383492    0    0     0 64720 6010 9083  8 40 52  1  0  0
14  0     12 135188   9036 9384372    0    0     0   108 6261 9203  8 36 55  1  0  0
 9  0     12 131692   9068 9388508    0    0    24   172 6650 9661  8 36 55  1  0  0
 5  0     12 131736   9084 9386104    0    0     0    96 5790 8830  9 40 51  0  0  0
 2  0     12 135904   9116 9384224    0    0     0   292 5634 8811  9 42 48  1  0  0
 5  0     12 136024   9132 9384336    0    0     0   104 6258 9279  8 35 57  0  0  0
 1  0     12 140240   9148 9381216    0    0     0    96 5979 8729  9 36 55  0  0  0
 1  0     12 140860   9172 9377300    0    0     0 74628 5458 8377  9 48 42  1  0  0
 7  0     12 153856   9188 9367116    0    0     0 98448 5217 8133  8 45 46  1  0  0
 8  0     12 162176   9220 9357400    0    0     0 74092 5214 8141  9 45 45  1  0  0
 5  1     12 172644   9236 9348472    0    0     0 101932 5069 7944  8 45 46  1  0  0
 9  2     12 187668   9252 9332168    0    0     0 306284 3833 7032  6 65 27  1  0  0
 7  0     12 132252   9276 9384908    0    0   172 372944 3386 5305  8 56 32  3  0  0
