procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10925108   6192 291020    0    0   463 10877 4127   17  6 25 68  1  0  0
 2  0     12 10929240   6260 291096    0    0    36   104 1448 1130  0  1 98  0  0  0
 2  0     12 10928988   6276 291096    0    0     0    32 1241  802  0  1 99  0  0  0
 5  1     12 10861996   6440 297308    0    0  6388   604 5867 5703 16 10 71  3  0  0
10  1     12 10639840   7236 374128    0    0  1340  4184 6745 11072 47 32 19  2  0  0
 3  0     12 10485804   8164 485904    0    0   140  5080 6542 12606 49 36 13  2  0  0
18  0     12 10349532   8196 588632    0    0    80   224 6168 8379 28 27 44  0  0  0
12  1     12 10226028   8216 703532    0    0     0   132 7408 8886 38 26 36  0  0  0
14  0     12 10077676   8236 826568    0    0     0   320 7752 9173 45 21 34  0  0  0
14  0     12 9910992   8252 929132    0    0    64    96 6243 10927 48 24 28  0  0  0
 7  0     12 9734916   8268 1046488    0    0     0    96 7664 11210 40 29 31  0  0  0
14  0     12 9561216   8328 1147380    0    0   152   424 7176 10826 35 27 37  1  0  0
14  1     12 9397236   8348 1257928    0    0     0   144 7104 11407 35 36 29  0  0  0
20  0     12 9176804   8368 1355124    0    0     0   312 6534 10517 37 29 34  0  0  0
10  0     12 9045516   8384 1461368    0    0    56 123852 6452 11898 43 34 23  0  0  0
 7  0     12 8947420   8400 1559196    0    0     0 74080 6210 10075 22 40 38  0  0  0
11  0     12 8874440   8440 1627608    0    0     0 86364 4465 7403 18 25 56  1  0  0
11  0     12 8671080   8488 1728344    0    0     0 90352 6138 9799 19 51 29  1  0  0
14  0     12 8464376   8512 1817304    0    0     8 323980 4691 8767 19 56 24  1  0  0
14  0     12 8390872   8528 1896316    0    0     0 500412 3538 7837 21 60 17  2  0  0
 5  0     12 8295768   8544 1993004    0    0     0 267856 4916 9277 23 54 22  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
