procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10885140   5344 289860    0    0   467  5421 3983   16  6 24 70  1  0  0
 3  0      0 10896316   5380 289968    0    0    36    44 1369 1043  1  1 98  0  0  0
 3  0      0 10896152   5388 289984    0    0     0   120 1031  726  0  1 99  0  0  0
10  0      0 10845392   5532 296136    0    0  6364   420 6802 6825 17 10 70  3  0  0
 5  4      0 10786316   5532 307196    0    0  1364  2500 5658 9543 42 29 26  2  0  0
12  1      0 10747356   5532 323580    0    0     0  4804 6347 13838 50 38  9  2  0  0
13  0      0 10696008   5532 339208    0    0   220  1360 5985 11112 39 30 29  1  0  0
 9  0      0 10625728   5540 356412    0    0     0    96 6863 11020 48 27 25  0  0  0
 5  0      0 10593004   5540 372604    0    0     0    16 7194 10566 41 30 29  0  0  0
 9  0      0 10548932   5540 387592    0    0    64    16 6186 10824 36 32 32  0  0  0
 6  0      0 10506120   5540 403100    0    0     0    16 6347 12490 45 26 29  0  0  0
13  0      0 10480696   5540 415160    0    0   152   452 4934 10166 28 29 43  0  0  0
12  0      0 10467684   5548 431984    0    0     0    56 7326 14725 45 27 27  0  0  0
 7  0      0 10454108   5552 445312    0    0     0   568 5708 11064 25 38 36  0  0  0
14  0      0 10432940   5552 457556    0    0    56    16 5477 10188 20 38 42  0  0  0
 8  0      0 10409252   5552 468528    0    0     0    16 4674 8730 12 36 52  0  0  0
 8  0      0 10397688   5552 482368    0    0     0   280 5583 10545 17 52 31  0  0  0
11  0      0 10385844   5564 493872    0    0     0   104 5159 9402 12 43 45  0  0  0
 5  0      0 10367980   5564 507440    0    0     0    16 5804 10236 17 49 34  0  0  0
13  0      0 10353140   5564 522328    0    0     0    16 6519 11494 19 50 32  0  0  0
11  0      0 10338272   5564 536804    0    0     0    16 6049 11171 17 51 32  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 10323908   5564 551356    0    0     4   276 5832 10981 16 53 31  0  0  0
 8  0      0 10312092   5572 563144    0    0     0    36 4912 9177  9 45 46  0  0  0
 8  0      0 10302428   5572 576476    0    0     0   124 5845 10766 13 53 33  1  0  0
16  0      0 10289576   5572 589280    0    0     0    16 5066 9827  9 57 34  0  0  0
16  0      0 10276472   5572 602784    0    0     0    16 5613 10298 10 54 35  0  0  0
 9  0      0 10265124   5572 615776    0    0     0   280 5294 10143 13 45 42  0  0  0
 8  0      0 10249528   5580 630400    0    0     0    52 6244 12128 18 48 35  0  0  0
 9  0      0 10235192   5580 643948    0    0     0    76 5694 10698  8 51 40  0  0  0
 7  0      0 10222088   5580 657280    0    0     0    28 5542 10707  8 51 40  0  0  0
10  0      0 10208984   5580 670432    0    0     0    16 5146 10252  7 54 39  0  0  0
11  0      0 10196384   5580 683252    0    0     0   316 5433 10423  8 52 39  0  0  0
 8  1      0 10175468   5588 696676    0    0     0    44 5656 10803  9 51 39  0  0  0
 4  0      0 10133888   5588 710252    0    0     0    80 5723 10981  9 51 39  0  0  0
 9  0      0 10114988   5596 726008    0    0     8    16 6795 12653 20 44 36  0  0  0
 9  0      0 10099364   5596 741564    0    0     0    16 6798 12737 21 44 35  0  0  0
 5  0      0 10085756   5596 755820    0    0     0   288 6070 11380 13 49 38  0  0  0
 8  0      0 10071644   5600 769224    0    0     0    80 5640 10851  9 48 43  0  0  0
 5  0      0 10024280   5604 784036    0    0     0    20 6007 11201 13 50 36  0  0  0
 4  0      0 9985976   5604 795368    0    0     0   236 4751 9229  8 42 50  0  0  0
 2  0      0 9971132   5604 809484    0    0     0    16 5764 10841  9 52 39  0  0  0
11  0      0 9956784   5748 822764    0    0   128   568 5516 10580  8 54 37  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 9942964   5748 836048    0    0     0    16 5259 10336  9 53 38  0  0  0
 5  0      0 9929888   5748 849112    0    0     0    16 5485 10493 10 50 40  0  0  0
10  0      0 9915788   5748 862080    0    0     0    16 5103 10192  7 51 42  0  0  0
 9  0      0 9902964   5748 874680    0    0     0    16 5117 10329  7 54 38  0  0  0
 8  0      0 9863148   5756 888428    0    0     0   316 5723 10892  8 50 42  0  0  0
 6  0      0 9811992   5756 902128    0    0     0    16 5774 10997 10 52 38  0  0  0
 7  0      0 9763888   5756 915780    0    0     0    16 5609 10816  9 51 39  0  0  0
 6  0      0 9714776   5756 928816    0    0     0    16 5496 10494  9 51 40  0  0  0
10  0      0 9703968   5756 942060    0    0     0    16 5507 10433  6 53 41  0  0  0
 7  0      0 9690864   5764 955680    0    0     4   296 5500 10802  9 52 39  0  0  0
 2  0      0 9677788   5764 969044    0    0     0    16 5569 10483  6 53 40  0  0  0
 6  0      0 9659672   5764 982332    0    0     0    16 5636 10537  7 52 41  0  0  0
11  0      0 9646596   5764 996024    0    0     0    20 5404 10512  7 52 41  0  0  0
 8  0      0 9632736   5764 1009024    0    0     0    16 5635 10831  8 50 42  0  0  0
12  0      0 9619884   5772 1022340    0    0     0   296 5556 10523  8 53 40  0  0  0
 7  0      0 9605268   5772 1036588    0    0     0    16 6163 11451 12 49 39  0  0  0
 9  0      0 9591940   5772 1050112    0    0     0    16 5657 10795  9 51 40  0  0  0
 5  0      0 9580560   5772 1063328    0    0     0    16 5089 10071  8 52 40  0  0  0
 9  0      0 9566448   5772 1077080    0    0     0    16 5697 10893  8 53 38  0  0  0
 7  0      0 9552840   5780 1090184    0    0     0   308 5381 10351  7 54 39  1  0  0
