procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10913624   4852 288488    0    0   455  1994 3426   12  4 18 77  1  0  0
 2  0      0 10917716   4888 288568    0    0    36    44 1410 1069  0  1 99  0  0  0
 2  0      0 10921948   4888 288580    0    0     0    16 1044  694  0  0 100  0  0  0
 0  1      0 10833748   5036 294620    0    0  6228   340 6110 5313 15 10 72  3  0  0
10  0      0 10815496   5036 298400    0    0   600    28 6572 9611 38 23 38  1  0  0
 7  0      0 10794076   5036 300072    0    0     0    16 6913 9396 34 28 38  0  0  0
 5  0      0 10782736   5036 301520    0    0     0   140 5573 7404 21 30 49  0  0  0
 4  0      0 10743172   5044 303140    0    0     8    16 6267 7477 32 25 43  0  0  0
 9  0      0 10715452   5052 305000    0    0     0   188 7003 8235 48 18 34  0  0  0
 7  0      0 10704112   5052 306740    0    0     0    16 6983 8222 43 20 38  0  0  0
 9  4      0 10701340   5052 308108    0    0    12    84 5840 7067 31 26 43  0  0  0
 5  0      0 10699324   5052 309584    0    0   148   108 4982 7676 13 42 45  1  0  0
 5  0      0 10691764   5052 310904    0    0     0    16 5208 7655 14 37 49  0  0  0
 4  0      0 10684204   5068 312368    0    0     0   444 5772 8038 16 37 46  1  0  0
 1  0      0 10674628   5068 313600    0    0     0    16 4820 7585  9 44 47  0  0  0
 4  0      0 10652956   5068 314940    0    0     0    16 5066 7653 15 38 47  0  0  0
 4  0      0 10642624   5068 316352    0    0     0   104 5959 8066 28 27 44  1  0  0
 5  0      0 10638844   5068 317652    0    0     0    16 4947 7453  9 43 48  0  0  0
 6  0      0 10632292   5080 319056    0    0     0   100 4929 7366 13 33 53  0  0  0
 8  0      0 10624984   5080 320248    0    0     0    16 5267 7650 25 29 45  0  0  0
 3  0      0 10619188   5080 321552    0    0     0    16 4775 7376  9 43 47  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 10612636   5080 322924    0    0     0   112 5676 8044 25 31 44  0  0  0
 8  0      0 10612384   5080 324192    0    0     0    16 4360 7051  8 44 48  0  0  0
 5  0      0 10612384   5088 325388    0    0     0    40 4628 7326  8 41 51  0  0  0
 6  0      0 10593988   5088 326792    0    0     0    20 5857 8120 31 28 41  0  0  0
11  0      0 10593988   5088 327920    0    0     0    24 4448 7073  8 44 47  0  0  0
 7  0      0 10585672   5088 329504    0    0     0   132 5217 8074 16 33 51  0  0  0
 0  0      0 10583656   5088 330680    0    0     0    16 4583 7604  4 37 59  0  0  0
 6  0      0 10583152   5096 331848    0    0     0   204 4461 7470  3 40 56  1  0  0
 4  0      0 10582900   5096 333092    0    0     0    16 4573 7542  5 40 54  0  0  0
 2  0      0 10581640   5096 334476    0    0     0    16 4397 7323  3 38 59  0  0  0
 5  0      0 10580380   5096 335448    0    0     0   148 4441 7352  3 39 57  0  0  0
 4  0      0 10579120   5100 336992    0    0     4    16 4476 7296  4 37 59  0  0  0
 4  0      0 10578364   5108 337920    0    0     0   112 4437 7346  3 38 58  0  0  0
11  0      0 10577608   5108 339360    0    0     0    16 4561 7615  3 41 56  0  0  0
10  0      0 10576600   5108 340720    0    0     0    20 4325 7326  2 42 56  0  0  0
 5  0      0 10575592   5108 341840    0    0     0   136 4716 7675  3 37 59  1  0  0
 8  0      0 10574080   5108 343312    0    0     0    16 4943 7842  3 35 61  0  0  0
 5  0      0 10573324   5116 344500    0    0     0    48 4367 7194  2 42 56  0  0  0
 7  0      0 10571812   5116 345444    0    0     0   104 4553 7443  3 38 59  0  0  0
 8  0      0 10569544   5116 347044    0    0     8   136 4504 7526  5 37 58  0  0  0
 6  0      0 10565008   5116 348284    0    0     0    20 4701 7613  3 38 59  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 10563748   5116 349044    0    0     0    16 4452 7291  3 38 58  0  0  0
 7  0      0 10563244   5124 350504    0    0     0    48 4278 7055  3 41 56  0  0  0
 9  0      0 10562740   5380 351896    0    0   256    96 4381 7335  3 42 55  0  0  0
 8  0      0 10561732   5380 353096    0    0     0   124 4366 7360  3 38 58  1  0  0
 4  0      0 10560976   5384 354624    0    0    12    16 4895 7784  3 37 60  0  0  0
 2  0      0 10559968   5384 355672    0    0     0    16 4390 7257  3 37 60  0  0  0
 7  0      0 10558960   5384 356952    0    0     0    16 4860 7773  2 36 62  0  0  0
 5  0      0 10557700   5392 358224    0    0     0   240 4563 7511  3 40 57  1  0  0
 3  0      0 10556188   5392 359428    0    0     0   152 4412 7335  3 40 57  0  0  0
 4  0      0 10555684   5392 360684    0    0     0    16 4377 7184  3 41 56  0  0  0
 8  0      0 10554424   5392 362008    0    0     0    16 4910 7987  3 35 62  0  0  0
 1  0      0 10553416   5392 363196    0    0     0    20 4375 7308  3 41 55  0  0  0
 1  0      0 10552408   5400 364656    0    0     0 10048 4459 7394  1 42 55  1  0  0
 1  0      0 10551652   5400 365884    0    0     0   188 4524 7451  3 37 59  1  0  0
 1  0      0 10550140   5400 366976    0    0     0    16 4553 7397  2 39 59  0  0  0
 4  0      0 10548628   5400 368428    0    0     0    16 4774 7729  2 39 59  0  0  0
 7  0      0 10548124   5400 369544    0    0     0    16 4525 7208  2 42 55  0  0  0
 5  0      0 10546360   5408 370792    0    0     0  1552 4837 7851  3 38 58  0  0  0
 5  0      0 10545604   5408 372016    0    0     0 54900 3407 6347  2 55 40  2  0  0
10  0      0 10543840   5408 373444    0    0     0    16 4452 7440  3 39 58  1  0  0
 4  1      0 10540564   5408 374724    0    0     0    16 4674 7591  2 38 60  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  1      0 10539304   5408 375900    0    0     0    16 4552 7337  3 36 61  0  0  0
 3  0      0 10538548   5416 376968    0    0     0   108 4309 7221  3 43 54  1  0  0
