procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10926772   5928 290400    0    0   462  7422 4098   17  6 25 69  1  0  0
 1  0     12 10926708   5996 290412    0    0    36   100 1458 1133  0  1 99  0  0  0
 1  0     12 10927972   6020 290432    0    0     0   584 1380  878  0  1 98  0  0  0
 2  0     12 10881884   6176 296976    0    0  6648   204 6211 5779 15 12 71  2  0  0
11  0     12 10601152   6200 394688    0    0   180    80 7076 11322 46 26 28  0  0  0
 7  0     12 10472056   6216 499964    0    0     0    96 6834 9217 30 24 46  0  0  0
 6  0     12 10337844   6248 617616    0    0     0   208 7509 9050 38 26 36  0  0  0
13  0     12 10218168   6272 730276    0    0     0   176 7227 8628 32 28 40  0  0  0
 4  0     12 10056152   6288 844368    0    0     0   192 7425 8681 34 28 38  0  0  0
 5  0     12 9927460   6976 954664    0    0  1492    96 6586 7921 36 28 35  1  0  0
10  0     12 9808168   7024 1071496    0    0   160   312 7233 8948 36 28 36  1  0  0
 5  0     12 9593864   7056 1182428    0    0     0   224 7001 9179 25 38 37  1  0  0
11  0     12 9379148   7080 1285360    0    0     0   156 6195 8599 18 44 38  0  0  0
 5  0     12 9258676   7096 1388028    0    0     0 33244 6607 8852 24 37 39  0  0  0
 7  0     12 9153736   7112 1488740    0    0     0 90400 6009 8482 19 48 32  1  0  0
 9  1     12 9024332   7184 1600948    0    0     0 107000 6695 9800 40 33 27  1  0  0
 7  0     12 8823968   7308 1706068    0    0   140 131464 6315 8800 29 41 30  1  0  0
22  1     12 8713016   7332 1797576    0    0     0 110780 5474 8076 19 41 40  0  0  0
12  0     12 8584336   7348 1911320    0    0     0 254204 6100 9186 43 37 19  0  0  0
10  0     12 8508364   7364 1998824    0    0     0 385392 3740 7204 18 61 19  2  0  0
 8  0     12 8421992   7396 2085492    0    0     0 439712 4319 7214 15 54 29  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0     12 8220924   7412 2186640    0    0     0    96 6240 8488 16 42 41  0  0  0
 7  1     12 8088296   7440 2288840    0    0     4   128 6370 8694 19 39 42  0  0  0
 4  0     12 7986444   7456 2390172    0    0     0   132 6063 8391 13 43 44  0  0  0
 5  0     12 7889640   7472 2486900    0    0     0   108 5720 8131 11 44 44  1  0  0
12  2     12 7789560   7496 2586372    0    0     0 98652 5722 8338 20 45 34  1  0  0
14  0     12 7703276   7520 2672716    0    0     0 402012 3575 6697 11 65 22  2  0  0
 2  0     12 7604976   7544 2768236    0    0     0 126836 4876 8111  7 51 42  1  0  0
 6  0     12 7496572   7560 2875828    0    0     0    96 6029 8907  9 39 51  0  0  0
 0  0     12 7393676   7576 2978152    0    0     0    96 6000 9057 10 36 53  1  0  0
 9  0     12 7285648   7608 3086892    0    0     0   204 6708 9665  8 36 55  1  0  0
 1  0     12 7178268   7624 3192640    0    0     0    96 5975 8941  8 40 51  0  0  0
 4  0     12 7003832   7648 3292488    0    0     0   116 5764 8550 10 40 49  1  0  0
 7  0     12 6901312   7664 3392928    0    0     0   128 5758 8699  9 40 51  0  0  0
 6  0     12 6800732   7680 3496332    0    0     0    96 5849 8872  7 40 53  0  0  0
11  0     12 6697676   7712 3596612    0    0     0 61812 5574 8534  9 46 43  2  0  0
 5  0     12 6589052   7728 3700528    0    0     0 82432 5685 8724  8 43 48  1  0  0
11  0     12 6492636   7752 3796504    0    0     0 162216 5237 8194  8 46 45  1  0  0
16  0     12 6356624   7768 3886160    0    0     0 394596 3673 6740  9 66 23  2  0  0
10  0     12 6160732   7784 3978180    0    0     0 431768 3682 7185  9 68 22  2  0  0
 7  0     12 5956920   7816 4078760    0    0     8 109556 5630 8793  9 47 43  1  0  0
 8  0     12 5737280   7832 4185248    0    0     0    96 6148 9026  9 40 51  0  0  0
