procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10892740   4812 292396    0    0   744 41103 3631   13  6 19 74  1  0  0
 1  0     12 10896472   4848 292476    0    0    36    16 1625 1187  0  1 98  0  0  0
 0  0     12 10896472   4856 292484    0    0     0    88  980  622  0  0 99  0  0  0
 1  0     12 10832812   4996 298360    0    0  6140   272 6232 5794 15 11 72  2  0  0
 7  0     12 10213000   4996 453176    0    0   688    24 6833 9364 38 26 36  1  0  0
 6  0     12 8898476   4996 867616    0    0     0   680 4779 10151 47 36 17  0  0  0
10  0     12 8344056   4996 1333516    0    0     0 77936 4437 11053 40 36 24  0  0  0
27  0     12 7795464   5004 1760104    0    0     0 522784 3445 9224 28 32 38  2  0  0
10  0     12 7027980   5004 2176592    0    0     0 334932 4627 9271 31 35 33  1  0  0
 9  0     12 6584328   5004 2589712    0    0     0 442296 4319 9311 30 52 18  1  0  0
11  1     12 6189244   5004 2976668    0    0   164 355532 4313 9014 28 54 17  1  0  0
 8  0     12 5728028   5004 3351948    0    0     0 385368 4227 10102 37 50 13  0  0  0
10  0     12 5269416   5016 3760888    0    0     0 400448 4612 10478 30 51 18  1  0  0
13  0     12 4807560   5016 4140920    0    0     0 379260 4770 10240 24 54 22  0  0  0
13  0     12 4518920   5016 4420856    0    0     0 271308 4816 8353 28 60 12  1  0  0
13  0     12 4049016   5016 4789224    0    0     4 371352 4287 9409 24 58 18  1  0  0
 6  0     12 3529816   5016 5199392    0    0     0 355488 4950 10579 27 57 15  1  0  0
10  0     12 3175004   5024 5560500    0    0     0 383852 4398 9275 27 54 18  1  0  0
17  0     12 2687348   5024 6014592    0    0     0 601420 3165 10623 36 37 27  1  0  0
 7  0     12 2340272   5024 6367660    0    0     0 293424 4860 9706 26 54 19  1  0  0
 9  0     12 1894644   5024 6671164    0    0     4 352824 4250 8644 23 50 25  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0     12 1921684   5024 7073916    0    0     0 338428 4503 10628 44 47  9  0  0  0
 6  0     12 1535100   5572 7486192    0    0  1360 424400 4225 10381 26 56 17  2  0  0
12  0     12 1114056   5572 7839284    0    0     0 341948 4543 9358 29 60 10  1  0  0
 7  0     12 759412   5572 8174748    0    0     0 379988 4170 9501 35 50 13  1  0  0
13  0     12 250956   4768 8387388    0    0     4 353260 4420 9739 25 55 19  1  0  0
17  0     12 177152   4768 8221756    0    0    68 315128 4135 7242 21 53 22  4  0  0
16  0     12 534140   4776 8402284    0    0     4 412252 3239 7729 25 47 21  7  0  0
 8  1     12 390832   4776 8569424    0    0     4 325296 4132 9240 23 57 17  3  0  0
16  1     12 266424   4776 8695084    0    0     0 250768 5617 11179 30 50 19  0  0  0
 9  1     12 158080   4776 8801852    0    0     0 350512 4330 10115 26 54 18  2  0  0
 5  0     12 262552   4776 8570336    0    0     0 360648 4232 9725 23 58 18  1  0  0
 5  0     12 230952   4784 8360848    0    0     0 295336 4404 9029 24 57 19  1  0  0
13  0     12 282848   4776 8086228    0    0     0 349444 4480 9306 24 58 17  1  0  0
12  0     12 625248   4776 8241096    0    0     0 242676 4875 5589 17 75  8  0  0  0
 8  0     12 240980   4776 8515452    0    0     4 321228 4254 9696 23 59 16  2  0  0
10  0     12 312008   1684 8452120    0    0     0 344448 4294 9139 23 60 16  1  0  0
13  0     12 289544   1676 8471980    0    0     0 328656 4455 9893 25 58 16  1  0  0
 8  1     12 199588   1676 8564184    0    0     0 369572 4421 10435 25 54 20  1  0  0
 9  0     12 266936   1676 8498376    0    0    12 331892 4317 9560 24 58 17  1  0  0
 5  0     12 209136   1676 8482880    0    0    20 326040 4378 9129 22 56 21  1  0  0
10  0     12 471304   1676 8684572    0    0     0 309956 4440 8660 22 58 19  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
