procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10848548   4504 290684    0    0   436 26803 4038   16  7 23 70  1  0  0
 1  0     12 10858844   4540 290764    0    0    36    44 1360 1069  0  1 99  0  0  0
 0  0     12 10868840   4540 290776    0    0     0     8 1095  714  0  1 99  0  0  0
 3  0     12 10844148   4688 296648    0    0  6208    88 6715 6617 15 10 73  2  0  0
 7  0     12 10637140   4688 365140    0    0  1516  3468 6348 11261 40 33 24  3  0  0
10  0     12 10383652   4688 516792    0    0     0  7860 6156 12955 50 38  9  2  0  0
 2  0     12 10180340   4688 690712    0    0   224   748 7251 12103 48 30 22  0  0  0
 5  0     12 9972000   5228 853716    0    0  1360    16 6917 10683 42 28 29  1  0  0
 9  0     12 9856404   5236 972800    0    0     0    60 5538 8361 25 26 49  0  0  0
12  0     12 9595584   5236 1122828    0    0    64    16 6439 12014 49 28 23  0  0  0
17  0     12 9282836   5236 1288456    0    0   152   964 7548 13548 41 32 26  0  0  0
14  0     12 9086548   5236 1416764    0    0     0 94700 5266 11386 38 43 18  1  0  0
10  0     12 8934508   5236 1563540    0    0     0 143500 6295 13190 35 41 23  1  0  0
13  0     12 8806548   5256 1700044    0    0     0 207260 5788 12197 32 51 17  0  0  0
 9  0     12 8401896   5256 1843816    0    0    56 217972 5960 12635 37 47 16  1  0  0
12  0     12 8233268   5256 2002544    0    0     0 36996 7221 13695 36 38 26  0  0  0
 7  0     12 8120656   5256 2109636    0    0     0 130700 4929 9777 20 32 47  1  0  0
 8  0     12 7929556   5256 2254376    0    0     0 124464 6150 12174 25 48 26  1  0  0
14  0     12 7796896   5264 2397060    0    0     0 187636 5954 12097 29 51 20  1  0  0
 9  0     12 7664188   5264 2526732    0    0     0 269928 5035 10886 20 61 18  1  0  0
10  0     12 7547840   5264 2636912    0    0     0 369948 4271 9093 17 52 28  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0     12 7398548   5264 2784368    0    0     4 32476 6551 12223 22 49 28  1  0  0
 4  0     12 7252068   5264 2929116    0    0     0    16 6835 11933 24 44 32  0  0  0
 5  0     12 7105064   5272 3075812    0    0     0   180 6492 11669 21 48 31  0  0  0
 9  0     12 6964456   5272 3215276    0    0     0 135316 5901 11683 22 54 24  0  0  0
13  0     12 6830380   5272 3348484    0    0     0 126996 5770 11487 19 50 31  1  0  0
 5  0     12 6688884   5272 3491960    0    0     0 124548 6308 11778 24 52 24  1  0  0
 6  0     12 6542660   5272 3632352    0    0     0 128044 6412 11894 22 50 27  1  0  0
12  0     12 6394864   5280 3778608    0    0     0 164740 6039 12555 25 52 22  0  0  0
 9  0     12 6219696   5280 3907724    0    0     0 215816 5441 11343 20 52 27  0  0  0
 9  0     12 6098696   5280 4030332    0    0     0 330208 4675 10493 26 53 20  1  0  0
 9  1     12 5962676   5280 4164488    0    0     0 295940 5320 11173 18 59 23  1  0  0
 6  0     12 5704908   5280 4317704    0    0     0 34844 7065 12720 25 48 26  1  0  0
 7  0     12 5551712   5288 4469136    0    0     0   112 6980 12243 22 49 29  0  0  0
 6  0     12 5403192   5288 4617992    0    0     0    16 6733 12294 24 47 29  0  0  0
 7  0     12 5259848   5288 4760924    0    0     0 118572 6258 12018 25 52 22  0  0  0
14  0     12 5113272   5288 4908320    0    0     4 148700 6096 11607 19 55 25  1  0  0
10  0     12 4969556   5288 5050768    0    0     0 144244 6183 11634 19 55 25  1  0  0
 6  0     12 4765488   5296 5198864    0    0     0 154364 6179 12318 25 53 22  0  0  0
10  0     12 4487592   5296 5332484    0    0     0 131088 5694 11026 19 55 25  0  0  0
 6  0     12 4200096   5296 5468800    0    0     8 195460 5614 11343 19 58 22  1  0  0
 9  0     12 3931028   5296 5599588    0    0     0 276764 5173 11030 18 62 19  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0     12 3674876   5296 5727528    0    0     0 220536 5027 10444 16 56 27  1  0  0
 4  0     12 3506400   5304 5878084    0    0     0    40 7351 12436 21 46 32  0  0  0
 9  0     12 3351788   5304 6033696    0    0     0 87428 7211 12966 24 48 28  0  0  0
16  1     12 3217928   5312 6166772    0    0    12 105972 5677 10943 18 52 29  1  0  0
16  0     12 3092540   5312 6291196    0    0     0 312504 4458 10113 16 57 26  1  0  0
10  0     12 2945936   5312 6433316    0    0     0 195180 5722 11956 18 54 28  1  0  0
 7  0     12 2785320   5320 6589292    0    0     0    64 7014 13102 20 46 34  0  0  0
10  0     12 2635704   5320 6733088    0    0     0 78088 6583 12667 17 49 33  1  0  0
 9  0     12 2388920   5320 6875040    0    0     0 150516 5899 11734 17 53 29  1  0  0
13  0     12 2261160   5320 7002268    0    0     0 284436 5176 10820 18 53 28  1  0  0
 6  0     12 2125832   5320 7138344    0    0     0 268128 4869 11704 16 62 21  0  0  0
10  0     12 1995704   5320 7268412    0    0     0 293324 4821 10999 16 59 23  1  0  0
 7  0     12 1843436   5332 7420380    0    0     0 93216 6768 13143 19 48 33  0  0  0
10  0     12 1690608   5332 7572700    0    0     0  3580 6976 12950 18 45 36  0  0  0
 4  0     12 1536172   5332 7727516    0    0     0    16 7096 12978 18 47 35  0  0  0
 8  1     12 1377392   5332 7882060    0    0     0 67204 7156 13234 21 46 33  0  0  0
10  0     12 1240500   5332 8019036    0    0     0 192776 5511 11597 17 54 29  1  0  0
 9  0     12 1077288   5344 8179432    0    0     0 69884 7069 13291 20 47 33  0  0  0
 6  0     12 927880   5344 8330460    0    0     4 157192 6621 13079 21 49 29  1  0  0
 9  0     12 788056   5344 8467364    0    0     0 159660 5596 11462 17 54 28  1  0  0
14  0     12 638984   5344 8611000    0    0     0 159344 6168 12528 18 52 30  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  1     12 501756   5352 8746912    0    0   168 171952 5704 12156 21 50 28  1  0  0
19  0     12 382268   5352 8865840    0    0     0 328832 4273 10105 14 61 20  5  0  0
10  0     12 260936   5352 8987656    0    0     0 374476 4832 10910 14 57 26  3  0  0
14  0     12 217736   1856 9037028    0    0     0 113784 6649 12709 16 44 40  0  0  0
 8  0     12 151284   1856 9101468    0    0     0    16 7959 13770 19 44 37  0  0  0
12  0     12 204320   1856 9049580    0    0     0    16 6813 12578 19 45 35  0  0  0
11  0     12 142604   1864 9111512    0    0     0    56 7837 14112 25 41 34  0  0  0
 8  0     12 201928   1488 9051692    0    0     8 112128 6026 12235 19 50 29  1  0  0
10  0     12 167788   1488 9083884    0    0     0 168328 5497 11484 15 56 28  1  0  0
 7  0     12 134080   1488 9119564    0    0     0 131264 5876 11836 16 50 33  1  0  0
11  0     12 203356   1488 9050472    0    0     0 246296 5226 11389 16 60 24  1  0  0
 5  0     12 162796   1496 9090672    0    0     0 177724 5702 12393 16 54 30  1  0  0
 6  0     12 206744   1496 9046104    0    0     0  2980 7323 13193 20 46 34  0  0  0
 7  0     12 163008   1496 9089840    0    0     0 139316 6246 12228 16 52 32  0  0  0
 5  0     12 225748   1496 9028656    0    0     0 154080 6025 12300 15 53 32  0  0  0
 9  0     12 189420   1496 9063032    0    0     0 238692 5116 11449 18 59 23  0  0  0
 5  0     12 148768   1504 9102356    0    0     0 271544 5033 11754 16 61 23  1  0  0
 4  0     12 209368   1504 9043976    0    0     0 56744 6549 12139 18 47 34  1  0  0
 7  0     12 157428   1504 9095244    0    0     0    16 7005 12728 18 47 35  0  0  0
10  0     12 215232   1504 9035928    0    0     0 143428 5912 12074 15 52 32  0  0  0
 8  1     12 178632   1504 9072988    0    0     0 180248 5530 11338 15 55 29  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0     12 156072   1512 9096524    0    0     0 297236 4672 10535 15 60 24  1  0  0
10  0     12 219324   1512 9032132    0    0     4 217156 5528 11770 16 56 27  1  0  0
 6  0     12 159964   1512 9090256    0    0     0    16 7463 13320 18 45 37  0  0  0
10  0     12 205432   1512 9044664    0    0     0  2012 7452 13373 19 43 38  0  0  0
12  0     12 172392   1512 9078984    0    0     0 156940 5961 11761 16 51 32  1  0  0
 9  0     12 139212   1520 9112176    0    0     0 140092 5958 11901 17 55 28  0  0  0
11  1     12 190020   1520 9061064    0    0     0 162360 5864 12081 17 53 28  1  0  0
 5  0     12 151916   1520 9099004    0    0     0 118832 6288 12122 15 53 32  0  0  0
13  0     12 211408   1520 9038308    0    0     0 157700 6135 12211 16 53 30  0  0  0
13  0     12 178524   1520 9073208    0    0     0 126276 5628 11567 16 52 32  0  0  0
 9  0     12 143360   1528 9106532    0    0     0 289896 4898 11452 16 62 21  1  0  0
10  0     12 218768   1528 9031564    0    0     0 245272 4751 11024 15 60 24  1  0  0
 6  0     12 165112   1528 9085728    0    0     0    16 7216 13094 18 46 36  0  0  0
 6  0     12 221584   1528 9029928    0    0     0  8544 6644 12476 17 45 38  0  0  0
13  0     12 182168   1528 9066492    0    0     0 149676 5774 11613 17 53 30  0  0  0
 7  0     12 148964   1536 9096520    0    0     0 285276 4761 11317 16 60 22  1  0  0
 8  0     12 203484   1536 9043908    0    0     4 115172 6348 12544 17 53 29  1  0  0
10  0     12 152992   1536 9093736    0    0     0 47468 7168 13084 19 47 33  0  0  0
12  0     12 218764   1536 9027476    0    0     0 136704 5763 11842 17 51 31  0  0  0
10  0     12 175932   1536 9070428    0    0     0 146228 6061 12410 16 54 30  0  0  0
14  0     12 141968   1544 9103608    0    0     0 198716 5147 11440 17 57 25  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0     12 221024   1544 9026772    0    0     0 266668 4508 10743 16 62 21  1  0  0
 4  0     12 178104   1544 9067908    0    0     0 186916 5378 12192 17 57 26  1  0  0
12  0     12 219200   1544 9027276    0    0     0    16 7477 13543 17 45 38  0  0  0
 4  0     12 169820   1544 9075956    0    0     0 68000 6616 12433 17 47 35  0  0  0
10  0     12 143696   1552 9102212    0    0     0 184456 5272 11087 15 56 28  1  0  0
10  0     12 217840   1552 9025340    0    0     4 242788 4361 10696 16 60 23  1  0  0
10  1     12 194380   1552 9049056    0    0     0 263416 4510 10827 15 62 22  1  0  0
 4  0     12 140328   1552 9103000    0    0     0 18900 6756 12876 21 46 33  0  0  0
 7  0     12 178616   1552 9064764    0    0     0    16 7701 14199 23 42 35  0  0  0
11  0     12 134064   1564 9107980    0    0     0 121764 6190 11909 19 52 28  1  0  0
13  0     12 192876   1564 9048340    0    0     4 145900 5701 11806 17 55 27  1  0  0
10  0     12 154852   1564 9088084    0    0     0 141124 5961 12168 17 52 31  1  0  0
 7  1     12 217488   1564 9024380    0    0     0 144880 5882 11888 22 49 28  0  0  0
 7  0     12 177692   1564 9063824    0    0     0 137396 5766 11877 17 55 28  0  0  0
15  1     12 137400   1572 9105372    0    0     0 147504 6039 11904 16 54 30  1  0  0
13  0     12 212124   1572 9029328    0    0     0 236176 4735 10743 16 59 23  1  0  0
 6  0     12 195864   1572 9044908    0    0     0 292652 4261 9994 15 58 26  1  0  0
 7  0     12 151384   1572 9087536    0    0     0 98556 5858 12003 16 51 32  1  0  0
 6  0     12 214728   1572 9021976    0    0     4 133808 5656 11505 18 52 28  2  0  0
 7  0     12 195540   1572 9042768    0    0     0 317472 4481 10847 15 62 21  2  0  0
13  0     12 168460   1580 9069268    0    0     0 255076 4807 10679 16 58 23  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0     12 206612   1580 9032220    0    0     0    16 7446 13420 18 47 35  0  0  0
 8  0     12 156960   1580 9081584    0    0    60    16 7158 13202 17 45 37  0  0  0
 8  0     12 203836   1580 9032292    0    0     0    16 6984 12999 19 45 36  0  0  0
 4  0     12 149300   1580 9085228    0    0     0 56644 7044 12770 18 47 35  0  0  0
12  0     12 208836   1588 9026056    0    0     0 137732 6254 12315 20 50 29  1  0  0
 9  0     12 159876   1588 9075576    0    0     0 141092 6341 12553 15 53 31  0  0  0
 9  0     12 167824   1588 9068428    0    0     0 227756 5334 11884 15 59 26  0  0  0
 9  0     12 193520   1588 9042916    0    0     0 206872 5296 11445 16 56 27  1  0  0
 4  0     12 137604   1588 9097740    0    0     0    16 7113 12972 18 44 39  0  0  0
 2  0     12 211896   1596 9024032    0    0     0 138764 5639 11268 16 49 35  0  0  0
 9  0     12 171628   1596 9064400    0    0     0 131088 6149 11935 16 48 35  0  0  0
16  1     12 137816   1596 9098044    0    0     0 155768 5477 11428 17 56 26  1  0  0
 4  0     12 199592   1596 9036356    0    0     0 124416 5931 11718 18 53 29  1  0  0
 6  0     12 160624   1596 9075468    0    0     0 141408 5821 11701 17 54 29  1  0  0
10  0     12 225816   1604 9011216    0    0     4 146316 5626 11640 18 52 29  1  0  0
 5  0     12 181824   1604 9054036    0    0     0 131180 6128 12120 17 52 31  1  0  0
11  0     12 141260   1604 9093872    0    0     0 130212 5955 12213 15 53 32  0  0  0
12  1     12 215928   1604 9014360    0    0     0 278384 4765 10514 14 60 25  1  0  0
