procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10892288   5100 287492    0    0   444  2024 2415    7  3 10 87  0  0  0
 0  0      0 10893640   5140 287576    0    0    40    44 1284 1078  0  1 99  0  0  0
 1  0      0 10893316   5140 287584    0    0     0     8 1314  876  0  1 99  0  0  0
 7  1      0 10836868   5292 293968    0    0  6504   364 6786 6278 16 10 71  3  0  0
 2  0      0 10801656   5292 297560    0    0   328    28 6892 9982 41 24 34  1  0  0
 4  0      0 10787292   5292 299044    0    0     0    16 6205 8495 32 28 39  0  0  0
 9  0      0 10740420   5292 300484    0    0     0   140 5645 7398 27 31 42  1  0  0
 5  0      0 10728072   5292 301964    0    0     0    16 6358 7454 35 27 39  0  0  0
 2  0      0 10706960   5300 303580    0    0     0    44 6137 7321 38 18 44  0  0  0
 9  0      0 10695116   5300 304984    0    0     0    16 6276 7441 34 21 45  0  0  0
 4  3      0 10692452   5300 306400    0    0     4    24 5372 6953 21 31 47  0  0  0
 4  0      0 10687412   5300 307732    0    0   156   168 4248 7001 13 39 47  1  0  0
 5  0      0 10685328   5300 308980    0    0     0    16 5164 7642 19 34 46  0  0  0
 3  0      0 10683892   5308 310216    0    0     0   360 4455 6981 11 47 42  0  0  0
 3  0      0 10682808   5308 311540    0    0     0    16 5228 7726 10 37 52  0  0  0
 9  0      0 10678252   5308 312704    0    0     0    16 4583 7199 10 49 42  0  0  0
 6  0      0 10660864   5308 314060    0    0     0   100 5907 8202 27 31 42  0  0  0
 3  0      0 10652132   5308 315588    0    0     0    16 5625 7818 21 36 42  0  0  0
 5  0      0 10649072   5316 316904    0    0     0   100 5096 7560 10 40 49  0  0  0
 4  0      0 10649516   5316 318408    0    0     0    16 6556 8787 32 28 39  0  0  0
 9  0      0 10646300   5316 319756    0    0     0    16 4992 7536  7 42 51  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 10611408   5316 321048    0    0     0   108 5638 8066 24 34 42  1  0  0
 4  0      0 10609504   5316 322388    0    0     0    16 4860 7283 10 36 54  0  0  0
 7  0      0 10610480   5324 323520    0    0     0    32 4457 7088  6 44 50  1  0  0
 2  0      0 10587544   5324 324996    0    0     0    16 5962 8110 30 30 40  0  0  0
 5  0      0 10587360   5332 326276    0    0     8    16 5063 7569  9 40 51  0  0  0
 9  0      0 10586856   5332 327508    0    0     0   140 4980 7514 14 42 43  1  0  0
11  0      0 10579012   5332 328732    0    0     0    16 4391 6958  6 37 57  0  0  0
 7  0      0 10579400   5340 329920    0    0     0    36 4170 6940  3 48 48  1  0  0
 5  0      0 10581044   5340 331088    0    0     0    24 4576 7660  8 38 54  0  0  0
10  0      0 10581344   5340 332396    0    0     0    16 4790 7754  3 39 58  0  0  0
