procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10844224   4776 291568    0    0   626 37782 3758   14  6 20 73  1  0  0
 1  0     12 10853820   4812 291640    0    0    36    16 1496 1132  1  1 98  0  0  0
 1  1     12 10861000   4960 292296    0    0   752   100 1112  970  0  0 99  0  0  0
 6  0     12 10813064   4968 298040    0    0  5904    28 6362 5563 15 13 70  3  0  0
11  1     12 10436380   4968 368084    0    0  1080  2284 5933 8991 42 36 19  3  0  0
17  0     12 9711324   4968 598260    0    0     4  4840 5805 11042 46 43  9  2  0  0
11  0     12 8671628   4968 1082216    0    0   220   184 4744 11502 51 32 16  0  0  0
28  0     12 7976816   4976 1559324    0    0     0 328252 3900 10096 31 37 32  0  0  0
11  0     12 7083340   4988 1965660    0    0     4 408896 4031 9539 29 49 22  0  0  0
14  0     12 6624236   4988 2384868    0    0    64 472408 3806 10910 43 49  8  0  0  0
12  0     12 6239428   4988 2770304    0    0   156 363644 4211 11251 36 49 14  1  0  0
10  0     12 5831160   4988 3128852    0    0     0 377360 4184 11981 38 49 12  0  0  0
 9  0     12 5449588   5000 3507100    0    0     0 362732 4317 12928 32 52 15  0  0  0
10  0     12 5067652   5000 3891372    0    0     0 387736 4479 12702 36 50 13  0  0  0
 8  0     12 4529020   5000 4241824    0    0    56 368896 4401 11780 34 50 16  1  0  0
14  0     12 3913912   5000 4582192    0    0     4 364904 4412 11525 29 53 17  1  0  0
10  1     12 3911636   5000 4892604    0    0     0 307352 4627 11658 31 55 13  0  0  0
10  2     12 3359660   5008 5268396    0    0     0 395344 4041 12452 30 54 16  0  0  0
14  0     12 2936028   5012 5661300    0    0     0 377740 4151 12941 43 48  8  0  0  0
13  0     12 2528648   5012 6072960    0    0     0 406104 3768 13822 41 46 12  1  0  0
 9  1     12 2217724   5012 6385820    0    0     4 328560 4296 11119 28 54 16  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0     12 1776908   5012 6826744    0    0     0 451372 3436 14434 46 39 15  0  0  0
11  1     12 1852408   5020 7200912    0    0     0 322368 4413 13298 32 36 32  0  0  0
 9  0     12 1498064   5020 7560760    0    0     0 334124 4572 12083 28 57 15  1  0  0
10  0     12 1129880   5020 7928728    0    0     0 407340 4477 12225 34 53 13  0  0  0
 7  0     12 662668   5560 8276108    0    0  1364 333192 4215 11830 31 55 13  1  0  0
10  0     12 213880   2036 8348084    0    0     4 381644 4601 10757 25 56 19  0  0  0
 5  1     12 501572   2044 8283816    0    0    68 357424 4389 10236 30 52 15  3  0  0
15  0     12 280052   2044 8406796    0    0     0 312908 4071 10450 23 61 14  2  0  0
11  0     12 220652   2044 8406696    0    0     4 269376 4336 11625 31 56 11  3  0  0
10  0     12 185084   2044 8439956    0    0     8 315548 4731 12600 29 55 15  1  0  0
 9  0     12 181464   2044 8443580    0    0     0 385924 4462 12886 27 55 18  1  0  0
 6  0     12 189284   2052 8339644    0    0     0 343584 4128 10855 23 55 20  1  0  0
 8  0     12 259864   2052 7931180    0    0     0 366108 4454 11733 25 56 18  1  0  0
11  0     12 333980   2052 8287744    0    0     0 286848 4632 12238 27 58 15  0  0  0
 9  1     12 258716   2052 8375784    0    0     4 359864 4059 12162 29 57 14  0  0  0
11  0     12 188060   2052 8442816    0    0     0 359916 4335 12408 29 57 14  0  0  0
10  0     12 208204   2052 8421052    0    0     0 322660 4001 11632 28 56 15  1  0  0
 9  0     12 213608   2060 8164344    0    0     0 405652 3882 11885 23 57 19  1  0  0
 9  0     12 169780   2052 8055564    0    0  4092 308472 4318 10864 25 58 16  1  0  0
11  1     12 592712   2052 7948776    0    0 19328 237616 3919 7738 19 61 16  3  0  0
 7  1     12 605780   2052 8184980    0    0 25960 143980 4112 7247 21 59 17  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  1     12 170236   2056 8322584    0    0 36656 237056 4397 9000 22 63 12  3  0  0
 6  0     12 153512   2060 8124256    0    0 28808 273584 3990 8347 23 59 14  4  0  0
 6  0     12 206248   2060 8061572    0    0 15600 299956 4286 10262 23 62 13  3  0  0
16  0     12 204648   2060 8072012    0    0  3128 353244 4029 12654 27 57 15  2  0  0
12  0     12 268148   2056 8012024    0    0    12 484752 3456 13170 25 47 27  0  0  0
 7  0     12 256836   2056 8024432    0    0     0 364360 4081 11772 30 56 13  1  0  0
 7  0     12 244544   2064 8029028    0    0     0 400160 3870 12567 29 53 18  0  0  0
 8  0     12 148972   2064 8117396    0    0     0 338616 4097 11134 26 58 16  1  0  0
10  1     12 245192   2064 8024892    0    0  1472 331380 4149 11308 26 58 14  2  0  0
11  0     12 307496   2064 7967424    0    0   724 286084 4146 9238 23 54 21  1  0  0
12  0     12 259120   2064 8154712    0    0  1200 307628 4564 12411 28 56 15  0  0  0
10  0     12 187624   2072 8084284    0    0 10420 300908 3846 8252 22 59 14  6  0  0
 6  4     12 188780   2072 8080152    0    0 19712 316060 3868 7876 16 63 15  6  0  0
 6  1     12 231432   2072 8037560    0    0 18240 288716 3804 7620 20 60 15  5  0  0
 5  2     12 252764   2072 8015352    0    0 41856 29860 4818 8740 21 57 20  2  0  0
 9  1     12 201720   2072 8063148    0    0 29848 248360 3944 7407 19 60 16  5  0  0
 8  0     12 204844   2080 8057264    0    0 33408 256068 4160 8376 20 63 13  3  0  0
