procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10907192   4668 291744    0    0   596 36453 3815   14  6 21 72  1  0  0
 1  0     12 10910408   4704 291776    0    0    36    16 1216  975  0  1 99  0  0  0
 1  0     12 10911236   4712 291776    0    0     0   468 1373  883  0  1 99  0  0  0
 1  1     12 10847228   4852 298332    0    0  6636    16 6261 6307 16 10 72  3  0  0
13  1     12 10417384   4852 372692    0    0  1092  2104 5865 8873 40 40 18  2  0  0
11  1     12 9723324   4852 604284    0    0     0  4244 5587 10832 42 45 11  2  0  0
 6  0     12 8811444   4852 1058360    0    0   224  1360 4449 11735 47 31 21  1  0  0
13  0     12 7879212   4860 1483496    0    0     0 270924 4146 9949 40 44 14  1  0  0
 9  0     12 7428396   4864 1857716    0    0     0 373328 4086 8989 38 47 14  0  0  0
12  0     12 6938704   4864 2271468    0    0    64 431120 3877 10141 39 48 13  1  0  0
10  0     12 6487628   4864 2624632    0    0   156 350312 4082 11033 37 48 14  1  0  0
 8  0     12 5722488   4864 2995744    0    0     0 414348 3890 11870 34 52 14  0  0  0
 8  0     12 5187896   4876 3304048    0    0     0 412628 4200 10918 29 50 20  2  0  0
10  1     12 4929688   4884 3670100    0    0     0 406408 4158 11905 31 56 13  0  0  0
11  0     12 4307308   5432 4159824    0    0  1416 375824 4228 14936 35 49 16  1  0  0
14  0     12 3940568   5432 4526632    0    0     4 350092 4059 11657 31 53 15  1  0  0
10  1     12 3550936   5432 4916832    0    0     0 410944 4349 12687 29 54 16  1  0  0
 9  0     12 3203120   5432 5267004    0    0     0 347384 4283 12311 30 53 17  0  0  0
10  0     12 2708632   5432 5657132    0    0     0 391456 4103 12683 39 41 19  1  0  0
13  0     12 2625072   5440 6035592    0    0     0 380748 3907 12649 40 47 12  1  0  0
11  1     12 2245300   5440 6407508    0    0     4 336628 4554 13385 34 53 13  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
31  0     12 1733784   5440 6918112    0    0     0 546924 3290 14997 33 41 25  1  0  0
 9  1     12 1370636   5440 7258304    0    0     0 315608 4711 12809 25 40 34  0  0  0
 6  1     12 1044988   5440 7590204    0    0     0 412048 4325 11533 30 49 20  2  0  0
14  0     12 660516   5440 7972928    0    0     0 298464 4451 13025 32 49 19  1  0  0
10  0     12 399316   5448 8315588    0    0     4 344564 4192 12019 30 53 16  1  0  0
12  0     12 155884   2048 8505104    0    0    64 531016 4017 14499 25 52 21  1  0  0
11  1     12 206480   2048 8450620    0    0     0 353532 3943 12015 32 56  9  2  0  0
10  0     12 205324   2048 8450332    0    0     0 330284 4216 12930 28 56 14  2  0  0
 9  0     12 152208   2048 8512900    0    0     4 384536 4290 12377 28 57 14  1  0  0
 9  0     12 202992   2056 8463100    0    0     8 335772 4111 12017 26 54 19  1  0  0
 9  0     12 286044   2056 8157760    0    0     0 415360 4190 12668 27 58 15  0  0  0
 8  0     12 155020   2056 8151980    0    0     0 372256 4232 12580 26 57 17  0  0  0
 6  0     12 263388   2056 7988788    0    0     0 332180 4026 10324 22 56 21  1  0  0
 6  0     12 359448   2056 8189992    0    0     0 321604 4295 12348 28 55 16  1  0  0
 7  0     12 178916   1692 8370588    0    0     4 328588 4273 11841 25 58 15  2  0  0
12  0     12 242520   1692 8309436    0    0     0 379712 4247 13530 29 58 13  0  0  0
 9  0     12 211788   1692 8340796    0    0     0 376388 4059 12286 30 54 15  1  0  0
10  0     12 436072   1692 7943880    0    0    16 376064 3902 10961 24 55 20  1  0  0
 9  0     12 218948   1692 8001660    0    0    20 358596 4126 11659 31 55 14  0  0  0
 6  0     12 242904   1700 8203552    0    0     0 285088 4067 11751 32 55 12  2  0  0
10  0     12 257436   1700 8171980    0    0     0 345964 4207 12324 31 58 11  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0     12 208496   1700 8215676    0    0  5576 345528 4052 11228 27 58 14  1  0  0
11  0     12 149956   1704 8272588    0    0  3932 409332 3973 13017 34 53 12  1  0  0
 8  0     12 181176   1704 8179248    0    0    16 348940 4082 11852 27 56 16  1  0  0
