procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10903096   4568 289616    0    0   473  4494 3856   15  5 22 72  1  0  0
 1  0      0 10905252   4604 289692    0    0    36    44 1347 1086  1  1 99  0  0  0
 6  0      0 10893152   4744 290140    0    0   732     8 1239  925  0  1 99  0  0  0
 6  0      0 10837104   4752 296240    0    0  5992   256 7040 6693 15 12 70  3  0  0
 4  0      0 10795592   4752 310000    0    0  1000  3136 6279 10933 49 29 21  2  0  0
12  0      0 10765756   4752 325412    0    0   140  4900 6405 13965 43 34 19  4  0  0
 9  0      0 10675300   4752 341492    0    0    80    76 6527 10850 42 24 33  0  0  0
 5  0      0 10618848   4752 357372    0    0     0    16 6381 10335 45 19 36  0  0  0
 1  0      0 10597988   4768 374224    0    0     0   416 6877 10610 46 26 28  0  0  0
29  0      0 10529500   4768 389344    0    0    64    16 6384 12117 35 33 32  0  0  0
 7  0      0 10501024   4768 401396    0    0   152   368 5259 9492 29 23 48  0  0  0
11  0      0 10488456   4768 413492    0    0     0    16 5750 11111 29 22 49  0  0  0
 5  0      0 10469584   4768 428896    0    0     0    16 6616 12408 32 39 28  0  0  0
 9  0      0 10452952   4788 443332    0    0     8   176 6654 12136 30 35 35  0  0  0
 6  0      0 10427024   4788 459100    0    0    56    16 7078 12759 32 38 30  0  0  0
 9  0      0 10410672   4788 471420    0    0     0   276 5347 10010 15 40 44  0  0  0
 9  0      0 10395804   4788 485912    0    0     0    16 6259 11234 19 48 33  0  0  0
 8  0      0 10383960   4788 498080    0    0     0    16 5305 9805 16 38 46  0  0  0
12  0      0 10370884   4796 511148    0    0     0   116 5567 10205 17 51 32  0  0  0
 8  0      0 10357276   4932 524532    0    0   136    16 5733 10312 13 53 35  0  0  0
 3  0      0 10342688   4932 538404    0    0     4   288 6281 11456 18 51 31  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 10322276   4932 552932    0    0     0    16 6333 11341 20 46 34  0  0  0
 8  0      0 10283972   4932 566688    0    0     0    16 5841 10831 15 54 31  0  0  0
10  0      0 10270116   4940 580904    0    0     0   140 6050 10823 15 52 32  1  0  0
10  0      0 10255556   4940 595316    0    0     0    16 6113 11574 19 47 35  0  0  0
 7  0      0 10239456   4940 609604    0    0     0   276 6297 11381 19 48 33  0  0  0
 3  0      0 10227864   4940 622420    0    0     0    20 5497 10041 11 50 39  0  0  0
