procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10906332   4304 288684    0    0   470  4276 3818   15  5 22 72  1  0  0
 5  0      0 10910028   4340 288776    0    0    36    44 1293 1103  0  1 99  0  0  0
 2  0      0 10913496   4616 288856    0    0   268   112 1145  813  0  1 99  0  0  0
 7  0      0 10869336   4756 294892    0    0  6340   480 6783 6806 15 12 71  3  0  0
15  0      0 10831028   4768 307508    0    0  1516  2712 6093 10496 49 30 18  3  0  0
10  2      0 10793316   4788 323196    0    0   144  4252 6332 13054 47 38 13  3  0  0
11  0      0 10702240   4808 338584    0    0   304  2272 5602 11461 51 33 14  2  0  0
 7  0      0 10632224   4808 357540    0    0   368    16 7828 12616 58 22 20  1  0  0
 8  1      0 10605572   4944 372616    0    0   248    12 6317 9702 36 33 31  0  0  0
 7  0      0 10553692   5480 387448    0    0  1308    12 5898 9921 30 37 32  1  0  0
32  0      0 10500772   5480 401620    0    0     0    16 6447 12158 40 23 36  0  0  0
 6  0      0 10477616   5480 416092    0    0   152   368 6577 12397 35 27 38  0  0  0
10  0      0 10460228   5488 428952    0    0     0    60 6164 11210 30 27 43  0  0  0
19  0      0 10439564   5488 446376    0    0     0   564 7841 14966 43 32 25  0  0  0
13  0      0 10421168   5488 461144    0    0    56    16 6628 12282 31 39 30  0  0  0
10  0      0 10402520   5488 477244    0    0     0    16 7523 13911 33 41 26  0  0  0
12  0      0 10384376   5488 492112    0    0     0   280 7091 12301 28 43 29  0  0  0
 4  0      0 10372784   5496 504348    0    0     0    92 5376 9955 13 42 45  0  0  0
 9  0      0 10369544   5500 517808    0    0     4    16 5457 10230 13 54 33  0  0  0
 9  0      0 10353416   5500 532604    0    0     0    16 6610 12196 26 43 31  0  0  0
10  0      0 10340088   5500 545856    0    0     0    24 5329 10089 12 53 36  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  1      0 10326480   5508 559892    0    0     4   292 6167 11099 15 53 33  0  0  0
 7  0      0 10313124   5508 573416    0    0     0    16 5576 10371 15 51 34  0  0  0
 7  0      0 10299264   5740 586936    0    0   244    16 5732 10660 11 55 34  0  0  0
14  0      0 10284900   5740 601092    0    0     0    16 6497 11610 22 46 32  0  0  0
13  0      0 10271320   5740 614532    0    0     0    24 5941 11006 16 52 32  0  0  0
13  0      0 10257264   5744 628164    0    0     0   312 5698 10710 17 51 32  0  0  0
 5  0      0 10244160   5748 641224    0    0     0    20 5959 10685  9 50 41  0  0  0
 2  0      0 10230048   5748 655324    0    0     0   152 6182 11597 15 48 37  0  0  0
 9  0      0 10219464   5748 665992    0    0     0    20 4542 8861  7 37 56  0  0  0
 5  1      0 10206108   5748 679304    0    0     0   316 5511 10760  9 51 40  0  0  0
 8  2      0 10185696   5752 692928    0    0     0    48 6050 11189 12 51 37  0  0  0
11  0      0 10151172   5756 706492    0    0     0    20 6007 11401 13 45 41  0  0  0
10  0      0 10102536   5756 721460    0    0     0    24 6635 12687 21 39 40  0  0  0
 4  0      0 10047348   5756 736760    0    0     0    16 6935 12787 13 48 39  0  0  0
10  0      0 9996192   5756 750944    0    0     0   292 6244 11824 10 52 38  0  0  0
 7  0      0 9948576   5756 763776    0    0     0    16 5292 10156  9 45 46  0  0  0
 8  0      0 9912064   5764 777232    0    0     0    32 5789 11133  9 51 40  0  0  0
 4  0      0 9898228   5764 791272    0    0     0    16 5697 11168 10 52 39  0  0  0
 9  0      0 9884396   5764 804804    0    0     0   188 6000 11623 10 53 36  0  0  0
 6  0      0 9870044   5764 818464    0    0     8   480 5746 11146  9 51 40  0  0  0
10  0      0 9855456   5764 832960    0    0     0    16 6241 11658  9 51 39  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
