procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10879364   4744 290336    0    0   461 19630 4150   17  7 24 68  1  0  0
 0  0     12 10889800   4780 290404    0    0    36    44 1415 1109  0  1 99  0  0  0
 4  0     12 10893876   5328 291304    0    0  1368     8 1818 1044  0  2 98  1  0  0
 4  1     12 10850192   5480 297352    0    0  6268   460 5870 5393 15 12 70  3  0  0
 6  0     12 10531448   5480 417004    0    0   564    24 6913 12078 48 26 25  1  0  0
11  0     12 10328524   5480 589524    0    0     0    16 7509 12095 47 26 27  0  0  0
11  0     12 10112272   5480 745968    0    0     0   476 6569 10220 42 29 29  0  0  0
 6  0     12 9952848   5480 901136    0    0     0    12 6640 9966 42 26 32  0  0  0
 8  1     12 9772232   5488 1063392    0    0     0   460 7246 10585 44 26 30  0  0  0
 8  1     12 9589380   5488 1230072    0    0     0    16 7277 10550 40 30 30  0  0  0
11  1     12 9418664   5488 1368524    0    0     0  6692 6240 8618 24 41 34  1  0  0
15  0     12 9196044   5488 1497880    0    0   160 139012 5199 8766 19 55 24  1  0  0
15  0     12 8996040   5488 1641484    0    0     0 165460 6065 10142 27 49 23  1  0  0
 5  0     12 8869032   5500 1772124    0    0     0 154372 5140 8869 17 54 28  1  0  0
10  0     12 8652276   5500 1880924    0    0     0 429164 4253 7703 24 42 34  0  0  0
11  0     12 8389044   5500 2004052    0    0     0 285592 4584 8450 16 59 24  1  0  0
 9  0     12 8181896   5500 2133960    0    0     4 151948 5037 8427 16 53 29  2  0  0
 7  0     12 8042572   5500 2269780    0    0     0    16 5944 9466 22 37 41  0  0  0
 8  0     12 7910264   5508 2408476    0    0     0   108 5841 9360 18 49 34  0  0  0
 9  0     12 7753464   5508 2568444    0    0     0    16 7490 10962 28 40 33  0  0  0
11  0     12 7608644   5508 2708844    0    0     0 71232 6007 9655 17 51 31  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0     12 7480580   5508 2833916    0    0     0 124496 5257 8554 16 43 40  1  0  0
13  0     12 7315168   5508 2965564    0    0     0 145320 5651 9158 13 56 31  1  0  0
 8  1     12 7178236   5516 3099452    0    0     0 131928 5125 9003 18 56 25  1  0  0
 7  0     12 6991984   5516 3230924    0    0     0 125780 5241 9059 16 58 26  0  0  0
 7  1     12 6855756   5516 3365368    0    0     0 168828 5230 9163 14 58 27  1  0  0
 8  0     12 6726680   5516 3495076    0    0     0 161984 5109 8838 15 55 29  1  0  0
 9  0     12 6587020   5516 3635344    0    0     0 67380 5709 9346 16 51 33  1  0  0
 1  0     12 6456456   5524 3766020    0    0     0 145156 5540 9037 14 56 29  0  0  0
 4  0     12 6323624   5524 3898396    0    0     0 142120 5291 9095 15 55 29  1  0  0
 5  0     12 6174548   5524 4043364    0    0     0 122896 5538 9488 17 55 28  0  0  0
10  0     12 5934876   5524 4178644    0    0     4 167592 5147 9000 14 58 27  1  0  0
 6  0     12 5801464   5524 4314432    0    0     0 120396 5364 9081 15 56 28  1  0  0
 7  0     12 5664528   5532 4448144    0    0     0 131132 5389 9429 17 52 30  1  0  0
 7  0     12 5527856   5532 4584708    0    0     0 132508 5689 9189 15 56 29  1  0  0
 8  0     12 5397116   5532 4713036    0    0     0 151072 5357 8809 14 53 32  1  0  0
 6  0     12 5269336   5532 4841120    0    0     0 181372 4941 8644 14 59 26  1  0  0
 6  0     12 5136476   5532 4972504    0    0     0 235760 4675 8437 13 61 24  1  0  0
 7  0     12 4985608   5540 5102944    0    0     0 253584 4938 8753 13 61 25  1  0  0
 4  0     12 4871156   5540 5226916    0    0     0 255876 4814 8621 14 59 27  1  0  0
 2  0     12 4733472   5540 5364024    0    0     8 98224 5653 9257 14 51 34  0  0  0
 9  0     12 4597156   5540 5498328    0    0     0  3660 5679 9259 15 48 36  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0     12 4449272   5540 5638724    0    0     0    16 6097 9535 16 46 37  0  0  0
 7  0     12 4308044   5548 5778568    0    0     0 19696 5945 9481 15 52 33  0  0  0
11  0     12 4080284   5548 5909568    0    0     0 144312 5416 8825 15 49 36  0  0  0
13  0     12 3794536   5548 6050412    0    0     0 170884 5652 9495 13 57 29  1  0  0
 3  0     12 3526124   5548 6189052    0    0     4 133036 5516 9642 12 54 32  1  0  0
 7  0     12 3383296   5548 6332804    0    0     0 167960 5693 10119 13 50 37  0  0  0
12  0     12 3247688   5556 6467216    0    0     0 138380 5368 9324 11 52 37  0  0  0
15  0     12 3121232   5560 6595128    0    0     0 220588 5344 9380 12 51 36  1  0  0
 2  0     12 2990168   5560 6726780    0    0     0 254372 4936 9286 11 60 29  1  0  0
 6  0     12 2831308   5560 6876864    0    0     0 25608 6481 10795 13 42 44  0  0  0
 9  0     12 2679760   5560 7028840    0    0     0 54760 6609 10712 15 44 41  0  0  0
12  0     12 2544200   5560 7164008    0    0     0 139292 5385 9429 13 52 35  0  0  0
10  1     12 2297752   5568 7294824    0    0     0 168556 5073 8934 12 54 34  1  0  0
 8  0     12 2145184   5568 7437184    0    0     0 90288 5985 10093 12 50 37  0  0  0
 6  0     12 2010300   5568 7571092    0    0     4 172608 5386 9518 10 52 36  2  0  0
 9  0     12 1872688   5568 7708496    0    0     0 95428 5653 9775 12 52 36  0  0  0
15  0     12 1738612   5568 7841896    0    0     0 153180 5437 9283 12 52 36  0  0  0
 6  0     12 1607092   5576 7975356    0    0     0 138316 5231 9310 11 53 34  1  0  0
