procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10878332   5944 290248    0    0   460  6177 4077   17  6 25 69  1  0  0
 1  0      0 10885388   6012 290340    0    0    36   104 1411 1198  1  1 98  0  0  0
 1  0      0 10893452   6036 290340    0    0     0   588 1077  807  1  1 98  1  0  0
 4  1      0 10832972   6192 296476    0    0  6260    32 6148 5858 16  9 72  3  0  0
 4  1      0 10754556   6216 328496    0    0   564   112 6571 9094 34 22 44  1  0  0
 8  0      0 10677040   6232 368776    0    0     0    96 6215 7531 25 24 51  0  0  0
 4  0      0 10593880   6264 410220    0    0     0   212 6305 6522 24 22 54  0  0  0
 5  0      0 10536564   6288 451820    0    0     0   160 6693 6248 21 19 60  0  0  0
 4  0      0 10482708   6304 488264    0    0     0    96 5623 5362 24 17 60  0  0  0
11  0      0 10438600   6328 528912    0    0     8    96 6151 5876 34 18 47  1  0  0
 7  0      0 10394264   6344 569168    0    0     0    96 5831 5550 19 22 58  0  0  0
 2  0      0 10352472   6408 610084    0    0   160   404 6493 7279 26 23 50  1  0  0
 0  0      0 10315440   6432 649144    0    0     0 28988 5359 6452 13 36 51  0  0  0
12  0      0 10275344   6448 688804    0    0     0    96 5479 6545 14 33 52  0  0  0
 3  0      0 10233996   6464 728788    0    0     0    96 5744 6814 10 32 57  1  0  0
 1  0      0 10194672   6480 767352    0    0     0    96 5316 6414  9 35 55  0  0  0
 7  0      0 10155524   6512 806176    0    0     0   212 5549 6658 11 34 54  1  0  0
 7  0      0 10118460   6536 843548    0    0     0   324 5227 6337 10 33 55  2  0  0
 5  0      0 10084508   6584 882076    0    0     0 307368 4273 6019 27 43 28  2  0  0
 1  0      0 10045528   7272 919024    0    0  1492 238608 4382 5930 24 38 35  3  0  0
 1  0      0 9971724   7288 958924    0    0     0    96 6511 7119 24 27 49  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 9909800   7320 998352    0    0     0   220 6350 7083 31 27 41  1  0  0
 2  0      0 9867416   7348 1039372    0    0     4   140 6929 7436 26 24 49  1  0  0
 8  0      0 9830980   7364 1079648    0    0     0    96 6010 6874 19 28 52  0  0  0
 5  1      0 9783152   7380 1118188    0    0     0 24696 5680 6629 15 31 53  1  0  0
 7  0      0 9695740   7396 1157964    0    0     0 46628 5811 6579 20 33 46  1  0  0
 6  0      0 9639252   7428 1199372    0    0     0   220 6121 7677 12 25 62  1  0  0
 0  0      0 9596708   7452 1240928    0    0     8    96 5865 7452  5 25 70  0  0  0
 2  0      0 9559168   7476 1278732    0    0     0   148 5131 6494  5 29 66  1  0  0
 1  0      0 9516840   7492 1318744    0    0     0    96 6025 7597  4 24 71  0  0  0
 7  0      0 9478400   7508 1357576    0    0     0    96 5174 6666  4 31 64  0  0  0
 3  0      0 9417564   7540 1397364    0    0     0   212 5049 6796  4 30 65  1  0  0
 5  0      0 9377372   7556 1436600    0    0     0    96 5206 6846  4 28 68  1  0  0
 7  0      0 9336684   7580 1477108    0    0     0   316 5650 7176  4 28 68  1  0  0
 1  0      0 9296408   7596 1516428    0    0     0    96 5366 7061  4 29 66  1  0  0
 5  0      0 9258028   7612 1555040    0    0     0    96 5265 6997  4 29 67  0  0  0
 1  0      0 9217736   7644 1596260    0    0     0   228 5869 7441  4 23 72  1  0  0
 4  0      0 9160852   7660 1634696    0    0     0    96 5077 6542  4 32 64  1  0  0
 8  0      0 9073488   7684 1676400    0    0     0   180 6217 7601  5 26 68  1  0  0
 1  0      0 9025244   7700 1716912    0    0     0    96 5839 7498  6 28 65  1  0  0
 4  0      0 8984072   7716 1756852    0    0     8    96 5585 7132  4 30 66  0  0  0
 2  0      0 8942280   7748 1798168    0    0     0   216 5585 7375  4 27 68  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 8899248   7764 1838996    0    0     0    96 5847 7460  4 25 71  0  0  0
 1  0      0 8860764   7788 1879744    0    0     0   148 5593 7285  4 27 69  0  0  0
 3  0      0 8816896   7804 1920948    0    0     0    96 5853 7540  4 27 69  0  0  0
 3  0      0 8776292   7820 1961380    0    0     0   512 5479 6967  5 31 64  1  0  0
 6  0      0 8697468   7852 2002724    0    0     0   196 6100 7469  4 26 70  1  0  0
 8  0      0 8613272   7868 2042408    0    0     0 32920 5472 6999  5 34 61  0  0  0
 9  0      0 8527256   7892 2082596    0    0     0 33128 5342 6995  5 32 62  1  0  0
 3  0      0 8442964   7908 2122180    0    0     0 32972 5471 6986  3 30 66  0  0  0
 9  0      0 8361340   7924 2161772    0    0     0 82420 5546 7043  4 33 63  1  0  0
 4  0      0 8315636   7956 2201776    0    0     0   220 5812 7247  4 27 68  1  0  0
14  2      0 8279276   7972 2237912    0    0     0 292624 3715 5508  5 57 37  2  0  0
 5  2      0 8241800   7996 2273972    0    0     0 277776 3453 5329  4 57 35  4  0  0
 6  0      0 8204444   8012 2311384    0    0     0 436100 3296 5256  4 62 31  3  0  0
 5  0      0 8167048   8028 2349620    0    0     0 54980 4942 6528  4 32 64  1  0  0
 5  0      0 8129228   8060 2387924    0    0     0   212 5070 6629  4 26 70  0  0  0
 5  0      0 8089544   8076 2426888    0    0     0    96 5153 6643  5 30 64  1  0  0
11  0      0 8048708   8100 2466648    0    0     0   192 5316 6845  4 28 68  1  0  0
 7  0      0 8010280   8116 2506148    0    0     0    96 5206 6711  4 30 65  1  0  0
 9  1      0 7970416   8132 2544160    0    0     0 165784 4519 6246  6 42 51  1  0  0
 3  0      0 7929452   8164 2584312    0    0     0 20564 5176 6850  4 31 64  1  0  0
 3  0      0 7888496   8180 2623916    0    0     0    96 5056 6603  4 30 66  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 7837280   8204 2663440    0    0     0   120 5490 7065  4 30 65  0  0  0
 3  0      0 7749664   8220 2704260    0    0     0    96 5936 7502  4 26 70  0  0  0
 3  0      0 7665352   8236 2744424    0    0     0    96 5248 6758  5 31 64  0  0  0
 2  0      0 7578668   8268 2783848    0    0     0   224 5402 6923  4 31 64  1  0  0
 4  0      0 7509412   8284 2823392    0    0     0    96 5190 6803  5 30 66  0  0  0
 5  0      0 7470436   8308 2861500    0    0     0   116 5001 6710  4 29 66  1  0  0
 0  0      0 7429792   8324 2901884    0    0     0    96 5328 6882  4 27 69  0  0  0
 9  3      0 7391600   8352 2940380    0    0     0   224 5323 6863  4 27 68  1  0  0
 2  0      0 7351600   8388 2979668    0    0     0   212 5183 6832  4 30 65  1  0  0
 7  0      0 7312852   8404 3018400    0    0     0    96 5574 7045  4 26 69  1  0  0
 4  0      0 7272152   8428 3057792    0    0     0   144 5036 6660  5 32 63  1  0  0
 4  0      0 7232924   8444 3097812    0    0     0    96 5018 6737  4 33 62  1  0  0
 0  0      0 7195788   8460 3136812    0    0     0    96 5406 6899  4 29 67  0  0  0
 4  0      0 7156668   8492 3176468    0    0     0   208 4899 6598  4 32 64  0  0  0
 4  0      0 7114800   8508 3216680    0    0     0    96 5400 6952  7 29 64  0  0  0
 0  0      0 7073184   8532 3257300    0    0     0   116 5611 7344  4 28 67  1  0  0
 0  0      0 7031880   8548 3298332    0    0     0    96 5765 7426  5 26 69  0  0  0
 4  2      0 6991148   8568 3339300    0    0     0   148 6170 7742  4 25 71  0  0  0
 7  1      0 6951712   8600 3377596    0    0     0   188 5279 6840  4 28 67  1  0  0
 5  0      0 6913068   8616 3415336    0    0     0   100 4484 5997  4 37 59  1  0  0
 8  1      0 6871440   8640 3456040    0    0     0   128 5578 7056  4 27 68  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 6789216   8656 3495168    0    0     0 66652 5668 6756  4 45 50  1  0  0
 6  1      0 6700372   8688 3536240    0    0     0 33152 5779 7073  5 43 52  0  0  0
 3  0      0 6616088   8704 3577112    0    0     0 32972 6192 7352  4 42 53  1  0  0
 9  0      0 6533296   8720 3614600    0    0     0 467228 3557 5090  4 68 26  2  0  0
 3  2      0 6464312   8744 3650764    0    0     0 456576 3261 4888  6 75 17  1  0  0
 3  0      0 6372020   8760 3692916    0    0     0 102104 5437 6861  4 45 50  1  0  0
 8  1      0 6282688   8784 3734608    0    0     0   180 6397 7654  4 36 59  1  0  0
 8  0      0 6195244   8800 3775164    0    0     0    96 6031 7322  5 39 55  0  0  0
 0  0      0 6104336   9248 3817500    0    0  1328    96 5902 7145  5 45 49  1  0  0
 0  0      0 6039876   9272 3858896    0    0     0   132 6234 7482  4 38 58  0  0  0
 2  1      0 6001508   9288 3897312    0    0     0 116564 5093 6685  4 35 59  2  0  0
 1  1      0 5960516   9320 3938112    0    0     0   216 5414 7077  5 30 64  1  0  0
 7  1      0 5921288   9336 3978696    0    0     0    96 5577 7203  4 27 68  1  0  0
 7  0      0 5879692   9348 4018768    0    0     0   276 5386 6973  5 31 64  0  0  0
 9  1      0 5837900   9376 4060124    0    0     0   152 5883 7458  7 25 67  1  0  0
 7  0      0 5798052   9392 4100740    0    0     0   172 5609 7321  5 28 67  1  0  0
 5  2      0 5757656   9424 4141096    0    0     0   212 5841 7446  5 27 67  1  0  0
 2  2      0 5716500   9436 4180808    0    0     0    92 5634 7100  3 27 69  0  0  0
 0  1      0 5676692   9456 4221472    0    0     0   100 5544 7074  5 28 67  1  0  0
12  0      0 5637876   9472 4260580    0    0     0    80 5231 6733  4 30 65  0  0  0
 7  0      0 5598668   9488 4300060    0    0     0    96 5135 6771  4 30 66  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 5558812   9520 4340380    0    0     0   220 5234 6810  5 31 64  1  0  0
 7  0      0 5516984   9536 4380008    0    0     0    96 5480 6954  3 29 67  1  0  0
 3  0      0 5476468   9552 4420280    0    0     0    96 5688 7311  4 25 71  1  0  0
 5  0      0 5436312   9576 4460140    0    0     0   112 5425 7158  4 27 69  0  0  0
 7  0      0 5397560   9592 4499396    0    0     0    96 5015 6627  4 29 67  1  0  0
 5  0      0 5358020   9624 4539420    0    0     0   232 5088 6737  4 30 65  1  0  0
 5  0      0 5318472   9640 4578304    0    0     0   104 5223 6759  4 29 66  1  0  0
 1  0      0 5280324   9656 4617052    0    0     0    96 4916 6491  4 30 66  1  0  0
 5  0      0 5239724   9680 4656380    0    0     0   112 5331 6886  4 28 68  0  0  0
 4  0      0 5200900   9696 4695668    0    0     0    96 5400 6921  4 28 68  0  0  0
 6  0      0 5160820   9728 4734856    0    0     0 21136 5031 6654  4 32 63  1  0  0
 2  0      0 5120580   9744 4774948    0    0     0 45212 5343 6803  4 31 65  1  0  0
 2  0      0 5079264   9760 4814872    0    0     0 33112 5464 7078  4 27 69  1  0  0
 4  0      0 5036252   9784 4856172    0    0     0 32984 6166 7909  4 25 71  0  0  0
 2  0      0 5002172   9800 4895288    0    0     0 73976 5100 6742  5 32 62  2  0  0
 5  0      0 4958196   9832 4934952    0    0     0 13796 5558 7114  4 30 66  1  0  0
 9  0      0 4922180   9848 4969960    0    0     0 384036 3384 4925  4 62 31  2  0  0
11  0      0 4887812   9864 5007224    0    0     0 383456 3322 5061  4 62 32  2  0  0
