procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10880632   4852 289416    0    0   470  4126 3793   15  5 21 73  1  0  0
 2  0      0 10880380   4888 289516    0    0    36     8 1178  963  0  0 99  0  0  0
 2  0      0 10885332   4888 289516    0    0     0    16  906  639  0  1 99  0  0  0
 0  1      0 10817888   5048 295832    0    0  6484   372 6837 6892 14 11 73  3  0  0
14  0      0 10776928   5048 310124    0    0   356    24 6534 10953 47 25 28  0  0  0
 7  0      0 10732856   5048 328664    0    0     0   168 7277 12901 49 29 21  0  0  0
 3  0      0 10693080   5048 342116    0    0     0    16 5117 8689 34 21 45  0  0  0
10  0      0 10662084   5048 356528    0    0     0    16 6207 9474 32 30 38  0  0  0
 4  0      0 10635652   5056 372444    0    0     0   184 6830 9882 32 36 32  0  0  0
13  0      0 10587016   5056 385656    0    0     0    16 5574 8387 28 28 44  0  0  0
15  0      0 10566128   5056 398040    0    0   160   452 5496 8429 20 37 42  1  0  0
 6  0      0 10517240   5056 418348    0    0     0    16 8783 14709 54 25 20  0  0  0
 5  0      0 10490808   5056 432524    0    0     0    16 6123 10246 27 36 37  0  0  0
 3  0      0 10477956   5064 445696    0    0     0   188 5124 9188 13 50 36  0  0  0
 2  0      0 10466112   5064 457740    0    0     0    16 4647 8242  6 51 42  0  0  0
 9  0      0 10458480   5064 468468    0    0     0   272 4364 7586  6 42 51  1  0  0
 8  0      0 10444368   5064 481432    0    0     0    16 5340 9132 11 49 40  0  0  0
 2  0      0 10431040   5064 494520    0    0     0    16 5018 8948  7 54 38  0  0  0
 4  0      0 10418188   5072 506944    0    0     0    64 4932 8528  6 54 40  0  0  0
 5  0      0 10406092   5072 519292    0    0     0    16 4555 8238  6 55 38  0  0  0
 2  0      0 10393996   5072 531540    0    0     0   268 4758 8421  7 54 38  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 10381172   5072 543888    0    0     0    16 4770 8428  8 52 40  0  0  0
 6  0      0 10368572   5072 556860    0    0     0    16 5077 8888 11 51 38  0  0  0
 7  0      0 10355216   5080 569556    0    0     0    36 4927 8664  6 54 39  0  0  0
10  0      0 10344436   5080 582116    0    0     0    16 4946 8759  7 51 42  0  0  0
 5  0      0 10331332   5080 594892    0    0     0   276 5166 9174  7 45 47  1  0  0
 6  0      0 10318760   5080 607648    0    0     0    24 5367 9184  6 47 46  0  0  0
 4  0      0 10304704   5080 620692    0    0     4    16 5195 9179  6 47 46  0  0  0
 3  0      0 10292356   5088 633092    0    0     0    52 4986 8944  6 47 47  0  0  0
 1  0      0 10279280   5088 646152    0    0     0    24 5121 9137  5 52 42  0  0  0
10  0      0 10266204   5088 658884    0    0     0   312 5335 9346  6 46 47  1  0  0
 7  0      0 10252624   5088 671884    0    0     0    16 5238 9069  5 50 45  0  0  0
 6  0      0 10236092   5216 685164    0    0   128    16 5267 9341  5 48 47  0  0  0
 7  0      0 10224500   5224 697128    0    0     0   280 4641 8372  5 52 43  0  0  0
 8  0      0 10211648   5224 709736    0    0     0    16 5119 9023  6 50 44  0  0  0
 4  0      0 10199048   5224 722820    0    0     0   272 4915 9075  5 50 45  0  0  0
 5  0      0 10171356   5224 736272    0    0     0    16 5707 9812  6 49 45  0  0  0
10  0      0 10159008   5224 748424    0    0     0    16 4808 8608  6 51 43  0  0  0
 4  1      0 10146184   5232 761580    0    0     0   228 5290 9317  5 49 45  0  0  0
 5  0      0 10133584   5232 774388    0    0     0    32 5218 9162  5 49 46  0  0  0
 7  0      0 10120760   5232 786916    0    0     8   264 4929 8935  6 49 44  1  0  0
 2  0      0 10096372   5232 800704    0    0     0    16 5554 9632  6 48 46  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 10055296   5232 814916    0    0     0    16 5943 10004 10 46 44  0  0  0
13  0      0 10015228   5236 828016    0    0     0    36 5186 9175  5 49 45  0  0  0
11  0      0 9977932   5240 841124    0    0     0    36 4887 8819  5 50 45  0  0  0
 7  0      0 9932344   5240 853892    0    0     0   280 5454 9388  7 49 44  0  0  0
 9  0      0 9891280   5240 868316    0    0     0    16 5753 9696  5 50 45  0  0  0
12  0      0 9849952   5240 881692    0    0     0    16 5657 9749  6 46 48  0  0  0
13  0      0 9808624   5244 894888    0    0     0    40 5586 9374  6 48 46  0  0  0
 5  0      0 9766792   5248 908552    0    0     0    20 5320 9314  6 48 46  0  0  0
 4  0      0 9720688   5248 921836    0    0     0   272 5530 9582  6 49 44  0  0  0
 8  0      0 9681696   5248 934792    0    0     0    16 5158 9054  5 50 45  0  0  0
 7  0      0 9667836   5248 948912    0    0     0    16 5606 9652  8 48 45  0  0  0
 1  0      0 9654256   5256 962364    0    0     0    44 5313 9493  5 49 46  0  0  0
 8  0      0 9640396   5256 975932    0    0     0    24 5490 9511  5 47 47  0  0  0
 5  0      0 9627068   5256 989476    0    0     0   272 5504 9583  6 49 45  0  0  0
 9  0      0 9614216   5256 1002116    0    0     0    16 5103 9036  5 50 45  0  0  0
 6  0      0 9599852   5256 1016332    0    0     0    16 5774 9935  7 46 47  0  0  0
