procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10967520   6124 262768    0    0   371  1262 1379    3  1  4 94  0  0  0
 2  1      0 10971596   6192 262832    0    0    36 14444 1309 1078  1  1 98  1  0  0
 1  0      0 10963888   6344 262860    0    0   136  8232 1330  860  0  1 99  0  0  0
 2  0      0 10914820   6508 269108    0    0  6596   440 6613 6717 16 10 70  3  0  0
 4  0      0 10875844   6532 272728    0    0   232    80 6542 9480 38 22 40  0  0  0
 8  0      0 10858204   6564 274468    0    0     0   208 6417 8830 31 27 42  0  0  0
 7  0      0 10816372   6588 275892    0    0     8    80 5908 7822 27 30 43  1  0  0
 5  0      0 10788400   6604 277628    0    0     0    96 6549 7685 37 19 43  0  0  0
 2  0      0 10745056   6628 278984    0    0     0  6532 5700 7345 30 27 43  0  0  0
 6  0      0 10720108   6644 280264    0    0     0    96 5688 6846 26 19 54  0  0  0
10  1      0 10720108   6708 282200    0    0   160   400 6611 7993 32 27 40  1  0  0
 7  0      0 10718344   6724 283652    0    0     0    88 5332 7884 23 37 39  1  0  0
 3  0      0 10716328   6740 284700    0    0     0    96 4785 7380 13 39 48  0  0  0
 5  0      0 10715068   6764 286172    0    0     0   112 4643 7230  7 44 48  1  0  0
11  0      0 10711288   6780 287308    0    0     0    96 4878 7680 15 42 42  0  0  0
 9  2      0 10707256   6808 288604    0    0     0   200 4917 7483  9 43 48  0  0  0
 8  0      0 10684576   6828 290116    0    0     0    88 5998 8529 30 29 41  0  0  0
 3  0      0 10663156   6844 291804    0    0     0    96 6168 8503 32 29 39  0  0  0
11  0      0 10674972   6868 292932    0    0     0   176 4679 7176  9 41 49  1  0  0
 9  0      0 10657332   6884 294632    0    0     0    96 6182 8842 38 25 37  0  0  0
 3  0      0 10652544   6916 295884    0    0     0   204 4558 7174  7 41 51  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 10642212   6932 297160    0    0     0    92 6178 8642 30 28 41  1  0  0
 9  0      0 10637956   6948 298448    0    0     0    96 4721 7208  9 40 50  0  0  0
 8  0      0 10637704   6972 299620    0    0     0   112 4292 6636  3 36 59  1  0  0
 9  0      0 10629652   6988 301144    0    0     0   108 5762 7939 28 27 44  0  0  0
 9  0      0 10630408   7020 302336    0    0     0   196 4620 7190  8 42 49  1  0  0
 3  0      0 10628976   7036 303640    0    0     0    96 4969 8022 10 33 57  0  0  0
 6  0      0 10627936   7052 304808    0    0     0    92 4863 7795  4 37 58  1  0  0
 9  0      0 10632660   7076 306216    0    0     0 11128 4265 7094  2 42 54  2  0  0
11  0      0 10632156   7092 307224    0    0     0   120 4431 7329  4 39 56  1  0  0
 6  0      0 10630644   7124 308680    0    0     0   208 4944 7983  2 35 62  1  0  0
12  0      0 10629384   7140 310108    0    0     0    92 4523 7496  3 40 56  1  0  0
 1  0      0 10628880   7156 311292    0    0     0    96 4451 7486  2 39 58  0  0  0
 5  0      0 10627116   7180 312096    0    0     0   116 4595 7520  2 39 57  1  0  0
 5  0      0 10625632   7200 313660    0    0     4 21552 4209 6873  5 47 47  1  0  0
 2  1      0 10615832   8476 318356    0    0  4672   208 4491 7566  5 47 45  3  0  0
 8  0      0 10581812   8508 350536    0    0 30964    92 4109 7153 12 49 34  6  0  0
 2  0      0 10536452   8656 382468    0    0 30772    96 4051 7247  5 52 41  2  0  0
 5  0      0 10520828   9356 386116    0    0  3036   196 5721 8470 21 32 44  3  0  0
 7  0      0 10513520  10096 391080    0    0  4496   104 4576 7697  8 46 42  5  0  0
 5  1      0 10494872  10408 395868    0    0  3640   220 5081 8160 16 37 45  2  0  0
 2  0      0 10493360  10424 397708    0    0   280    96 5998 8842 21 29 49  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 10483280  10440 399340    0    0     0    96 5875 8977 20 30 49  1  0  0
 5  0      0 10509464  10476 401240    0    0   528   180 4999 7978 10 37 52  1  0  0
 5  0      0 10509212  10492 402568    0    0     0    96 4899 7821  3 39 57  0  0  0
 5  0      0 10509896  10524 403912    0    0     0   216 4724 7849  3 39 57  1  0  0
 4  0      0 10511412  10540 405444    0    0     0   100 5077 8058  3 36 60  0  0  0
 4  0      0 10511920  10556 406772    0    0     0    96 4891 7863  3 34 63  0  0  0
 6  0      0 10512176  10580 408072    0    0     0   136 4566 7648  2 40 57  1  0  0
 2  0      0 10512152  10596 409512    0    0     0    96 4423 7383  3 39 57  1  0  0
 2  0      0 10512164  10628 410832    0    0     0   212 4718 7691  3 39 57  1  0  0
 2  0      0 10511660  10644 411860    0    0     0    96 4416 7396  2 38 59  0  0  0
 3  0      0 10510904  10660 413044    0    0     0    92 4817 7829  2 37 60  1  0  0
 6  0      0 10509896  10684 414576    0    0     0   136 4771 7824  4 38 58  0  0  0
 8  0      0 10509140  10700 416016    0    0     0   252 4382 7103  3 41 56  1  0  0
 4  0      0 10508132  10732 417328    0    0     0   208 4492 7422  3 39 58  1  0  0
 9  0      0 10507376  10748 418220    0    0     0    96 4612 7464  3 41 56  1  0  0
 3  0      0 10506368  10764 419896    0    0     0    96 4361 7351  3 42 55  0  0  0
 6  0      0 10505108  10788 421228    0    0     0   116 4510 7463  3 39 58  1  0  0
 3  0      0 10504856  10804 422128    0    0     0   112 4589 7558  3 37 60  0  0  0
 2  0      0 10503596  10836 423756    0    0     0 15388 4254 7177  3 41 54  2  0  0
