procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10920680   5888 290028    0    0   468  5256 3959   16  6 23 70  1  0  0
 2  0      0 10927156   5964 290120    0    0    36   588 1522 1234  1  2 97  1  0  0
 1  0      0 10926356   6116 290192    0    0   136    32 1231  831  0  1 99  0  0  0
 1  0      0 10881684   6272 296888    0    0  6908    32 6442 5982 15 11 72  3  0  0
18  1      0 10781540   7468 310336    0    0  1812  4608 5871 11671 53 30 16  2  0  0
 5  0      0 10747572   8520 326816    0    0   592  4364 6493 14562 47 37 14  3  0  0
 8  0      0 10706756   8560 340224    0    0     0   300 5359 8832 31 21 47  1  0  0
 9  0      0 10661652   8576 356212    0    0     0   108 6740 10100 38 27 36  0  0  0
 9  0      0 10624388   8592 373504    0    0    20    96 7415 11166 39 34 27  0  0  0
19  0      0 10542740   8608 389740    0    0    44   100 6699 12515 40 29 31  0  0  0
10  0      0 10515776   8624 402076    0    0     0    96 5512 9675 32 20 47  0  0  0
10  0      0 10486600   8688 420196    0    0   152   460 7055 14989 48 33 19  1  0  0
 9  0      0 10471212   8704 434968    0    0     0   696 6508 12079 33 31 36  0  0  0
 9  0      0 10448844   8720 452356    0    0    56    96 7535 14009 38 36 26  0  0  0
 7  0      0 10394428   8736 467052    0    0     0   100 6654 12267 29 34 37  0  0  0
 5  0      0 10385384   8752 482932    0    0     0    96 6812 12981 29 40 31  0  0  0
 6  0      0 10372532   8792 497232    0    0     0   276 5988 11127 20 49 30  1  0  0
16  0      0 10359204   8816 509936    0    0     8 27556 4786 9400 10 60 29  1  0  0
 8  0      0 10364708   8844 519732    0    0     0 175664 2895 7436 12 70 14  5  0  0
 6  0      0 10356468   8868 534216    0    0     0 11956 6032 11133 23 43 33  1  0  0
10  0      0 10341152   8884 548576    0    0     0   268 5914 11180 17 47 35  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 10327348   8924 561704    0    0     0   248 5672 10338 12 51 36  1  0  0
10  0      0 10305928   8940 575968    0    0     0    96 5912 10531 13 51 36  0  0  0
 8  0      0 10293832   8956 590496    0    0     0    96 6061 10925 13 53 34  1  0  0
 9  0      0 10279972   8972 605160    0    0     0   100 5999 11224 20 48 32  0  0  0
11  0      0 10264096   8988 620168    0    0     0    96 6308 11609 22 48 30  0  0  0
 6  0      0 10249508   9028 633496    0    0     0   264 5371 10166 11 56 32  0  0  0
 6  0      0 10236152   9044 647480    0    0     0    96 5697 10684 10 55 34  1  0  0
 7  0      0 10221316   9060 661356    0    0     0    96 5899 11104  9 51 40  0  0  0
 4  0      0 10206980   9076 675444    0    0     0   100 6055 11184  7 50 42  0  0  0
 4  0      0 10193120   9092 689636    0    0     0    96 5503 10653  8 51 40  0  0  0
 5  0      0 10179036   9132 703448    0    0     0   252 5719 10984 10 51 39  1  0  0
 8  0      0 10163416   9156 715924    0    0     4   440 4996 9724  6 46 47  1  0  0
 9  0      0 10149336   9172 730848    0    0     0   104 6292 11768 14 50 35  0  0  0
 8  0      0 10136008   9188 744324    0    0     0   100 5360 10641 14 47 39  0  0  0
 5  0      0 10120440   9204 758960    0    0     0    96 6178 11674 10 51 39  1  0  0
 5  0      0 10107336   9248 772556    0    0     0   292 5934 11048  7 52 40  1  0  0
 6  0      0 10066764   9264 787440    0    0     0   220 5684 11004 10 52 37  0  0  0
 8  0      0 10003048   9280 803772    0    0     0    96 7388 13596 19 43 37  0  0  0
 9  0      0 9961228   9296 817184    0    0     0   100 5678 10540  8 52 40  0  0  0
 5  0      0 9938828   9312 830496    0    0     8    96 5509 10403 10 50 40  0  0  0
10  0      0 9924212   9352 844708    0    0     0   276 5690 10965  9 52 38  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 9910604   9368 858832    0    0     0   112 5856 11061 10 50 40  0  0  0
 6  0      0 9895284   9384 873120    0    0     0    96 5791 10977  8 49 43  1  0  0
 4  0      0 9881928   9400 886620    0    0     0   720 5592 10512 10 55 35  0  0  0
 1  0      0 9867312   9416 900072    0    0     0   104 5522 10499  7 52 40  1  0  0
11  0      0 9852960   9456 913908    0    0     0   256 5503 10793 10 52 37  1  0  0
 7  0      0 9839100   9472 927536    0    0     0   112 5657 10748 12 46 42  0  0  0
 3  0      0 9825492   9488 940924    0    0     0   100 5529 10283  8 50 42  0  0  0
 7  0      0 9809868   9504 954420    0    0     0    96 5447 10243  7 52 40  0  0  0
16  1      0 9783644   9568 965956    0    0     0 118220 3721 8417  7 65 26  2  0  0
11  3      0 9751976   9608 975704    0    0     4 184272 2927 7568  7 72 13  8  0  0
11  0      0 9715300   9624 987276    0    0     0 149016 3454 8084  6 65 25  3  0  0
15  0      0 9671768   9640 1001024    0    0     0   100 5703 10930 10 51 39  0  0  0
 4  0      0 9658188   9660 1014888    0    0     0   116 5827 10974 13 46 40  1  0  0
 6  0      0 9643864   9676 1028936    0    0     0    96 5977 11192  8 51 40  0  0  0
 7  0      0 9629248   9716 1043620    0    0     0   268 6008 11301 11 48 40  1  0  0
 3  0      0 9614156   9732 1057860    0    0     0    96 5823 10787 10 51 39  0  0  0
 4  0      0 9599848   9752 1071292    0    0    12   100 5461 10506  8 53 38  0  0  0
14  0      0 9585764   9768 1085340    0    0     0    96 5695 10939  9 52 39  0  0  0
 4  0      0 9569636   9784 1100144    0    0     0    96 6089 11628 10 51 38  1  0  0
 4  0      0 9556308   9824 1113532    0    0     0   264 5055 10013  9 52 39  1  0  0
 2  0      0 9542224   9840 1127168    0    0     0    96 5631 10533  7 53 39  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 9528868   9856 1140968    0    0     0   100 5545 10725  8 54 38  0  0  0
 4  0      0 9512780   9872 1154848    0    0     0    96 5784 11113  7 51 42  0  0  0
 7  0      0 9489624   9888 1169232    0    0     0    96 5489 10639  7 54 38  0  0  0
 6  0      0 9441744   9920 1183884    0    0     0   228 5406 10455  7 54 39  1  0  0
 7  0      0 9388600   9944 1198500    0    0     0   124 6275 11679 10 50 40  0  0  0
10  0      0 9340972   9960 1212908    0    0     0   136 5452 10505  8 54 38  1  0  0
 7  0      0 9304516   9976 1226352    0    0     0    96 5304 10756  7 53 39  1  0  0
 8  0      0 9291440  10024 1240248    0    0     0   356 5303 10468  8 53 38  1  0  0
10  0      0 9276828  10056 1254288    0    0     0   232 5367 10471  8 53 38  1  0  0
 6  0      0 9263752  10080 1267968    0    0     0   124 5498 10785  8 53 39  0  0  0
 4  0      0 9248912  10096 1282040    0    0     0   100 5554 10687  7 54 38  1  0  0
 4  0      0 9235304  10112 1295820    0    0     0    96 5962 10915  7 50 43  0  0  0
 4  0      0 9220716  10128 1310300    0    0     0    96 5473 10635  8 51 41  0  0  0
 9  0      0 9204900  10160 1324036    0    0     0   232 5233 10154  7 51 40  1  0  0
 4  0      0 9190284  10184 1338512    0    0     0   116 5180 10481  8 56 36  1  0  0
 3  0      0 9174184  10200 1352988    0    0     0   724 5736 10644  7 51 41  0  0  0
 8  0      0 9161332  10216 1366360    0    0     0    96 5434 10346  6 52 42  0  0  0
 3  0      0 9147472  10232 1379648    0    0     0    96 5351 10377  6 52 40  1  0  0
 8  0      0 9133864  10264 1394100    0    0     0   232 5749 10872  8 54 37  1  0  0
 5  0      0 9120512  10288 1407188    0    0     0   112 5116 9836  6 54 39  0  0  0
 9  0      0 9106908  10304 1420396    0    0     0   156 5175 10326  7 51 42  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  2      0 9096128  10320 1430776    0    0     0 172572 2963 7165  5 74 18  3  0  0
 3  3      0 9087988  10336 1440916    0    0     0 191224 2866 7624  5 75 17  4  0  0
 3  0      0 9076912  10368 1452676    0    0     0 83324 4328 8496  7 54 32  7  0  0
 7  0      0 9062328  10384 1466824    0    0     0    96 5767 10936  9 51 40  0  0  0
 4  0      0 9042976  10408 1479496    0    0     0   296 5079 9959  6 45 48  1  0  0
 3  0      0 9028864  10424 1493552    0    0     0    96 6061 11044  8 51 41  0  0  0
10  1      0 9011252  10456 1506892    0    0     0   236 5125 10097  7 53 40  0  0  0
 6  0      0 8963876  10472 1520836    0    0     0    96 5864 10983  7 53 40  1  0  0
 6  0      0 8915996  10488 1534712    0    0     0    96 5422 10350  7 52 40  1  0  0
 5  0      0 8868648  10516 1548320    0    0     0   152 5496 10404  6 54 40  0  0  0
 4  0      0 8824828  10532 1561564    0    0     0    96 5176 9876  7 54 39  0  0  0
 7  0      0 8777200  10564 1575652    0    0     0   232 5932 11167  6 52 41  1  0  0
 9  0      0 8729096  10580 1589196    0    0     0    96 5960 11018  7 51 41  0  0  0
 8  0      0 8679520  10596 1603788    0    0     0    96 5851 11009  8 53 39  0  0  0
 9  0      0 8631708  10620 1617796    0    0     0   132 5638 10826  7 55 38  1  0  0
 5  0      0 8584584  10636 1631436    0    0     0    96 5541 10427  7 52 40  1  0  0
 6  0      0 8534980  10668 1645808    0    0     0   228 5763 11071  8 52 40  1  0  0
10  0      0 8469712  10684 1659896    0    0     0    96 5849 10844  7 53 40  0  0  0
 1  0      0 8395120  10700 1675116    0    0     0    96 5679 10796  9 54 37  0  0  0
 3  0      0 8347744  10724 1688872    0    0     0   124 5785 10843  8 52 40  0  0  0
 8  0      0 8298604  10740 1702592    0    0     0    96 5815 10869  8 51 40  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 8248960  10764 1717452    0    0     0   192 5841 11234  7 54 38  1  0  0
12  0      0 8197048  10780 1732036    0    0     0    96 6348 11643  9 50 40  0  0  0
 4  0      0 8150428  10796 1746120    0    0     0    96 5503 10533  8 53 39  0  0  0
 8  0      0 8101820  10820 1760412    0    0     0   116 5727 10662  7 53 40  0  0  0
 4  0      0 8053184  10836 1774416    0    0     0    96 5682 10787  7 54 39  0  0  0
 7  0      0 8004072  10868 1788232    0    0     0   220 5368 10457  7 54 38  1  0  0
 8  0      0 7956192  10884 1801648    0    0     0   112 5399 10556  7 53 40  0  0  0
 3  0      0 7908116  10900 1816392    0    0     0   724 5729 10897  7 57 36  0  0  0
11  0      0 7851444  10924 1830172    0    0     0   116 5666 10802  8 51 41  0  0  0
 8  0      0 7841112  10940 1844040    0    0     0   136 5373 10519  6 53 40  1  0  0
 8  0      0 7828008  10972 1857152    0    0     0   228 4950 9982  7 55 37  1  0  0
 9  0      0 7814148  10988 1871540    0    0     0    96 5811 11109  7 51 42  0  0  0
 3  2      0 7803128  10996 1882112    0    0     8 135584 3423 7890  6 68 24  2  0  0
11  1      0 7799736  11020 1891924    0    0     0 183984 2859 7115  8 72 15  5  0  0
10  0      0 7789908  11044 1903068    0    0     0 121708 3620 8297  6 65 25  3  0  0
 7  0      0 7775804  11076 1917136    0    0     0   224 5588 10622  7 50 42  1  0  0
 6  1      0 7760220  11092 1931368    0    0     0    96 6224 11515  8 51 41  0  0  0
 7  1      0 7745384  11108 1945356    0    0     0    96 5768 10785  7 53 40  0  0  0
10  1      0 7732572  11132 1958888    0    0     0   148 5238 10152  7 54 39  0  0  0
 4  0      0 7714944  11148 1973168    0    0     0    96 6152 11419  7 52 40  1  0  0
 4  1      0 7702624  11180 1986708    0    0     0   232 5070 10112  7 52 40  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  1      0 7689016  11196 2000976    0    0     0    96 5526 10619  6 52 41  0  0  0
 5  1      0 7674708  11212 2015008    0    0     0    96 5564 10726  8 53 39  0  0  0
 4  2      0 7660092  11232 2029356    0    0     0   124 5617 10652  7 51 42  0  0  0
 8  1      0 7646736  11252 2042772    0    0     0   116 5420 10554  8 53 39  0  0  0
 5  1      0 7631868  11308 2057088    0    0     0   448 5695 11014  8 54 37  1  0  0
11  3      0 7618008  11320 2070700    0    0     0    92 5519 10609  7 52 41  0  0  0
 9  1      0 7605184  11340 2084332    0    0     0    96 5706 10800  7 51 41  0  0  0
 6  1      0 7590596  11364 2097340    0    0     0   124 5373 10343  7 53 39  1  0  0
 7  0      0 7577268  11372 2111056    0    0     0    48 5361 10486  6 53 41  0  0  0
12  0      0 7562400  11404 2125556    0    0     0   228 5954 11421  7 51 41  1  0  0
 4  0      0 7548792  11420 2139592    0    0     0    96 5284 10248  6 52 42  1  0  0
11  0      0 7534932  11436 2153236    0    0     0    96 5583 10586  7 51 42  0  0  0
 5  0      0 7517292  11460 2167680    0    0     0   112 5890 11089  7 53 39  1  0  0
 8  0      0 7502184  11476 2182208    0    0     0   100 6117 11341  8 51 41  0  0  0
13  0      0 7488072  11508 2196416    0    0     0   244 5813 11187  8 50 40  1  0  0
12  0      0 7472748  11956 2210932    0    0  1328    96 5170 10348  7 54 37  2  0  0
 4  0      0 7459392  11972 2224972    0    0     0    96 5810 11001  8 52 40  1  0  0
 8  0      0 7446036  11996 2238452    0    0     0   136 5382 10620  7 53 40  0  0  0
 5  0      0 7432680  12012 2252456    0    0     0   116 5386 10428  7 49 43  0  0  0
 6  0      0 7419084  12044 2266304    0    0     0   828 5251 10438  8 53 38  1  0  0
 4  0      0 7404972  12060 2280228    0    0     0    96 5933 11228  7 52 41  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 7389408  12076 2294456    0    0     0   112 5967 11091  6 51 43  0  0  0
 0  0      0 7374548  12100 2308420    0    0     0   248 5395 10625  7 54 39  0  0  0
10  0      0 7359720  12120 2322760    0    0     0   116 5988 11200  8 50 42  0  0  0
10  1      0 7347624  12152 2334336    0    0     0 117860 3997 8631  6 65 26  4  0  0
12  1      0 7337912  12168 2344560    0    0     0 171272 2864 7091  6 70 17  7  0  0
 8  0      0 7327284  12184 2355796    0    0     0 152488 3275 7877  7 68 22  3  0  0
 3  0      0 7310160  12208 2371864    0    0     0   280 6455 12254 13 49 38  1  0  0
15  0      0 7295600  12224 2385796    0    0     0   188 5596 10917  8 52 40  0  0  0
 9  0      0 7281488  12256 2400168    0    0     0   400 5541 10765  7 54 38  1  0  0
 5  0      0 7267388  12272 2414248    0    0     0    96 5466 10513  8 55 36  0  0  0
 6  0      0 7252268  12288 2428992    0    0     0   108 5815 11165  8 51 40  1  0  0
 5  0      0 7238156  12312 2443148    0    0     0   152 5504 10761 10 53 37  0  0  0
12  0      0 7224800  12328 2456572    0    0     0    96 5420 10707  7 54 39  1  0  0
 9  0      0 7211192  12360 2470716    0    0     0   244 5501 10666  8 55 37  1  0  0
 3  0      0 7195820  12376 2484680    0    0     0    96 5686 10905  8 49 42  0  0  0
 9  0      0 7182492  12392 2498780    0    0     0    96 5494 10558  7 53 40  0  0  0
 4  0      0 7168132  12416 2512588    0    0     0   124 5568 10952  8 54 37  1  0  0
11  0      0 7154048  12432 2526404    0    0     0    96 5314 10354  6 54 40  0  0  0
 6  0      0 7139488  12464 2540516    0    0     0   232 5668 10800  7 53 40  1  0  0
 5  0      0 7125124  12480 2554868    0    0     0    96 5865 11240  7 51 41  0  0  0
 3  0      0 7110032  12496 2569724    0    0     0    96 5590 11071  7 53 40  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 7096200  12520 2583556    0    0     0   124 5562 11062  7 52 40  1  0  0
 4  0      0 7081612  12536 2597620    0    0     0   112 5614 10637  7 51 42  1  0  0
11  1      0 7067248  12568 2611932    0    0     0   240 5356 10230  7 53 39  1  0  0
 5  0      0 7052632  12584 2625284    0    0     0    96 5015 10119  6 54 40  0  0  0
10  0      0 7038800  12600 2639364    0    0     0    96 5195 9831  7 53 40  0  0  0
 5  0      0 7024968  12616 2652884    0    0     0   100 5356 10505  7 54 38  1  0  0
15  0      0 7011360  12640 2666544    0    0     0   124 5595 10738  8 49 42  1  0  0
 9  0      0 6998004  12672 2679868    0    0     0   424 5297 10273  6 54 39  1  0  0
 6  0      0 6983892  12688 2693784    0    0     0   104 5276 10549  6 55 38  1  0  0
 5  0      0 6969780  12704 2707720    0    0     0    96 5590 10564  8 50 41  0  0  0
 6  0      0 6955416  12720 2722240    0    0     0   728 5526 10789  8 54 38  0  0  0
 7  0      0 6942312  12744 2735244    0    0     0   124 5251 10264  7 52 40  1  0  0
 4  0      0 6927704  12776 2749588    0    0     0   244 5591 10871  7 54 38  1  0  0
11  0      0 6913592  12792 2763424    0    0     0    96 5183 10329  7 54 40  0  0  0
 6  0      0 6899284  12808 2777184    0    0     0    96 5289 10480  7 52 40  1  0  0
