procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10907416   6336 290856    0    0   469  5145 3949   16  6 23 71  1  0  0
 1  0      0 10913712   6396 290960    0    0    36    84 1234 1095  0  0 99  0  0  0
 2  0      0 10902396   6568 291424    0    0   692   532 1760 1106  1  2 97  0  0  0
 2  0      0 10863576   6584 297608    0    0  6060    32 7048 7300 15 11 71  2  0  0
 6  0      0 10795632   6608 313472    0    0    80    80 7058 12585 49 26 25  0  0  0
 6  0      0 10733672   6624 330064    0    0     0    96 6698 11260 40 25 35  0  0  0
 4  0      0 10673960   6656 348304    0    0     0   220 7813 11714 49 23 27  0  0  0
 6  0      0 10630956   6680 365820    0    0     0   152 7166 11260 44 24 32  0  0  0
 8  0      0 10607300   6696 383004    0    0     0   108 7420 10784 39 34 27  0  0  0
 6  0      0 10579424   6712 394068    0    0     0    96 4474 6905 14 33 53  0  0  0
 5  0      0 10561308   6760 408144    0    0   160   340 5716 8559 26 36 37  1  0  0
 9  0      0 10534148   6792 422296    0    0     0   224 5876 10131 23 40 37  0  0  0
 6  0      0 10505196   6816 437396    0    0     0   116 6304 10442 21 45 34  0  0  0
 8  0      0 10491112   6832 450996    0    0     0    96 5537 9392 18 48 34  0  0  0
12  0      0 10479548   6848 464244    0    0     0    96 5513 9082 14 49 36  1  0  0
 9  0      0 10465940   6864 477984    0    0     0    96 5539 9594 15 47 38  0  0  0
 8  0      0 10420916   6896 495000    0    0     0   224 7392 11669 30 40 29  0  0  0
 6  0      0 10407868   7056 508404    0    0   136   340 5429 9151 18 50 32  1  0  0
 4  0      0 10397816   7072 521668    0    0     0 20920 4678 8532  7 58 33  1  0  0
 5  0      0 10386756   7088 534568    0    0     0    96 5034 8695  7 55 38  0  0  0
 6  0      0 10375668   7104 546984    0    0     0    96 5039 8676  7 53 40  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 10366120   7136 559264    0    0     0   220 4615 8329  7 54 39  1  0  0
 8  0      0 10354808   7160 571820    0    0     0   120 4821 8416  7 55 37  1  0  0
 8  0      0 10342124   7176 583372    0    0     0 72124 4007 7981  6 58 34  2  0  0
 7  1      0 10330936   7224 593520    0    0     0 185728 2886 6617  4 69 21  6  0  0
 7  1      0 10316376   7256 607500    0    0     0  9828 5538 9734  7 49 44  1  0  0
14  0      0 10302544   7280 620912    0    0     0   168 5128 9021  7 48 45  0  0  0
 6  0      0 10288936   7296 634320    0    0     0    96 5176 9403  5 50 44  0  0  0
 5  0      0 10254664   7320 647756    0    0     0   260 5239 9213  6 50 43  1  0  0
 2  0      0 10221680   7336 660576    0    0     0    96 5014 9022  5 49 45  0  0  0
 2  1      0 10208604   7360 674208    0    0     0   160 5144 9270  6 49 44  1  0  0
13  0      0 10194748   7384 687392    0    0     0   160 4845 9066  6 51 43  1  0  0
 9  0      0 10180920   7400 701276    0    0     0    96 5559 9488  5 50 45  0  0  0
 5  0      0 10167368   7424 714208    0    0     0   184 5055 8916  6 50 44  1  0  0
 5  0      0 10145192   7440 728104    0    0     0    96 5169 9581  7 49 44  1  0  0
 4  3      0 10113440   7468 741896    0    0     0   220 5363 9491  6 48 45  1  0  0
 9  0      0 10070404   7488 754876    0    0     0   100 4895 8914  5 51 43  1  0  0
 4  0      0 10030112   7504 768344    0    0     0    96 5067 9086  5 50 45  0  0  0
 4  0      0 9990800   7528 781044    0    0     0   180 4734 8800  5 49 45  1  0  0
 1  0      0 9963360   7544 794668    0    0     0    96 5252 9327 10 46 43  0  0  0
10  1      0 9950508   7576 807784    0    0     8   220 5329 9330  6 48 45  1  0  0
11  0      0 9937656   7592 820688    0    0     0    96 4849 8810  5 49 45  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 9923320   7608 833820    0    0     0    96 5184 8992  6 49 45  0  0  0
10  0      0 9909976   7768 847064    0    0   352   496 4825 8634  5 53 40  2  0  0
 4  0      0 9897376   7784 861516    0    0     0    96 5484 9991  5 49 45  1  0  0
 5  0      0 9885544   7816 874360    0    0     0   220 4831 8699  5 51 43  1  0  0
10  0      0 9872704   7832 888008    0    0     0    96 5538 9639  7 46 47  0  0  0
 6  0      0 9860144   7880 900512    0    0    68   268 4975 9037  6 52 41  1  0  0
11  0      0 9846312   7896 913644    0    0     0    96 5380 9425  5 49 46  1  0  0
 8  0      0 9810792   8040 927000    0    0   128    96 5098 9100  5 52 43  0  0  0
 5  0      0 9771744   8072 939980    0    0     0  1112 4958 8902  7 55 37  1  0  0
 8  0      0 9732684   8088 952672    0    0     0    96 4945 8640  5 50 44  1  0  0
 6  0      0 9693624   8116 965292    0    0     0   176 4977 8860  5 49 46  1  0  0
 4  0      0 9652800   8132 978836    0    0     0    96 5297 9291  5 49 46  0  0  0
 4  0      0 9610716   8148 992596    0    0     0   116 5566 9552  5 50 44  0  0  0
 7  0      0 9568632   8180 1006192    0    0     0   224 5276 9349  6 47 46  1  0  0
10  0      0 9532120   8196 1016692    0    0     0 127556 3615 7524  5 63 29  3  0  0
 4  1      0 9527472   8220 1027084    0    0     0 182388 2910 6852  6 68 21  5  0  0
 3  0      0 9515972   8236 1037332    0    0     0 116864 3721 7024  5 56 34  5  0  0
11  0      0 9502380   8252 1049928    0    0     0    96 5001 8930  5 46 48  1  0  0
 4  0      0 9484264   8284 1064468    0    0     0   224 5974 10214 13 45 41  1  0  0
10  0      0 9468680   8524 1077704    0    0   236    96 4869 8899  5 51 43  1  0  0
 3  0      0 9456612   8548 1091372    0    0     0   156 5072 8972  5 51 44  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 9444264   8564 1104400    0    0     0   112 4970 8984  5 49 44  1  0  0
 5  0      0 9430880   8580 1118060    0    0     0    96 5381 9429  6 48 45  0  0  0
 3  0      0 9418060   8612 1131032    0    0     0   216 5081 9042  5 51 44  1  0  0
 5  0      0 9404004   8628 1144112    0    0     0    96 4963 8793  5 50 45  0  0  0
 9  0      0 9391432   8652 1156576    0    0     0   120 4870 8715  4 49 46  1  0  0
12  0      0 9377852   8668 1170188    0    0     0    96 4865 8833  5 52 43  1  0  0
 7  0      0 9365756   8684 1183388    0    0     0    96 5115 9179  5 49 46  0  0  0
 8  0      0 9354668   8732 1198136    0    0     0   384 5551 9884  5 49 44  1  0  0
 6  0      0 9342824   8748 1211704    0    0     0    96 5528 9541  5 47 48  1  0  0
 4  0      0 9328992   8764 1225320    0    0     0    96 5318 9309  5 48 46  0  0  0
 7  0      0 9315004   8788 1239156    0    0     0   112 5170 9183  6 49 45  1  0  0
 7  0      0 9295604   8804 1251848    0    0     0    96 5117 8934  5 47 47  0  0  0
 6  0      0 9253812   8836 1265004    0    0     0   224 5001 8957  6 51 43  1  0  0
 7  0      0 9211224   8852 1279100    0    0     0    96 5403 9476  6 51 43  1  0  0
 8  0      0 9168160   8868 1293296    0    0     0    96 5728 9732  5 50 45  0  0  0
 5  0      0 9126076   8892 1306676    0    0     0   112 5296 9169  6 49 44  0  0  0
13  0      0 9085000   8908 1320648    0    0     0    96 5117 9029  5 50 45  1  0  0
 5  0      0 9044204   8940 1333820    0    0     0   400 5106 9076  5 51 43  1  0  0
 5  0      0 9011220   8956 1348152    0    0     0    96 5869 9971  7 47 45  0  0  0
 3  0      0 8997360   8980 1361640    0    0     0   112 5293 9268  6 49 45  0  0  0
 3  0      0 8984032   9004 1375544    0    0     0   124 5424 9432  5 48 46  1  0  0
