procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10908176   6044 290652    0    0   462 10335 4118   17  6 25 68  1  0  0
 2  0     12 10912068   6108 290740    0    0    48    88 1264 1118  0  1 99  0  0  0
 0  0     12 10915408   6132 290780    0    0     0   508 1205  822  0  1 98  0  0  0
 4  0     12 10861268   6288 297076    0    0  6392    32 6192 5599 17  9 71  3  0  0
16  0     12 10625424   7148 362068    0    0  1336  4204 6516 10546 48 30 19  2  0  0
13  0     12 10475268   8076 467664    0    0   160  5080 6722 12590 46 36 15  3  0  0
 6  0     12 10351560   8108 573660    0    0    60   220 6349 8284 36 26 38  0  0  0
18  1     12 10223936   8136 677076    0    0     4   176 6399 7854 39 21 40  0  0  0
 3  0     12 10156132   8156 767928    0    0     0   264 5832 7341 15 25 60  0  0  0
13  0     12 9941792   8172 878220    0    0    64    96 6937 10877 50 25 25  0  0  0
13  0     12 9751664   8188 987280    0    0     0    96 7062 10878 45 26 29  0  0  0
 7  0     12 9653920   8252 1084136    0    0   152   480 6478 10367 34 31 34  1  0  0
14  0     12 9393328   8820 1187300    0    0  1360   400 7094 10687 32 35 33  1  0  0
 3  0     12 9278696   8836 1284176    0    0     0 33740 6195 9749 28 44 29  0  0  0
 8  0     12 9181500   8852 1370040    0    0    56    96 5377 9384 32 27 41  0  0  0
26  1     12 9081584   8868 1464320    0    0     0 69908 6233 9854 28 39 33  1  0  0
11  0     12 8920724   8916 1566520    0    0     0 127392 6603 10902 37 42 20  1  0  0
 7  1     12 8816664   8952 1672200    0    0     0 90488 6524 11399 37 36 26  0  0  0
14  0     12 8632956   8984 1745708    0    0     8 430344 3344 7368 15 67 16  2  0  0
15  0     12 8548580   9000 1827560    0    0     0 546556 3588 8436 24 59 15  2  0  0
 6  0     12 8332924   9016 1930200    0    0     0 71224 6563 10581 25 46 29  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0     12 8210272   9048 2029872    0    0     0   232 6834 10451 20 40 40  0  0  0
11  0     12 8122244   9072 2117436    0    0     0   304 5508 8901 20 39 40  1  0  0
10  0     12 8020876   9088 2217008    0    0     0   420 5940 9694 20 48 32  0  0  0
 5  0     12 7911796   9104 2321972    0    0     0    96 7060 10716 22 42 35  0  0  0
 9  0     12 7642412   9120 2409196    0    0     0 325536 4670 8584 14 61 24  0  0  0
 5  0     12 7528560   9152 2501972    0    0     0 157840 5276 9300 16 50 31  2  0  0
 7  0     12 7426660   9176 2606024    0    0     0   156 6446 10187 20 45 34  0  0  0
 9  0     12 7326436   9192 2704648    0    0     0   184 6618 10074 16 46 37  1  0  0
 5  0     12 7221052   9208 2807980    0    0     0    96 6631 10442 23 44 33  0  0  0
 4  0     12 7054392   9224 2909556    0    0     0    96 6288 9823 17 49 34  0  0  0
 2  0     12 6889800   9256 3007316    0    0     0   232 6456 9940 23 43 33  0  0  0
 7  0     12 6790952   9280 3109804    0    0     0   132 6663 10685 14 42 44  0  0  0
 3  0     12 6685184   9296 3212768    0    0     0 25148 6614 10724 14 45 41  1  0  0
 5  0     12 6584456   9312 3314796    0    0     0 98468 6018 10515 12 50 37  1  0  0
 8  0     12 6482044   9328 3414008    0    0     0 147580 5786 9957 15 51 34  0  0  0
 6  0     12 6377200   9360 3517980    0    0     0 49436 6361 10872 15 45 39  1  0  0
16  1     12 6298408   9384 3600320    0    0     0 402096 3807 8250 13 63 22  2  0  0
 8  0     12 6208484   9400 3686632    0    0     0 415956 3714 8214 13 63 22  1  0  0
 6  0     12 6115796   9416 3781268    0    0     0 178664 5052 9621 16 52 32  1  0  0
 6  0     12 6010640   9432 3884700    0    0     8    96 6694 10837 15 43 41  0  0  0
 6  0     12 5904724   9464 3990308    0    0     0   232 6956 11249 14 42 44  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0     12 5734332   9484 4088880    0    0     0   104 6646 10509 15 39 46  0  0  0
 5  0     12 5515592   9504 4193404    0    0     0   148 6661 10820 18 42 39  0  0  0
18  0     12 5307424   9520 4287964    0    0     0 195012 5414 9408 14 51 34  1  0  0
11  0     12 5173696   9536 4383828    0    0     0 181620 5446 9758 14 49 35  1  0  0
 4  0     12 5064368   9568 4493916    0    0     0   232 7256 11554 16 40 44  1  0  0
 7  0     12 4960740   9584 4595100    0    0     0    96 6443 10504 13 44 43  0  0  0
 3  0     12 4855144   9608 4701892    0    0     0   116 6861 11079 15 42 43  0  0  0
 8  0     12 4747356   9624 4806932    0    0     0    96 6684 10763 14 41 44  0  0  0
12  0     12 4648368   9640 4906096    0    0     0 61760 6414 10579 14 43 43  0  0  0
 6  0     12 4542176   9672 5011580    0    0     0 70108 6480 10709 15 47 38  0  0  0
13  0     12 4444396   9688 5106900    0    0     0 129180 5595 9662 14 49 36  1  0  0
 6  0     12 4342876   9712 5211864    0    0     0 67724 6225 10644 14 46 40  0  0  0
 6  0     12 4238152   9732 5313928    0    0     0 98468 6175 10493 13 48 39  0  0  0
 7  0     12 4125904   9748 5422600    0    0     0 98504 6865 11225 20 43 37  0  0  0
 7  0     12 4033984   9780 5510752    0    0     0 377972 3948 8580 13 64 20  3  0  0
15  0     12 3951620   9796 5593852    0    0     0 489928 3423 8188 15 67 18  1  0  0
 6  0     12 3841952   9820 5699320    0    0     0 87484 6454 11104 21 42 36  1  0  0
 4  0     12 3731528   9836 5809496    0    0     0    96 7314 11826 24 39 37  0  0  0
 5  0     12 3635776   9852 5911880    0    0     0    96 6836 11040 16 42 42  0  0  0
 7  0     12 3530136   9884 6017580    0    0     0   240 6655 10973 13 44 42  1  0  0
 8  0     12 3423120   9900 6122644    0    0     0    96 6622 10762 13 43 44  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0     12 3335868   9924 6213304    0    0     0 216064 5026 9155 14 54 31  1  0  0
 8  0     12 3246000   9940 6301132    0    0     0 392712 4029 8951 14 63 21  1  0  0
 8  0     12 3142504   9956 6402916    0    0     0   120 6301 10573 15 45 39  1  0  0
 3  0     12 3034856   9988 6508448    0    0     0   232 6931 11126 19 39 41  1  0  0
12  0     12 2853340  10004 6616348    0    0     0    96 6894 11275 17 41 42  0  0  0
 6  0     12 2629292  10020 6723232    0    0     0    96 7101 11263 14 44 42  0  0  0
12  0     12 2441640  10044 6830020    0    0     0   372 6866 11042 16 44 40  0  0  0
 3  0     12 2339052  10084 6932044    0    0     0   312 6613 10804 13 43 44  1  0  0
 7  0     12 2239268  10116 7032556    0    0     0 58040 6046 10218 14 49 37  1  0  0
 9  0     12 2140016  10132 7131476    0    0     0 105900 5696 9982 15 49 36  1  0  0
 6  0     12 2037156  10148 7231496    0    0     0 66432 6397 10578 13 46 40  0  0  0
 4  0     12 1939352  10172 7330348    0    0     0 114896 5497 9858 13 51 35  1  0  0
11  0     12 1851972  10188 7418608    0    0     0 325540 4355 8525 12 62 25  1  0  0
12  0     12 1759632  10220 7506176    0    0     0 429840 3728 8620 13 65 19  2  0  0
12  0     12 1664124  10236 7603644    0    0     0 168408 5489 9823 11 53 35  0  0  0
 2  0     12 1560716  10252 7709372    0    0     0    96 6694 10888 15 44 40  1  0  0
 4  0     12 1451528  10276 7814336    0    0     0   224 6459 10678 12 44 43  0  0  0
 6  0     12 1346648  10292 7917852    0    0     0    96 6689 10921 15 43 42  1  0  0
11  0     12 1241488  10324 8022332    0    0     0   232 6812 11064 12 44 43  1  0  0
13  0     12 1137328  10340 8123688    0    0     0 73280 6231 10444 13 47 40  0  0  0
 2  0     12 1044176  10356 8214352    0    0     0 388960 3964 8927 16 64 20  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0     12 952048  10380 8309504    0    0     0   140 5850 9849 12 46 41  1  0  0
11  0     12 848996  10396 8412200    0    0     0    96 6841 10963 12 43 45  0  0  0
 4  0     12 747196  10428 8514748    0    0     0   224 6605 10761 14 44 42  0  0  0
10  0     12 646920  10444 8614168    0    0     0    96 6568 10773 13 42 44  0  0  0
11  0     12 546632  10504 8713456    0    0   168 59656 6196 10551 14 48 36  1  0  0
 6  0     12 451336  10572 8812352    0    0     0 74592 5994 10175 14 49 36  1  0  0
 6  0     12 356208  10632 8904004    0    0     4 162544 5447 9629 13 51 35  1  0  0
 7  0     12 259608  10720 8997912    0    0     0 273280 4953 10082 14 57 26  3  0  0
11  0     12 166456  10828 9085696    0    0     0 300012 4471 9169 14 61 22  3  0  0
 6  0     12 187900   7580 9080920    0    0     0 164284 5470 10036 14 51 32  3  0  0
 7  0     12 178976   7604 9084236    0    0     0   140 7116 11565 21 40 38  0  0  0
 8  0     12 173748   7620 9085240    0    0     0   108 6831 11011 13 41 45  0  0  0
 3  0     12 175184   7652 9088804    0    0     0   264 7110 11364 12 44 43  1  0  0
 7  0     12 175752   7668 9086724    0    0     0   112 6472 10595 12 44 44  0  0  0
 7  0     12 175088   7684 9088148    0    0     0   108 6728 11077 14 44 42  0  0  0
 2  0     12 174260   7700 9088388    0    0     0   156 6419 10604 12 47 40  0  0  0
16  1     12 178428   7352 9081268    0    0     4 131736 6019 10226 13 51 35  1  0  0
 6  0     12 184520   7380 9080232    0    0     0 65780 6234 10410 13 47 40  0  0  0
 7  1     12 189132   7400 9073456    0    0     0 114264 5856 10229 13 50 35  1  0  0
10  0     12 190492   7436 9070564    0    0     0 82724 6115 10452 14 48 38  0  0  0
 4  0     12 203840   7468 9054780    0    0     0 287092 4493 9403 11 59 29  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
19  1     12 230992   7536 9034652    0    0     0 369004 3290 8055 14 66 17  3  0  0
 4  0     12 137696   7568 9123004    0    0     0 265136 4370 9083 13 59 26  1  0  0
 8  0     12 133548   7584 9125076    0    0     0   124 6700 10735 13 45 42  0  0  0
 3  0     12 236644   7600 9025584    0    0     0   108 7150 11467 13 42 45  0  0  0
 4  0     12 137392   7616 9125164    0    0     0   168 6520 10573 14 44 42  0  0  0
10  0     12 131604   7656 9130804    0    0     0   284 7107 11573 13 43 43  1  0  0
 9  0     12 235388   7672 9028448    0    0     0 28796 6855 11213 13 44 42  0  0  0
10  0     12 155632   7688 9104352    0    0     0 340152 3334 7541 11 66 22  2  0  0
11  0     12 164596   7704 9098388    0    0     0 190012 5150 9684 14 54 31  1  0  0
 6  0     12 159880   7724 9101804    0    0     0   128 7102 11391 14 42 43  0  0  0
 4  0     12 163180   7764 9099760    0    0     0   276 6326 10486 14 44 41  1  0  0
 7  0     12 160268   7780 9099800    0    0     0   100 6690 10762 13 44 42  0  0  0
 2  0     12 159796   7796 9102224    0    0     0   108 6997 11389 12 44 43  0  0  0
 7  0     12 158284   7812 9102316    0    0     0   128 6684 10946 14 43 43  0  0  0
 3  0     12 161836   7828 9098904    0    0     0 66180 6305 10606 13 46 41  0  0  0
13  1     12 169144   7860 9092952    0    0     0 90440 6087 10424 15 49 35  1  0  0
 2  0     12 172724   7884 9088480    0    0     0 86224 6308 10498 12 48 39  1  0  0
 8  0     12 175164   7900 9084844    0    0     0 114852 6194 10541 12 47 41  0  0  0
