procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0     12 929348   5804 8732696    0    0     0 128652 4942 8292 11 45 42  2  0  0
 8  0     12 842260   5804 8817620    0    0     0 309644 4267 7148  9 56 32  2  0  0
 6  0     12 757164   5804 8902828    0    0     0 260004 4607 7839  8 55 36  1  0  0
 7  0     12 655992   5812 9004372    0    0     0  9852 5860 9043  8 39 51  1  0  0
 6  0     12 555676   5812 9104404    0    0     0    16 6022 8948  8 36 56  0  0  0
10  0     12 451052   5812 9191592    0    0     4   480 5340 7822 13 30 56  0  0  0
 9  0     12 354404   5812 9292084    0    0     0    16 5970 8755  9 39 52  0  0  0
 1  0     12 251236   5812 9394492    0    0     0    16 6171 9155 10 38 53  0  0  0
 3  0     12 150132   5820 9496400    0    0     0    68 6143 9115  8 38 54  0  0  0
10  1     12 155132   1888 9499644    0    0     0    16 5683 8511 10 41 49  0  0  0
 2  0     12 156024   1888 9499888    0    0     8 25364 5888 8729  9 42 48  1  0  0
10  0     12 159132   1888 9496112    0    0     0 98320 5511 8505  8 44 48  0  0  0
11  0     12 165640   1888 9488240    0    0     0 112532 5394 8327  8 49 42  1  0  0
 3  1     12 170756   1888 9483644    0    0     0 88364 5484 8288  8 43 49  0  0  0
16  0     12 185748   1896 9469088    0    0     0 223812 4630 7486  8 52 39  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  2     12 193148   1896 9456856    0    0     0 248468 4541 7536  8 55 35  1  0  0
 8  1     12 215456   1896 9438604    0    0     0 219660 3890 6762  7 57 34  1  0  0
 4  0     12 223632   1896 9430208    0    0     0 248220 4653 7472  9 53 36  2  0  0
 7  0     12 227576   1896 9425948    0    0     0    16 6192 9059  8 37 55  0  0  0
 5  0     12 226704   1912 9425576    0    0    24    84 5803 8893  9 40 50  0  0  0
 5  0     12 226420   1912 9428096    0    0     0  2156 6411 9436  8 36 55  1  0  0
 4  0     12 225820   1912 9427664    0    0     0    24 5960 8795  9 38 53  0  0  0
 5  0     12 228032   1912 9425972    0    0     0    16 5837 8768  8 38 54  0  0  0
 2  0     12 133532   1912 9517724    0    0     0    16 5534 8377  9 40 51  1  0  0
 9  0     12 135284   1912 9518404    0    0     0 95628 5387 8342  8 45 46  1  0  0
14  0     12 151756   1920 9500972    0    0     4 93352 4571 7386  8 47 43  1  0  0
 9  0     12 158320   1920 9495220    0    0     0 91932 5642 8578  9 41 51  0  0  0
 6  0     12 164968   1920 9487700    0    0     0 78320 5332 8265  8 45 47  1  0  0
 5  0     12 180644   1920 9471492    0    0     0 252904 4331 7171  8 56 36  1  0  0
 9  0     12 192744   1920 9460008    0    0     0 245424 4446 7418  7 56 36  1  0  0
 1  0     12 208600   1928 9445340    0    0     0 191360 4435 7324  9 56 33  2  0  0
 5  0     12 207984   1928 9443004    0    0     0    16 5889 8683 10 38 52  0  0  0
 4  0     12 213260   1928 9438764    0    0     0    16 5512 8375  9 40 51  0  0  0
