procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10957732   6000 286896    0    0   424  1671 1869    4  2  7 91  0  0  0
 3  0      0 10957736   6068 286948    0    0    36   104 1304 1120  1  1 98  0  0  0
 1  0      0 10957088   6104 286956    0    0     8   128 1228  819  1  1 98  0  0  0
 3  0      0 10899884   6260 292976    0    0  6140   460 6967 6477 14 13 70  3  0  0
19  1      0 10829352   6872 297396    0    0  1584  2460 5920 9535 41 30 27  3  0  0
15  1      0 10803648   7696 299300    0    0     0  3820 6630 12125 42 40 14  3  0  0
11  0      0 10778448   8080 301100    0    0   220  1600 5726 9401 30 32 35  3  0  0
13  0      0 10756524   8104 302184    0    0     0   172 4280 5910 11 22 67  0  0  0
14  0      0 10718724   8120 303764    0    0     0   452 6630 7715 39 25 36  0  0  0
11  0      0 10713460   8136 305524    0    0    64    96 6773 8953 44 24 32  0  0  0
 7  0      0 10665328   8152 307232    0    0     0   100 6940 10120 42 27 31  0  0  0
14  0      0 10653736   8208 308812    0    0   152   360 5984 9588 34 29 37  0  0  0
 4  0      0 10628032   8236 310304    0    0     0   176 6473 9895 30 35 35  0  0  0
 9  0      0 10603364   8252 311928    0    0     0   728 6675 10192 36 37 27  1  0  0
 7  0      0 10589000   8268 313540    0    0    56    96 6203 9841 33 31 36  0  0  0
14  0      0 10589000   8284 314560    0    0     0    96 4703 7623 10 36 54  0  0  0
10  0      0 10587992   8316 316160    0    0     0   200 6450 9425 32 31 36  0  0  0
 5  0      0 10585724   8476 317536    0    0   136   140 6351 9403 32 29 38  1  0  0
10  0      0 10585724   8492 319088    0    0     0    96 6238 9645 29 37 34  0  0  0
10  0      0 10577408   8508 320112    0    0     0 21852 3923 6728 19 30 49  2  0  0
15  0      0 10569344   8524 321444    0    0     0    96 6116 9155 25 37 37  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 10563548   8556 322940    0    0     0   208 5500 8672 21 39 40  1  0  0
 3  0      0 10560020   8580 324264    0    0     0   128 5853 9106 21 41 38  1  0  0
12  0      0 10560020   8596 325504    0    0     0    96 4868 8069  6 39 55  0  0  0
 3  0      0 10559164   8612 326816    0    0     0   160 5367 8966 19 33 48  0  0  0
