procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10904420   4240 291360    0    0   532 33305 3890   15  6 21 72  1  0  0
 0  0     12 10909620   4276 291444    0    0    36    44 1272 1061  0  1 99  0  0  0
 0  0     12 10914284   4284 291452    0    0     0   436 1275  818  0  1 98  1  0  0
 7  0     12 10846588   5052 297784    0    0  7076    16 7001 6624 16 10 71  3  0  0
10  0     12 10231920   5052 442628    0    0   564    24 6552 9042 39 30 31  1  0  0
11  0     12 8919300   5052 883128    0    0     0    20 4984 11325 48 35 18  0  0  0
 9  1     12 8317364   5052 1308364    0    0     0 64796 4139 10063 41 34 23  1  0  0
 8  0     12 7935848   5060 1716320    0    0     0 440288 3681 9716 42 43 14  1  0  0
 9  0     12 7172064   5060 2180592    0    0     0 446668 4265 10163 31 51 18  0  0  0
14  1     12 6513020   5060 2609580    0    0     0 426340 4132 9476 29 51 20  0  0  0
 7  2     12 6113368   5060 3007328    0    0   164 330404 4517 9177 30 53 16  1  0  0
 8  0     12 5671208   5060 3442168    0    0     0 397596 4341 10906 36 52 12  0  0  0
10  0     12 5274792   5068 3836220    0    0     0 359512 4284 9989 27 56 16  1  0  0
 4  0     12 4918636   5068 4194520    0    0     0 354428 4528 9565 26 50 24  0  0  0
 6  0     12 4365788   5068 4542184    0    0     0 376208 4408 9451 27 53 20  0  0  0
 6  2     12 3885016   5068 4831720    0    0     0 302228 4373 8384 27 57 16  0  0  0
 2  0     12 3409700   5068 5291352    0    0     4 397624 4475 10869 28 51 19  2  0  0
17  3     12 3004660   5072 5685872    0    0     0 587612 3535 9307 22 39 36  3  0  0
11  0     12 2639972   5076 6049312    0    0     0 539176 3525 9144 28 28 43  1  0  0
 7  0     12 2323720   5348 6360320    0    0   928 419420 4187 8602 23 47 29  2  0  0
13  0     12 1804588   5348 6881300    0    0     4 290248 4284 11849 31 46 23  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0     12 1462452   5348 7214696    0    0     0 406020 3936 8190 25 29 45  2  0  0
 7  0     12 1047152   5348 7628564    0    0     0 299852 5058 10397 27 52 20  1  0  0
 8  0     12 565868   5356 8110968    0    0     0 497524 3685 11111 32 47 19  2  0  0
11  1     12 152848   5356 8533544    0    0   168 395332 4542 10572 26 55 18  1  0  0
 8  1     12 181844   2112 8506136    0    0    12 265116 4431 8626 24 55 18  4  0  0
 4  0     12 223620   2112 8460584    0    0     0 325996 3294 9106 17 42 34  6  0  0
13  0     12 218548   2120 8331504    0    0     8 281620 4520 9064 25 59 13  2  0  0
 7  0     12 562144   2124 8161704    0    0     4 339376 4357 7495 20 67 12  2  0  0
11  0     12 250608   2124 8570540    0    0     0 369992 4302 9933 23 59 16  1  0  0
 4  0     12 222856   2124 8517368    0    0     0 329152 4417 9965 27 58 14  1  0  0
 7  0     12 191088   2124 8549164    0    0     0 360948 4281 9754 26 55 18  1  0  0
13  1     12 225464   2132 8512756    0    0     0 327656 4135 9616 25 58 17  1  0  0
 8  0     12 173608   2132 8567756    0    0     0 358744 4456 11409 26 57 17  1  0  0
12  0     12 185888   2132 8548092    0    0     0 331996 4558 10018 26 57 18  0  0  0
12  0     12 206532   2132 8528508    0    0     4 305548 4328 9969 23 58 17  2  0  0
 6  0     12 190780   2132 8562436    0    0     0 349924 4349 9037 23 57 18  1  0  0
 6  0     12 289220   2140 8732412    0    0     0 319952 4551 9275 23 59 18  1  0  0
12  0     12 194048   2140 8829060    0    0     0 341176 4427 9245 24 58 16  2  0  0
 9  0     12 206092   2140 8812032    0    0    16 324168 4244 9140 22 56 21  2  0  0
10  0     12 245016   2140 8655032    0    0    20 313888 4153 8346 21 57 20  1  0  0
13  0     12 175048   2140 8606916    0    0     4 343136 4240 8525 21 56 21  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  2     12 253800   2148 8255824    0    0     0 313552 4371 8760 21 56 22  1  0  0
17  0     12 299484   2148 7940344    0    0     0 316600 4041 8424 21 60 18  1  0  0
 6  0     12 763400   2148 8225808    0    0     0 282472 4344 8416 22 61 17  0  0  0
 6  0     12 434804   2152 8555052    0    0     4 308664 4117 8700 24 60 15  2  0  0
 6  0     12 235996   2152 8756680    0    0     0 337396 4470 9795 24 57 18  1  0  0
15  1     12 176688   2160 8774480    0    0     0 354232 4135 9206 23 59 18  1  0  0
 9  0     12 279180   2160 8482304    0    0     0 364284 4235 10295 24 57 19  1  0  0
13  0     12 270316   2160 8309708    0    0    12 328236 4077 8150 21 61 16  2  0  0
 7  1     12 403968   2160 8362200    0    0     0 317908 4324 7731 19 67 11  3  0  0
 9  1     12 302816   2160 8682164    0    0     0 339180 4368 9176 23 65 12  1  0  0
 8  0     12 176036   2160 8815264    0    0     0 333696 4198 8978 20 63 15  2  0  0
 7  1     12 246524   2168 8744708    0    0     0 374604 4202 9037 21 61 17  1  0  0
 8  0     12 178084   2168 8810596    0    0     0 283272 4095 8335 23 58 18  1  0  0
10  0     12 174048   2168 8755124    0    0     4 330592 4431 9234 21 57 21  2  0  0
 8  0     12 349116   2176 8308948    0    0    12 347284 3922 8713 21 57 21  1  0  0
10  0     12 191128   2176 8105612    0    0     4 370692 4344 9120 22 60 17  1  0  0
 8  0     12 310388   2184 8310280    0    0     0 310552 4361 8973 23 62 15  1  0  0
13  1     12 259708   2184 8381264    0    0     0 360504 4220 11095 23 58 18  0  0  0
 8  0     12 344568   2184 8293412    0    0     8 366804 4235 10401 20 57 22  2  0  0
 1  1     12 279280   2184 8358384    0    0    12 468684 3718 7205 17 39 42  2  0  0
 1  0     12 1372304   2184 8358764    0    0    16 146408 2196 1758  2  5 92  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12 1369788   2192 8358772    0    0     0    88 1509  914  1  1 98  0  0  0
 0  0     12 1369788   2192 8358780    0    0     0     0  647  324  0  0 99  0  0  0
 1  0     12 1369788   2192 8358780    0    0     0     0  750  354  0  0 100  0  0  0
 8  0     12 1369788   2192 8358780    0    0     0   136  739  405  0  0 100  0  0  0
 2  0     12 1364752   2192 8360056    0    0     0 648428 2086  923  1  8 88  3  0  0
 0  0     12 1364960   2200 8360056    0    0     0    56 1159  712  0  1 99  0  0  0
 1  0     12 1364960   2200 8360056    0    0     0     0  739  437  0  0 100  0  0  0
 2  0     12 1364708   2200 8360064    0    0     0     0  680  388  0  0 100  0  0  0
 1  0     12 1364708   2200 8360064    0    0     0    64  774  415  0  0 100  0  0  0
 2  0     12 1362948   2200 8360068    0    0     0     0 1051  593  0  1 99  0  0  0
 0  0     12 1363452   2208 8360076    0    0     0    36 1507  954  1  1 98  0  0  0
 0  0     12 1363452   2208 8360076    0    0     0     0  739  430  0  0 99  0  0  0
 0  0     12 1363452   2208 8360076    0    0     0     0  692  395  0  0 100  0  0  0
 0  0     12 1363452   2208 8360084    0    0     0    36  646  318  0  0 100  0  0  0
 0  0     12 1362948   2208 8360084    0    0     0     0  973  532  0  1 99  0  0  0
 0  0     12 1362708   2224 8360084    0    0     0    88 1240  696  0  1 99  0  0  0
 1  0     12 1362708   2224 8360092    0    0     0     0 1025  420  0  0 99  0  0  0
 2  0     12 1362708   2224 8360092    0    0     0     0  820  471  0  0 100  0  0  0
 1  0     12 1361700   2224 8360092    0    0     0    60 1469  637  0  1 99  0  0  0
 0  0     12 1361700   2224 8360104    0    0     0     0 1015  589  0  1 99  0  0  0
 0  0     12 1361700   2232 8360104    0    0     0    48  555  313  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12 1361700   2232 8360104    0    0     0     0  546  378  0  1 99  0  0  0
 1  0     12 1361700   2232 8360104    0    0     0     0  794  432  0  0 100  0  0  0
 2  0     12 1361700   2232 8360116    0    0     0    64  674  444  0  0 99  0  0  0
 0  0     12 1360692   2232 8360124    0    0     0     0 1712 1079  0  1 99  0  0  0
 2  0     12 1360692   2240 8360260    0    0     0 70040 1146  750  0  1 98  0  0  0
 2  0     12 1360692   2240 8360260    0    0     0     0  596  366  0  0 100  0  0  0
 1  0     12 1360692   2240 8360268    0    0     0    56  712  455  0  1 99  0  0  0
 2  0     12 1359936   2240 8360272    0    0     0     0 1465  987  0  1 99  0  0  0
 0  0     12 1359936   2240 8360300    0    0     0 10068  785  516  0  1 99  0  0  0
 0  0     12 1359936   2248 8360292    0    0     0    36  709  379  0  0 100  0  0  0
 0  0     12 1359936   2248 8360300    0    0     0     0  894  621  0  0 99  0  0  0
 1  0     12 1359936   2248 8360308    0    0     0    44  939  635  0  0 100  0  0  0
 4  0     12 1360440   2248 8360308    0    0     0     0  779  523  0  0 100  0  0  0
 1  0     12 1360444   2248 8360316    0    0     0     0 1271  916  0  1 99  0  0  0
 0  0     12 1360444   2256 8360308    0    0     0    52 1190  958  1  1 99  0  0  0
 1  0     12 1360444   2256 8360324    0    0     0     0  790  451  0  0 99  0  0  0
 1  0     12 1359688   2256 8360324    0    0     0    60 1505  524  0  1 99  0  0  0
 1  0     12 1359688   2256 8360328    0    0     0     0  825  651  0  0 99  0  0  0
 0  0     12 1359688   2256 8360336    0    0     0     0  976  714  0  0 100  0  0  0
 0  0     12 1359688   2264 8360336    0    0     0    36 1070  797  0  1 99  0  0  0
 0  0     12 1359688   2264 8360344    0    0     0     0  702  489  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12 1359688   2264 8360344    0    0     0    44 1035  607  0  1 99  0  0  0
 2  0     12 1359440   2264 8360344    0    0     0     0 1127  593  0  1 99  0  0  0
 1  0     12 1359440   2272 8360344    0    0     0   228  909  446  0  0 99  0  0  0
 0  0     12 1359440   2272 8360352    0    0     0     0  743  476  0  0 99  0  0  0
 0  0     12 1359440   2272 8360352    0    0     0     0  733  370  0  0 99  0  0  0
 0  0     12 1359440   2272 8360360    0    0     0     0 1554  950  0  1 98  0  0  0
 1  0     12 1359188   2272 8360360    0    0     0     0  933  559  0  0 99  0  0  0
 2  0     12 1359188   2272 8360364    0    0     0     0  787  444  0  0 100  0  0  0
 1  0     12 1359188   2280 8360364    0    0     0    20  818  474  0  1 99  0  0  0
 2  0     12 1359188   2280 8360464    0    0     0     0  948  485  0  0 100  0  0  0
 0  0     12 1358436   2280 8360464    0    0     0     0  937  518  0  1 99  0  0  0
 0  0     12 1358184   2280 8360472    0    0     0     0 1082  737  0  1 99  0  0  0
 2  1     12 1357708   2288 8360728    0    0    92 214992 4257 1792  0 13 82  4  0  0
 3  1     12 1357204   2288 8360780    0    0     0 233604 4040 2023  2 14 79  5  0  0
 4  1     12 1356952   2288 8360764    0    0     0 254560 4033 2123  0 13 81  5  0  0
 0  1     12 1356700   2288 8360808    0    0     0 258968 3622 2141  1 13 81  6  0  0
 0  0     12 1355440   2288 8360868    0    0     0 190484 4223 2049  0 17 78  5  0  0
 2  0     12 1355440   2296 8360880    0    0     0    56 1102  540  0  0 100  0  0  0
 1  0     12 1355440   2296 8360880    0    0     0     0  787  391  0  0 100  0  0  0
 1  0     12 1354684   2296 8360880    0    0     0    64 1411  714  0  1 99  0  0  0
 0  0     12 1354684   2296 8360880    0    0     0     0 1329  720  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12 1354684   2296 8360888    0    0     0     0  636  359  0  0 100  0  0  0
 0  0     12 1354684   2304 8360888    0    0     0    48  858  464  0  0 100  0  0  0
 1  0     12 1354684   2304 8360888    0    0     0     0  736  403  0  0 100  0  0  0
 1  0     12 1354684   2304 8360896    0    0     0    48  957  507  0  0 99  0  0  0
 0  0     12 1354432   2304 8360900    0    0     0     0 1268  755  0  1 99  0  0  0
 0  0     12 1354432   2312 8360904    0    0     0    44 1171  772  0  1 99  0  0  0
 0  0     12 1354432   2312 8360904    0    0     0     0  638  328  0  0 100  0  0  0
 0  0     12 1354432   2312 8360912    0    0     0     0  696  325  0  1 99  0  0  0
