procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10899136   4828 287408    0    0   460  1886 2781    8  3 12 84  0  0  0
 1  0      0 10903672   4864 287460    0    0    36    44 1453 1206  0  1 98  0  0  0
 2  0      0 10908452   4872 287460    0    0     0    88 1167  799  0  1 99  0  0  0
 2  0      0 10854184   5012 293560    0    0  6232   260 7016 6682 14 12 72  3  0  0
11  0      0 10797136   5012 298392    0    0  1492  2140 6460 10385 43 29 26  3  0  0
 3  1      0 10780896   5012 301144    0    0     0  2940 6318 11417 38 40 18  4  0  0
 9  0      0 10761016   5012 303092    0    0   220  1228 5782 9017 28 31 38  3  0  0
12  0      0 10749172   5020 304592    0    0     0    72 5374 6936 21 30 48  0  0  0
 4  0      0 10734808   5020 306188    0    0     0    16 6704 7721 36 23 42  0  0  0
 9  0      0 10709356   5020 307652    0    0    64    16 5422 7701 34 24 42  0  0  0
11  0      0 10663744   5020 309572    0    0   152   132 7600 10753 53 23 24  0  0  0
 9  0      0 10648624   5020 311100    0    0     0    76 6073 9282 31 31 38  0  0  0
 3  0      0 10618132   5028 312356    0    0     0   476 5893 9248 28 30 42  0  0  0
10  0      0 10600996   5028 313816    0    0     0    16 6890 10169 36 28 36  0  0  0
10  0      0 10595704   5036 315436    0    0    64    16 6073 9666 32 31 37  0  0  0
10  0      0 10595452   5036 316740    0    0     0    16 5389 8789 19 41 39  0  0  0
 8  0      0 10594192   5036 318440    0    0     0   104 7341 10037 36 26 37  0  0  0
12  0      0 10592932   5044 319756    0    0     0    72 6143 9350 26 34 40  0  0  0
 9  0      0 10591924   5044 321228    0    0     0   368 5670 9159 20 43 37  0  0  0
 3  0      0 10586632   5048 322692    0    0     4    16 6682 9947 33 34 33  0  0  0
 7  0      0 10585876   5048 323960    0    0     0    16 5030 8445 18 42 40  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 10577056   5048 325624    0    0     0   116 6641 9831 33 31 36  0  0  0
 4  0      0 10575040   5056 326956    0    0     0    96 5855 9193 17 42 41  0  0  0
 7  0      0 10584532   5056 328104    0    0     0    16 4921 8292 12 48 40  0  0  0
 8  0      0 10583524   5056 329476    0    0     0    16 4974 8074 16 36 48  0  0  0
 8  0      0 10582768   5056 330628    0    0     0    16 5087 8533  9 48 42  0  0  0
