procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10878296   6412 291576    0    0   464  8875 4111   17  6 25 68  1  0  0
 1  0     12 10877568   6464 291640    0    0    36    32 1363 1097  0  0 99  0  0  0
 2  0     12 10884900   6488 291640    0    0     0   532 1173  791  0  1 98  0  0  0
 8  0     12 10844280   6644 297784    0    0  6264    32 6416 6686 12 10 76  2  0  0
 8  0     12 10540224   6668 415588    0    0   564    80 6632 11411 45 26 28  1  0  0
11  0     12 10330264   6700 594212    0    0     0   228 7630 12303 44 29 27  0  0  0
13  0     12 10209404   6716 709376    0    0     0    96 5213 7564 21 22 57  0  0  0
12  0     12 10055652   6740 853512    0    0     0 33260 6178 9110 35 29 36  0  0  0
 6  0     12 9833516   6756 998328    0    0     0    96 6724 9422 28 26 45  0  0  0
 6  0     12 9608316   6772 1134000    0    0     0    96 6100 8326 20 31 49  0  0  0
12  0     12 9451984   6820 1277592    0    0   160   356 5972 8989 26 36 37  1  0  0
10  0     12 9210760   6836 1428916    0    0     0 33040 6706 10682 23 43 33  0  0  0
 9  2     12 9045948   6888 1566152    0    0     0 254360 5686 9535 24 53 23  0  0  0
15  1     12 8941776   6908 1673484    0    0     0 487768 3549 7504 22 63 15  1  0  0
 9  0     12 8801292   6924 1795008    0    0     0 430260 3950 8049 15 66 18  1  0  0
14  0     12 8610036   6956 1941152    0    0     0   232 6838 10358 23 34 43  0  0  0
 9  0     12 8424420   6972 2075904    0    0     0    96 6060 9248 15 49 35  0  0  0
 8  0     12 8221664   6996 2229704    0    0     0   164 7001 10579 23 40 37  0  0  0
15  0     12 7914212   7012 2386320    0    0     0   144 7126 10553 19 47 33  0  0  0
 6  1     12 7729060   7028 2532476    0    0     0    96 6361 9731 21 37 42  0  0  0
18  0     12 7596232   7052 2666596    0    0     0 274672 4986 8960 16 57 25  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  3     12 7468644   7072 2792148    0    0     0 413936 4184 8631 17 64 17  2  0  0
 5  1     12 7326684   7100 2927528    0    0     0 327872 4812 8977 22 56 21  1  0  0
 8  1     12 7115616   7116 3085724    0    0     0   144 6841 10512 18 48 34  0  0  0
 8  1     12 6781668   7132 3249656    0    0     0   108 7527 11054 20 44 36  0  0  0
 7  0     12 6593912   7164 3405824    0    0     0   236 7189 11013 15 47 37  0  0  0
 9  1     12 6439744   7180 3563628    0    0     0   100 6860 10965 12 43 44  0  0  0
12  2     12 6304552   7196 3698352    0    0     0 360556 4815 9107 14 57 28  1  0  0
 9  2     12 6193188   7216 3806612    0    0     0 512316 3582 7440 10 68 19  3  0  0
11  1     12 6043904   7236 3953216    0    0     0 134028 6094 10339 12 47 39  1  0  0
 8  1     12 5894496   7268 4098548    0    0     0   228 6153 10113 12 46 41  0  0  0
 4  0     12 5562664   7284 4270624    0    0     0    96 7620 11959 13 41 46  0  0  0
 3  1     12 5223176   7308 4432876    0    0     0   128 7168 11258 10 45 44  0  0  0
