procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10867760   5344 291520    0    0   466 16159 4160   17  6 25 68  1  0  0
 1  0     12 10875320   5380 291584    0    0    36    44 1344 1131  0  1 99  0  0  0
 1  1     12 10883640   5388 291588    0    0     0    88 1074  739  0  1 99  0  0  0
 0  1     12 10840364   5532 297912    0    0  6624   440 6001 5603 16 10 72  2  0  0
15  0     12 10648048   5532 367088    0    0  1108  4092 5989 10406 46 30 21  2  0  0
13  1     12 10503696   5532 469912    0    0     0  6056 6529 12333 44 40 12  4  0  0
 7  0     12 10392756   5532 558364    0    0   224  1212 5543 8515 28 27 44  1  0  0
 3  0     12 10292940   5532 654288    0    0     0    16 6375 7541 31 23 46  0  0  0
 4  0     12 10185656   5540 757116    0    0     0   104 6641 8067 35 25 40  0  0  0
 9  0     12 10036312   5540 832332    0    0    64    16 4882 7558 25 23 52  0  0  0
 7  0     12 9909924   5540 938368    0    0     0    16 7179 11190 42 27 31  0  0  0
16  0     12 9797928   5540 1026564    0    0   152   848 5933 10184 36 25 39  0  0  0
 6  0     12 9579052   5540 1132148    0    0     0    16 7154 11575 37 35 28  0  0  0
 4  0     12 9474148   5548 1230852    0    0     0   472 6844 10529 30 40 30  0  0  0
 5  0     12 9241480   5548 1322748    0    0    56    16 6021 9906 31 30 39  0  0  0
 6  0     12 9119640   5548 1400796    0    0     0 65752 4865 8686 35 32 32  0  0  0
 7  0     12 9033420   5548 1492972    0    0     0 114668 5683 9865 30 45 24  1  0  0
 9  0     12 8865424   5548 1601128    0    0     0 98392 6610 11331 39 38 22  0  0  0
 4  0     12 8763832   5556 1694244    0    0     0 100572 5308 9034 22 50 28  1  0  0
12  0     12 8690300   5556 1772676    0    0     0 356768 4263 8185 18 48 32  2  0  0
 9  0     12 8608308   5556 1854452    0    0     0 302220 4437 8568 21 52 26  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0     12 8521076   5556 1943472    0    0     0 245728 4876 9115 15 60 24  1  0  0
 5  0     12 8417272   5556 2045480    0    0     0 72392 6722 10936 31 41 28  0  0  0
 8  0     12 8311728   5564 2134616    0    0     0   380 5706 9210 18 48 34  0  0  0
 5  0     12 8096176   5564 2229088    0    0     0    16 5819 9162 17 48 36  0  0  0
11  0     12 7921324   5564 2321572    0    0     0    16 5656 9241 16 50 34  0  0  0
 3  0     12 7828112   5564 2413136    0    0     0  1404 5660 9114 17 48 34  1  0  0
 3  0     12 7730776   5564 2511740    0    0     4    16 6448 9855 21 46 33  0  0  0
 5  0     12 7636472   5572 2606108    0    0     0   252 5930 9493 19 41 39  0  0  0
10  0     12 7546372   5572 2696848    0    0     0 28692 5713 9294 16 48 37  0  0  0
 6  0     12 7449544   5572 2789852    0    0     0 103952 5628 9630 17 52 31  0  0  0
10  0     12 7346472   5572 2892316    0    0     4 100240 6084 10889 20 45 35  1  0  0
10  0     12 7148796   5572 2987460    0    0     0 179200 5890 10020 13 50 37  1  0  0
 4  0     12 6946232   5580 3083332    0    0     0 155040 5761 9912 13 53 34  1  0  0
12  0     12 6805144   5580 3186612    0    0     0    16 6859 11163 17 40 42  0  0  0
 3  0     12 6710180   5580 3282576    0    0     0 73860 6238 10291 15 45 40  0  0  0
 6  0     12 6615588   5580 3376764    0    0     0 118696 5746 9912 17 48 34  1  0  0
 4  1     12 6516912   5580 3472008    0    0     0 125304 5725 9943 13 50 36  1  0  0
 8  0     12 6430056   5588 3560252    0    0     0 309236 4748 8873 12 56 31  1  0  0
11  1     12 6340440   5588 3647828    0    0     0 294980 4998 9078 14 56 29  1  0  0
 6  1     12 6161184   5588 3740580    0    0     8 312308 4734 9579 16 58 24  2  0  0
 7  0     12 5946932   5732 3840844    0    0   128 19376 6456 10634 18 43 39  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0     12 5698064   5732 3954840    0    0     0    16 8009 12513 23 36 40  0  0  0
 4  0     12 5472476   5732 4060648    0    0     0    16 7210 11441 14 42 43  0  0  0
 6  0     12 5364244   5732 4161520    0    0     0   104 6873 11083 14 41 45  0  0  0
 7  0     12 5258828   5732 4265296    0    0     0    16 6693 10910 14 44 42  0  0  0
10  1     12 5161712   5732 4361724    0    0     4 224984 5292 9772 13 55 30  1  0  0
15  0     12 5073972   5740 4448400    0    0     0 321268 4545 8473 13 55 30  3  0  0
 3  0     12 4968856   5740 4554908    0    0     0  8744 6796 11150 17 42 41  0  0  0
 8  0     12 4857008   5740 4661228    0    0     0    88 6933 11179 18 41 41  0  0  0
 8  1     12 4755560   5740 4760392    0    0     0    16 6556 10547 14 43 43  0  0  0
 7  1     12 4656228   5740 4860460    0    0     0  2268 6494 10607 15 44 41  1  0  0
 6  0     12 4547776   5748 4963920    0    0     0    44 7029 11189 14 42 44  0  0  0
 4  1     12 4431180   5748 5054004    0    0     0 110628 5452 9240 14 42 45  0  0  0
 8  0     12 4219060   5748 5154076    0    0     0 93912 6565 10760 13 47 39  1  0  0
10  1     12 4124564   5748 5240220    0    0     0 77248 5203 9096 12 42 46  0  0  0
13  0     12 4027564   5748 5336920    0    0     0 104224 5632 9890 16 49 35  1  0  0
 7  1     12 3924420   5756 5440316    0    0     0 110644 6758 11348 17 43 39  0  0  0
11  0     12 3835336   5756 5529508    0    0     0 238316 5012 9005 12 53 34  1  0  0
10  0     12 3746568   5756 5621352    0    0     0 298552 4873 9251 16 54 28  1  0  0
 2  0     12 3653996   5756 5715344    0    0     0 222180 5231 9675 13 54 32  1  0  0
 5  0     12 3555168   5756 5816608    0    0     0  3288 6895 11014 16 39 44  1  0  0
 9  0     12 3456960   5764 5915064    0    0     0    48 6379 10484 13 44 42  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
