procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10872452   4876 290408    0    0   470  5022 3931   16  6 23 71  1  0  0
 1  0      0 10879772   4912 290516    0    0    36    16 1327 1059  0  1 98  0  0  0
 5  0      0 10887528   4920 290508    0    0     0   500 1100  712  0  1 99  0  0  0
 2  1      0 10830072   5060 297040    0    0  6628    16 6801 7785 16 10 71  3  0  0
15  0      0 10808844   5060 309808    0    0  1096  3188 5813 10169 46 31 22  2  0  0
16  0      0 10751640   5060 324820    0    0     0  4696 5948 12978 46 37 14  3  0  0
 6  0      0 10701528   5060 339148    0    0   220   268 5571 9940 31 25 43  1  0  0
11  0      0 10660732   5068 354172    0    0     0    80 6518 9805 36 28 36  0  0  0
13  0      0 10628728   5068 368316    0    0     0    16 5952 9114 31 33 37  0  0  0
 8  0      0 10554892   5068 386816    0    0    64    16 7575 14446 54 27 18  0  0  0
16  0      0 10536748   5068 401692    0    0   152   448 6578 12112 32 27 40  0  0  0
13  0      0 10496936   5068 419128    0    0     0    16 7315 15937 51 28 21  0  0  0
 9  0      0 10472268   5084 433256    0    0     0   476 6413 11852 38 26 37  0  0  0
 9  0      0 10450812   5084 448076    0    0     0    16 6286 12458 34 34 32  0  0  0
 6  0      0 10418556   5084 464448    0    0    56    16 7499 13957 36 36 28  0  0  0
12  0      0 10407788   5084 477904    0    0     0   284 5826 10624 17 50 33  0  0  0
 5  0      0 10392696   5084 492652    0    0     0    16 6481 11868 25 39 36  0  0  0
 7  0      0 10379340   5092 506104    0    0     0    76 5651 10277 12 53 35  0  0  0
 6  0      0 10371864   5096 520224    0    0     0   452 6572 11599 22 47 31  0  0  0
 5  0      0 10356744   5096 535552    0    0     0    16 6815 12403 24 45 30  0  0  0
11  0      0 10342184   5096 548800    0    0     4   284 5624 10627 14 54 32  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 10326588   5096 563636    0    0     0    16 6363 11648 18 49 33  0  0  0
 6  0      0 10313512   5108 576920    0    0     0    96 5553 10179 10 54 35  0  0  0
