procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10872120   6200 290756    0    0   465 12204 4144   17  6 25 68  1  0  0
 1  0     12 10876768   6276 290832    0    0    36   120 1414 1171  0  1 99  0  0  0
 1  0     12 10876768   6872 291524    0    0  1360   596 2040 1204  0  3 96  1  0  0
 3  0     12 10835060   7028 297680    0    0  6136    32 5620 5162 11  7 79  2  0  0
15  1     12 10611776   7712 366984    0    0  1592  3676 6592 10691 47 30 21  2  0  0
 4  1     12 10280264   8768 532920    0    0   160  5836 6612 14353 49 36 13  2  0  0
 9  0     12 10095292   8800 689284    0    0    60   228 6332 10500 40 25 35  0  0  0
 6  0     12 9928140   8824 818772    0    0     0 33468 5731 8422 27 28 44  0  0  0
 6  0     12 9783748   8848 962884    0    0     8    96 6362 9069 32 28 41  0  0  0
 6  0     12 9551940   8864 1119264    0    0    64    96 6374 13114 54 26 20  0  0  0
10  0     12 9378840   8904 1277516    0    0   152   276 7043 12702 40 33 26  0  0  0
11  0     12 9072984   8928 1413956    0    0     0 33028 6292 11543 29 36 34  0  0  0
15  0     12 8940680   9016 1538220    0    0     0 348536 4777 11198 32 52 17  0  0  0
15  0     12 8774492   9036 1629620    0    0     0 577772 3471 8408 26 58 15  1  0  0
 4  0     12 8556856   9052 1781212    0    0    56 169964 6594 12566 31 38 31  1  0  0
 7  0     12 8370736   9068 1962540    0    0     0    96 8105 14904 40 36 23  0  0  0
11  0     12 8134076   9100 2141840    0    0     0   232 8130 15304 39 37 24  0  0  0
12  1     12 7833896   9132 2299440    0    0     0   704 7291 12845 27 45 27  1  0  0
 7  1     12 7674384   9148 2454464    0    0     0    96 7191 12356 28 42 30  0  0  0
16  0     12 7551324   9156 2575812    0    0     0 299076 4832 10296 20 59 21  0  0  0
10  0     12 7442960   9172 2681088    0    0     0 502356 3389 8564 17 70 11  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  1     12 7257648   9204 2830832    0    0     0 104500 6557 12378 22 51 26  0  0  0
12  0     12 7000140   9232 2983144    0    0     4   220 7323 12545 22 45 33  0  0  0
10  0     12 6845496   9248 3137088    0    0     0    96 7615 12453 20 47 33  0  0  0
14  0     12 6617624   9264 3290404    0    0     0    96 7065 12134 22 50 28  0  0  0
18  0     12 6450408   9280 3438804    0    0     0 50720 6866 12100 21 52 26  1  0  0
 8  1     12 6158048   9312 3583180    0    0     0 163212 5948 11136 20 55 24  1  0  0
10  0     12 5875720   9336 3721280    0    0     0 160096 5623 11375 20 55 24  0  0  0
 8  0     12 5613604   9352 3853372    0    0     0 159884 5746 10871 19 49 32  0  0  0
13  0     12 5277808   9368 4014416    0    0     0 132824 6774 13362 29 49 23  0  0  0
12  0     12 5022328   9384 4176880    0    0     0 150096 6955 14240 30 44 26  0  0  0
17  0     12 4911576   9408 4285228    0    0     0 453128 3622 8909 14 67 17  2  0  0
 6  1     12 4793588   9432 4403000    0    0     0 472664 3950 10203 17 65 18  1  0  0
10  0     12 4608960   9456 4567860    0    0     0   316 7767 14015 23 40 37  0  0  0
 3  1     12 4351300   9472 4737292    0    0     0    96 8068 14164 22 42 35  0  0  0
 3  2     12 4180032   9500 4903064    0    0     0   220 7416 13497 21 43 35  0  0  0
 7  0     12 4029216   9512 5053508    0    0     0    52 6979 12327 17 42 40  0  0  0
11  0     12 3910784   9528 5169160    0    0     0 304596 4699 9975 18 57 24  1  0  0
10  0     12 3734272   9552 5341028    0    0     0 41736 7269 14022 23 42 34  0  0  0
16  0     12 3580136   9568 5491104    0    0     0 65996 7057 12681 19 48 33  0  0  0
10  0     12 3427220   9600 5641288    0    0     8 131360 6242 12493 18 50 31  0  0  0
 9  0     12 3279180   9616 5789000    0    0     0 131184 6283 11883 18 50 32  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0     12 3142372   9636 5916620    0    0     0 228360 5050 10924 18 56 25  1  0  0
11  0     12 3038340   9656 6021776    0    0     0 488100 3427 8759 14 69 16  1  0  0
 4  0     12 2898720   9672 6159680    0    0     0 256640 4975 11650 16 57 26  0  0  0
 5  0     12 2741380   9704 6315956    0    0     0   244 7049 12924 18 46 35  1  0  0
 9  0     12 2580824   9720 6474564    0    0     0    96 7276 13118 21 44 34  0  0  0
 9  0     12 2419848   9736 6635836    0    0     0   164 7149 13335 19 46 35  0  0  0
 3  0     12 2260948   9760 6796148    0    0     0   132 6847 12838 18 47 34  0  0  0
 9  0     12 2144004   9776 6911976    0    0     0 395240 3965 10241 16 63 20  1  0  0
16  0     12 1988448   9808 7065988    0    0     0 161260 6204 12648 18 51 30  1  0  0
 5  0     12 1827744   9832 7227020    0    0     8    96 7210 13348 19 47 34  0  0  0
 7  0     12 1667696   9848 7383980    0    0     0 66124 7119 13294 20 47 32  1  0  0
11  0     12 1519100   9872 7530600    0    0     0 131504 5931 11905 17 50 33  0  0  0
13  0     12 1396216   9892 7652168    0    0     0 360148 4451 10064 19 59 21  1  0  0
13  0     12 1284928   9924 7764024    0    0     0 439092 3854 9033 14 68 17  1  0  0
11  0     12 1129684   9940 7914728    0    0     0 102768 6111 12225 18 49 32  1  0  0
 8  0     12 966512   9956 8074164    0    0     0    96 7422 13483 18 43 39  0  0  0
 5  0     12 814360   9988 8228508    0    0     0   240 6760 12509 19 47 34  1  0  0
14  0     12 665128  10004 8378540    0    0     0    96 6823 12519 17 41 41  0  0  0
12  0     12 514084  10036 8526648    0    0     0 140072 6006 11912 18 50 31  1  0  0
 2  0     12 379892  10052 8661364    0    0     0 304104 5105 11044 16 57 26  1  0  0
 8  0     12 226096  10068 8816928    0    0   168   112 7118 12936 19 45 35  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0     12 206240   6424 8842352    0    0     0 238868 4877 10814 22 53 21  4  0  0
 5  8     12 216124   6516 8830304    0    0     0 446108 3581 8507 14 64 15  7  0  0
 3  0     12 158952   6608 8884880    0    0     0 156336 6097 12530 21 51 26  2  0  0
 5  0     12 201040   6624 8841048    0    0     0   100 7233 13577 20 45 35  0  0  0
 4  0     12 142392   6640 8900608    0    0     0   124 7265 13284 21 44 35  0  0  0
 8  0     12 181964   6664 8854804    0    0     0   124 7513 13609 23 45 33  0  0  0
11  0     12 145816   6680 8896448    0    0     0 41384 6720 12389 17 47 36  0  0  0
10  0     12 200588   6732 8841840    0    0     0 135696 5681 11961 18 55 26  1  0  0
14  0     12 168688   6748 8874832    0    0     0 176344 5472 11171 18 54 28  1  0  0
16  0     12 165936   6796 8874116    0    0     0 377056 3370 9313 15 66 18  2  0  0
 9  0     12 148540   6836 8890972    0    0     0 403944 3348 9421 15 68 15  2  0  0
 5  0     12 189236   6864 8839432    0    0     0 45268 6906 13268 17 47 36  1  0  0
 6  0     12 236656   6896 8792388    0    0     0   260 7184 13151 18 45 37  0  0  0
 6  0     12 182308   6912 8847644    0    0     0   112 7288 13161 24 42 34  0  0  0
