procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10862664   4424 287076    0    0   474  1821 3014   10  4 14 82  0  0  0
 2  0      0 10870224   4460 287144    0    0    36    44 1401 1121  0  1 99  0  0  0
 1  0      0 10877028   4460 287152    0    0     0    16 1081  716  0  1 99  0  0  0
 8  0      0 10797900   4608 293280    0    0  6232    84 6833 6388 15 10 73  2  0  0
11  0      0 10765896   4608 298140    0    0  1488  2012 6264 10215 42 29 26  3  0  0
10  0      0 10748536   4608 300516    0    0     0  2900 5995 11166 39 39 19  4  0  0
14  0      0 10712052   4608 302776    0    0   220  1588 5664 9475 39 36 22  3  0  0
10  0      0 10698696   4608 304444    0    0     0    16 6269 7698 33 27 40  0  0  0
 2  0      0 10686376   4616 306012    0    0     0   264 5842 7272 33 22 44  0  0  0
15  0      0 10661176   4616 307488    0    0    64    16 5586 7408 27 29 43  0  0  0
 8  1      0 10626652   4616 308832    0    0   152    88 4933 7595 33 18 48  0  0  0
11  0      0 10622116   4616 310280    0    0     0   108 5593 9012 23 37 40  0  0  0
 6  0      0 10590868   4616 311628    0    0     0    16 5601 8551 27 32 40  0  0  0
 7  0      0 10576252   4628 313164    0    0     4   284 6016 9202 28 36 36  0  0  0
12  0      0 10571776   4628 314592    0    0    56    16 5665 8684 23 30 46  0  0  0
 7  0      0 10569520   4628 316272    0    0     0    16 7062 10319 40 29 31  0  0  0
 7  0      0 10566588   4628 317764    0    0     0   112 6786 10021 36 28 36  0  0  0
 5  0      0 10567748   4628 319332    0    0     0    16 6346 9228 31 24 45  0  0  0
 6  0      0 10568880   4636 320632    0    0     0    32 5484 8569 21 35 43  0  0  0
10  0      0 10565240   4636 321928    0    0     0    16 5628 8350 27 26 47  0  0  0
 7  0      0 10565232   4636 323256    0    0     0    16 4919 8178 11 47 42  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 10563216   5176 325400    0    0  1372   112 4724 7892 11 49 38  2  0  0
 4  0      0 10559240   5176 326856    0    0     0    16 6342 9288 29 33 38  0  0  0
 1  0      0 10556764   5184 328120    0    0     0   168 4774 7972  8 47 44  0  0  0
 6  0      0 10555008   5328 329660    0    0   144    16 5525 8824 17 43 40  0  0  0
 7  0      0 10554788   5328 330868    0    0     0    16 4764 7946 13 38 49  0  0  0
 6  0      0 10553780   5328 332008    0    0     0   276 4462 7823 10 46 44  0  0  0
11  0      0 10534124   5328 333464    0    0     0    16 5889 9504 23 30 46  0  0  0
13  1      0 10532612   5336 334896    0    0     0   132 6212 9775 18 33 49  0  0  0
 7  0      0 10535672   5336 336352    0    0     0    28 5100 8932  9 38 52  0  0  0
 4  0      0 10534916   5336 337772    0    0     4    16 5265 8736 11 41 48  0  0  0
 5  0      0 10533656   5336 338916    0    0     0   164 5023 8438  7 42 50  0  0  0
 5  0      0 10532144   5336 340312    0    0     0    16 4838 8304  5 41 55  0  0  0
 7  0      0 10530632   5336 341436    0    0     0    24 4828 8270  9 40 51  0  0  0
 6  0      0 10534592   5348 343204    0    0     4   248 4595 8116  5 44 51  0  0  0
 4  0      0 10533608   5348 344356    0    0     0    16 5022 8538  5 42 54  0  0  0
 3  0      0 10532352   5348 345604    0    0     0   136 4716 8231  6 44 50  0  0  0
13  0      0 10531252   5348 347084    0    0     0    16 5147 8546  5 39 56  0  0  0
10  0      0 10529508   5352 348332    0    0     0    44 4926 8466  5 40 54  1  0  0
 2  0      0 10528328   5356 349580    0    0     0    36 4993 8712  5 43 52  0  0  0
 4  0      0 10527068   5356 350900    0    0     8    20 4729 8258  6 44 50  0  0  0
 3  0      0 10526132   5356 352056    0    0     0   360 5521 8952 15 36 50  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 10524468   5356 353600    0    0     0    16 5214 8693 15 37 48  0  0  0
 9  0      0 10523172   5356 354888    0    0     0    16 4672 8023  5 43 51  0  0  0
12  0      0 10521440   5364 356032    0    0     0    56 4814 8390  4 41 54  0  0  0
 4  0      0 10520460   5364 357196    0    0     0   112 4945 8335  8 41 51  0  0  0
 8  0      0 10519512   5364 358660    0    0     0    16 4637 8130  5 47 49  0  0  0
 6  0      0 10517244   5364 360052    0    0     0    16 5928 9501 16 35 49  0  0  0
 8  0      0 10515984   5364 361368    0    0     0    16 6292 9882 17 34 49  0  0  0
 7  0      0 10514724   5372 362980    0    0     0    44 5144 8798  5 41 54  0  0  0
 6  0      0 10512708   5372 364276    0    0     0   176 4667 8132  6 46 48  0  0  0
 5  0      0 10510944   5372 365340    0    0     0    20 4465 7934  4 44 52  0  0  0
14  0      0 10509936   5372 366548    0    0     0    16 4736 8294  4 44 53  0  0  0
 6  0      0 10509180   5372 367844    0    0     0    16 4704 8337  4 45 51  0  0  0
 9  0      0 10507920   5380 369260    0    0     0    44 4854 8439  6 43 51  0  0  0
 5  0      0 10506660   5380 370104    0    0     0   144 4538 8100  4 45 50  1  0  0
 6  0      0 10505652   5380 371872    0    0     0    16 5025 8618  6 41 53  0  0  0
 6  0      0 10503636   5380 372928    0    0     0    16 5040 8591  9 40 50  0  0  0
 2  0      0 10503132   5380 374336    0    0     0    16 5181 8627  5 41 54  0  0  0
 4  0      0 10501368   5388 375772    0    0     0   184 5248 9081  8 39 52  0  0  0
 5  0      0 10500360   5388 377088    0    0     0   140 5056 8574  4 40 55  1  0  0
 4  0      0 10498848   5388 378384    0    0     0    24 4799 8314  4 46 50  0  0  0
 5  0      0 10497588   5388 379680    0    0     0    16 4540 7935  4 44 52  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 10496076   5388 380728    0    0     0    16 4611 8103  2 45 53  0  0  0
 7  0      0 10495068   5396 381928    0    0     0    56 5043 8511  3 42 54  0  0  0
 2  0      0 10493556   5396 383332    0    0     0   120 4616 8290  4 46 50  0  0  0
 8  0      0 10492800   5396 384680    0    0     0    16 5008 8464  7 40 53  0  0  0
 3  0      0 10491036   5396 385864    0    0     0    16 4837 8412  3 44 53  0  0  0
 7  0      0 10489524   5396 387428    0    0     0    16 5125 8564  5 42 54  0  0  0
 2  0      0 10488516   5404 388320    0    0     0   132 4889 8395  4 43 52  1  0  0
 5  0      0 10487508   5404 390008    0    0     0   304 5039 8654  5 40 54  1  0  0
 5  0      0 10485996   5404 391152    0    0     0    16 4878 8475  4 41 54  0  0  0
 6  0      0 10483728   5404 392596    0    0     0    16 5310 8872  7 41 52  0  0  0
 5  0      0 10482972   5404 393816    0    0     0    16 4802 8223  4 44 52  0  0  0
12  0      0 10481208   5412 395160    0    0     0   108 4627 8148  4 46 50  0  0  0
 2  0      0 10479696   5412 396584    0    0     0   200 4793 8227  4 43 53  0  0  0
 2  0      0 10477500   5412 397624    0    0     0    16 4957 8353  4 41 55  0  0  0
 8  0      0 10473284   5412 399016    0    0     0    16 5023 8610  4 43 53  0  0  0
11  0      0 10464464   5412 400356    0    0     0    16 4686 8078  5 46 48  0  0  0
 6  0      0 10447076   5420 401728    0    0     0   112 4692 8327  4 44 52  0  0  0
 5  0      0 10425152   5420 403056    0    0     4   132 4932 8530  4 43 53  0  0  0
10  0      0 10416848   5420 404440    0    0     0    16 5131 8767  4 43 52  1  0  0
 5  0      0 10409540   5420 405720    0    0     0    20 5087 8723  5 43 53  0  0  0
 9  0      0 10409288   5420 407040    0    0     0    16 4742 8114  5 42 52  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 10409664   5428 408400    0    0     0    64 5276 8923  7 43 50  0  0  0
 1  0      0 10410732   5428 409532    0    0     0   300 5037 8453  5 42 52  1  0  0
 1  0      0 10411352   5428 411036    0    0     0   156 4780 8398  3 44 52  0  0  0
 6  0      0 10411252   5428 412304    0    0     0    16 4895 8266  5 44 51  0  0  0
 3  0      0 10410244   5428 413672    0    0     0    16 5153 8620  8 39 53  0  0  0
 5  0      0 10409236   5436 414776    0    0     0    68 4818 8328  4 44 52  0  0  0
 2  0      0 10407976   5436 416128    0    0     0   232 5042 8573  5 42 53  1  0  0
 3  0      0 10406968   5436 417296    0    0     0    16 4586 8128  4 45 52  0  0  0
 2  0      0 10405960   5436 418852    0    0     0    16 4990 8527  4 43 53  0  0  0
 9  0      0 10404196   5436 419848    0    0     0    16 4833 8321  4 40 56  0  0  0
 3  0      0 10403440   5444 421428    0    0     0    48 4668 8192  4 43 52  0  0  0
 5  0      0 10402684   5444 422280    0    0     0   184 4245 7520  3 42 54  1  0  0
 4  0      0 10397896   5444 423840    0    0     0    16 4538 8027  4 45 51  0  0  0
 7  0      0 10377988   5444 425012    0    0     0    16 4707 8286  5 44 51  0  0  0
 3  0      0 10361356   5444 426336    0    0     0    16 4780 8323  5 45 50  0  0  0
 7  0      0 10361104   5444 427608    0    0     0    16 4773 8431  4 43 54  0  0  0
 9  1      0 10361104   5452 428820    0    0     0   320 4412 7939  3 43 53  1  0  0
 3  0      0 10360348   5452 430008    0    0     0    16 4485 7949  4 44 51  0  0  0
