procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10898000   5916 291380    0    0   446 23803 4084   16  7 24 69  1  0  0
 1  0     12 10903396   5984 291448    0    0    36   104 1555 1173  0  1 98  0  0  0
 0  0     12 10909452   6008 291456    0    0     0   496 1337  823  0  1 98  0  0  0
 0  1     12 10863336   6164 297768    0    0  6468    32 6953 7017 17  9 71  3  0  0
10  1     12 10601772   7080 370772    0    0  1408  3824 6190 10599 48 30 19  3  0  0
13  0     12 10309672   8084 532408    0    0   200  5748 6338 13575 53 37  9  2  0  0
13  0     12 10083660   8116 683608    0    0    20   232 6733 10103 37 28 35  0  0  0
 6  0     12 9945176   8140 819036    0    0     0 33488 5671 8523 30 28 42  0  0  0
 9  0     12 9775500   8156 978232    0    0     0    96 6834 10483 41 24 35  0  0  0
 9  0     12 9539720   8172 1141284    0    0    64    96 6997 13820 56 27 17  0  0  0
12  0     12 9255120   8188 1304084    0    0     0    96 7272 12549 46 30 24  0  0  0
11  0     12 9062188   8236 1452160    0    0   152 66188 6688 12366 31 41 28  0  0  0
 8  0     12 8818784   8328 1576464    0    0     0 414456 4375 10680 32 56 12  0  0  0
12  0     12 8558892   8344 1673276    0    0     0 544964 3553 8137 24 61 14  1  0  0
18  0     12 8299648   8360 1823212    0    0    56 133812 6376 12812 32 47 21  0  0  0
 9  0     12 8136428   8376 1956968    0    0     0    96 6037 11948 36 27 38  0  0  0
 9  0     12 7957132   8408 2130832    0    0     0   224 8061 14392 34 39 27  0  0  0
12  0     12 7780140   8440 2291236    0    0     0   548 7316 13202 27 44 28  1  0  0
20  0     12 7625460   8456 2446104    0    0     0    96 7335 12820 26 42 32  0  0  0
 9  0     12 7411784   8480 2587424    0    0     8 262272 5455 11369 20 57 23  0  0  0
12  0     12 7298716   8496 2696060    0    0     0 487616 3644 9068 19 64 16  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0     12 7028080   8528 2831708    0    0     0 247352 5690 11172 20 55 24  1  0  0
