procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10903000   6344 290740    0    0   473  4703 3888   15  6 22 71  1  0  0
 1  0      0 10903000   6404 290832    0    0    36    92 1260 1038  0  1 98  0  0  0
 2  0      0 10908192   6432 290816    0    0     0   656 1226  928  0  1 98  0  0  0
 7  1      0 10828316   6588 296956    0    0  6248    32 6961 6646 14 11 73  2  0  0
 9  0      0 10807592   6612 310420    0    0   576    80 6373 10891 48 25 27  1  0  0
27  0      0 10736848   6628 328660    0    0     0    96 7547 12899 47 26 26  0  0  0
13  0      0 10696544   6660 343688    0    0     0   220 6240 9639 34 27 39  0  0  0
14  0      0 10618956   6676 362720    0    0     0    96 7786 12102 53 26 21  0  0  0
 9  0      0 10594260   6700 375864    0    0     0   308 5876 8840 27 31 42  0  0  0
 8  0      0 10570628   6716 390740    0    0     0    96 6310 9133 26 37 37  0  0  0
 5  0      0 10535152   6732 409176    0    0     0    96 7249 11305 48 29 22  0  0  0
 7  0      0 10505444   6788 423440    0    0   160   400 5593 9406 21 42 36  1  0  0
 5  0      0 10476968   6804 438364    0    0     0    96 6794 10755 30 34 37  0  0  0
10  0      0 10451572   6828 451180    0    0     0 33284 5288 8722 14 42 43  1  0  0
 3  0      0 10442752   6844 464888    0    0     0    96 5380 9370 10 52 38  0  0  0
16  0      0 10433428   6860 478736    0    0     0    96 5660 9351 11 52 37  1  0  0
 8  0      0 10427068   6892 492116    0    0     0   212 5235 9105  8 54 37  1  0  0
 9  0      0 10415784   6908 504612    0    0     0    96 4801 8433  7 51 41  0  0  0
 9  0      0 10403872   6932 516120    0    0     0 41156 4445 8001  7 58 34  1  0  0
12  0      0 10392696   6968 527048    0    0     0 146852 3216 6923  7 69 19  5  0  0
 8  0      0 10378864   6988 541532    0    0     0   132 5843 9685 15 46 38  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
19  0      0 10361504   7020 555028    0    0     0   216 5544 9502 11 39 50  1  0  0
 4  0      0 10348904   7036 567908    0    0     0    96 5202 9055  6 45 49  0  0  0
 8  0      0 10334036   7060 582100    0    0     0   180 5558 9714 12 45 42  1  0  0
11  0      0 10321688   7076 595820    0    0     0    96 5690 9851 11 46 42  0  0  0
10  0      0 10310628   7092 609216    0    0     0   108 5058 9207  6 48 45  0  0  0
 8  0      0 10299092   7124 622288    0    0     0   228 5205 9087  8 47 43  1  0  0
 8  0      0 10284728   7144 635400    0    0     0   128 5075 9225  6 50 43  0  0  0
 4  0      0 10271156   7164 648476    0    0     0   164 5167 9057  4 50 45  0  0  0
11  0      0 10257328   7180 662112    0    0     0    96 5333 9270  6 48 46  0  0  0
 6  0      0 10244980   7196 674204    0    0     0    96 4731 8312  4 42 53  1  0  0
 6  0      0 10231176   7228 687464    0    0     0   220 5028 9142  6 50 43  1  0  0
 5  1      0 10218072   7252 700364    0    0     0   140 5047 8963  5 49 45  1  0  0
10  0      0 10203988   7268 714356    0    0     0   260 5430 9641  6 49 45  0  0  0
 3  0      0 10190884   7284 727088    0    0     0    96 5137 9154  5 49 45  1  0  0
 9  0      0 10170724   7300 740324    0    0     0    96 5027 9027  5 48 46  1  0  0
 7  0      0 10130656   7332 753356    0    0     0   220 5185 9136  6 50 43  1  0  0
 6  1      0 10086568   7484 767264    0    0   128   160 5621 9913  6 49 45  0  0  0
 3  0      0 10045492   7500 780968    0    0     0   240 5237 9263  6 49 44  1  0  0
 7  0      0 10019816   7516 794428    0    0     0    96 5166 9191  5 50 45  0  0  0
12  0      0 10007496   7532 806636    0    0     8    96 4562 8211  5 49 46  0  0  0
 2  0      0 9992656   7564 820248    0    0     0   224 5188 9296  7 49 43  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  1      0 9982724   7588 833512    0    0     0   144 5077 9164  5 49 45  1  0  0
 7  0      0 9970432   7604 845560    0    0     0    96 4583 8288  5 48 47  0  0  0
11  0      0 9956664   7620 858516    0    0     0    96 4837 8559  5 50 44  1  0  0
 9  0      0 9942592   7636 871332    0    0     0   924 4922 8849  6 50 44  0  0  0
 8  0      0 9929512   7668 883992    0    0     0   224 4777 8756  4 50 45  1  0  0
 6  0      0 9905080   7684 896840    0    0     0    96 4911 8856  6 49 44  0  0  0
 9  0      0 9865264   7708 909960    0    0     0   116 5262 9182  5 50 45  0  0  0
