procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0     12 10880416   6044 292688    0    0   432 29892 3962   15  6 22 71  1  0  0
 5  0     12 10887300   6104 292768    0    0    36    64 1521 1151  0  1 99  0  0  0
 1  0     12 10878200   6268 293352    0    0   732   616 1444 1027  1  1 98  0  0  0
 2  1     12 10856920   6284 299544    0    0  6200    32 6540 5682 16 12 68  4  0  0
 7  1     12 10604040   7128 379908    0    0   796  3100 6570 9398 46 30 21  3  0  0
 6  1     12 10374172   8052 478332    0    0     0  3484 6311 8438 31 37 27  6  0  0
 2  0     12 10153644   8144 578088    0    0   220   392 6305 5771 19 14 65  1  0  0
 6  0     12 9929940   8168 677588    0    0     0   652 5715 4763 13 11 76  0  0  0
 1  0     12 9789704   8184 770016    0    0     0 28844 5184 4277 18 12 70  0  0  0
 3  0     12 9629112   8200 866780    0    0    64    96 6448 6657 22 16 61  0  0  0
 3  0     12 9476056   8248 965964    0    0   152   312 7176 7109 29 17 55  0  0  0
 5  0     12 9368896   8264 1062724    0    0     0    92 6530 7505 29 25 45  0  0  0
 8  0     12 9245720   8288 1161092    0    0     0   608 6859 7620 30 25 45  1  0  0
 8  0     12 9044708   8392 1252796    0    0     0 270452 4878 6583 27 40 34  0  0  0
12  0     12 8814152   8412 1345208    0    0    56 468592 3438 6231 22 58 20  1  0  0
 9  0     12 8713336   8444 1444176    0    0     0 137564 6817 7991 30 27 41  1  0  0
 5  0     12 8615628   8460 1541580    0    0     0   276 7096 7828 31 21 48  0  0  0
 2  0     12 8514704   8484 1639872    0    0     0   124 6507 7490 19 24 56  0  0  0
 5  0     12 8415640   8500 1738296    0    0     0   232 6501 7479 17 27 56  0  0  0
 3  0     12 8323660   8516 1833744    0    0     0    96 6179 7232 17 31 52  0  0  0
 3  0     12 8165064   8552 1923060    0    0     0 377144 5389 6550 22 33 43  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0     12 8067024   8572 2021840    0    0     0 183788 5901 7311 16 33 50  1  0  0
 5  0     12 7970424   8596 2117472    0    0     0   236 6054 6991 16 30 54  0  0  0
 2  0     12 7868680   8612 2216044    0    0     0    96 7032 7697 22 24 54  0  0  0
 1  0     12 7771292   8628 2313632    0    0     4   184 6335 7503 16 28 56  0  0  0
 6  0     12 7675260   8660 2408292    0    0     0   208 5944 7102 15 33 52  0  0  0
 4  0     12 7573540   8676 2506852    0    0     0    92 6814 7765 24 28 48  0  0  0
 3  0     12 7479092   8692 2603984    0    0     0    96 6538 7387 17 30 53  1  0  0
 5  0     12 7380296   8716 2702536    0    0     0   140 6602 7595 17 29 53  1  0  0
 9  0     12 7282700   8732 2797040    0    0     0    96 6415 7474 14 28 58  0  0  0
 7  0     12 7186180   8768 2893864    0    0     0 98628 5657 6808 16 35 49  0  0  0
 1  0     12 7087772   8788 2992336    0    0     0 82128 6210 7432 13 32 55  1  0  0
 2  0     12 6994136   8804 3086992    0    0     0 102736 6462 7479 22 31 47  0  0  0
 4  0     12 6894120   8828 3183628    0    0     0 82132 6283 7445 13 31 55  1  0  0
 6  0     12 6798104   8852 3279808    0    0     0 202768 4920 6564 15 42 42  1  0  0
 8  0     12 6700276   8896 3373168    0    0     0 434712 3435 5691 15 57 24  4  0  0
 2  0     12 6611328   8924 3469756    0    0     0 426532 4006 6827 20 54 25  1  0  0
 1  0     12 6506284   8940 3567260    0    0     0   184 6443 7634 15 28 57  1  0  0
 7  0     12 6406280   8968 3664028    0    0     4   124 6296 7333 13 27 59  0  0  0
 2  0     12 6309736   8984 3762700    0    0     0    96 6185 7207 20 30 50  0  0  0
 3  0     12 6208972   9016 3860176    0    0     8   208 7121 7938 26 23 51  1  0  0
 4  0     12 6111036   9032 3956556    0    0     0 21076 6147 7041 23 30 47  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  1     12 6020928   9064 4046548    0    0     0 434544 3477 5851 16 59 24  1  0  0
 3  0     12 5927176   9092 4145264    0    0     0 51308 5601 6923 12 29 59  0  0  0
 1  0     12 5822552   9108 4243860    0    0     0    96 6760 7754 12 25 63  0  0  0
 1  0     12 5725964   9412 4341576    0    0   256   256 6558 7464 12 33 55  1  0  0
 3  0     12 5549732   9428 4440368    0    0     0    96 7157 7770 14 22 63  0  0  0
 5  0     12 5451216   9444 4535876    0    0     0    96 6237 7194 18 28 54  0  0  0
 6  0     12 5354852   9460 4631564    0    0     0    96 6405 7367 22 27 51  0  0  0
 4  0     12 5248248   9476 4731324    0    0     0    96 6309 7513 13 33 54  0  0  0
 4  0     12 5156140   9520 4825484    0    0     0 54048 5631 6645 14 37 48  2  0  0
 7  0     12 5062668   9536 4922244    0    0     0 98396 5726 6940 13 34 53  1  0  0
 1  0     12 4963620   9556 5019156    0    0     0 94112 5765 6889 14 34 52  1  0  0
 5  0     12 4863012   9576 5112676    0    0     0 147660 5096 6330 14 44 42  1  0  0
15  0     12 4776632   9608 5207788    0    0     0 516896 3515 6015 16 57 25  2  0  0
 3  0     12 4679232   9660 5306972    0    0     0 387264 4282 6769 20 48 30  2  0  0
 6  0     12 4577648   9676 5404560    0    0     0    96 6916 7589 11 21 68  0  0  0
 6  0     12 4487216   9692 5498304    0    0     0    92 6450 7626 12 27 61  0  0  0
 6  0     12 4383136   9712 5597620    0    0     0   296 6726 7596 17 25 58  0  0  0
 1  0     12 4282984   9728 5696648    0    0     0    96 6739 7591 23 24 53  0  0  0
 9  1     12 4185244   9772 5791988    0    0     4 76976 6238 7254 25 30 45  1  0  0
 5  0     12 4095964   9796 5880424    0    0     0 221956 5402 6940 25 25 49  1  0  0
 2  0     12 3992324   9812 5981288    0    0     0    96 7188 7729 23 23 54  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0     12 3894428   9828 6078660    0    0     0   112 6682 7474 20 27 53  1  0  0
 1  0     12 3798832   9844 6175812    0    0     0    96 6531 7408 23 25 51  0  0  0
 3  0     12 3704092   9884 6272228    0    0     0   196 6788 7718 13 27 60  1  0  0
 4  0     12 3608228   9900 6369052    0    0     0    96 6471 7557 12 26 62  1  0  0
 1  0     12 3510956   9916 6465748    0    0     0 49492 5784 7038 14 33 53  0  0  0
 3  0     12 3413408   9936 6561032    0    0     0 98456 5804 7020 15 33 51  1  0  0
 2  0     12 3318100   9956 6658748    0    0     0 98452 6372 7457 12 29 58  1  0  0
 2  0     12 3220280  10020 6754444    0    0     0 123328 5547 6787 14 38 45  2  0  0
10  0     12 3125052  10052 6848200    0    0     0 227592 5130 6516 16 42 41  0  0  0
 3  0     12 3026936  10076 6942452    0    0     0 411396 3834 6221 19 53 26  1  0  0
 4  0     12 2927484  10104 7041420    0    0     0 356588 4797 7145 21 38 40  1  0  0
 6  0     12 2830440  10120 7141120    0    0     0    96 6330 7410 12 26 62  0  0  0
 2  0     12 2734984  10152 7238364    0    0     0   184 6691 8116 21 18 60  1  0  0
 2  0     12 2637540  10176 7336412    0    0     0   116 6355 8061  7 22 71  0  0  0
 1  0     12 2538356  10192 7433920    0    0     0    96 6652 8486 10 15 75  0  0  0
 6  1     12 2442324  10212 7529216    0    0     0 129064 5292 7337  8 24 67  0  0  0
 1  0     12 2346984  10240 7627312    0    0     0 376880 4612 7037 11 42 45  2  0  0
 4  0     12 2249212  10272 7723980    0    0     0   192 6412 8141  8 21 70  1  0  0
 0  0     12 2149796  10296 7822696    0    0     0   116 6192 8081  8 18 74  0  0  0
 2  0     12 2048032  10312 7921272    0    0     0   112 6349 8259  7 16 77  0  0  0
 3  0     12 1951132  10328 8020156    0    0     0    92 6436 8274  7 18 74  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0     12 1853884  10344 8115632    0    0     0    92 6732 8503 12 21 67  0  0  0
 3  0     12 1749008  10376 8215200    0    0     0   196 6676 8380 11 22 66  0  0  0
 1  0     12 1651860  10400 8312992    0    0     0   124 6806 8560  6 19 74  0  0  0
 4  0     12 1555864  10420 8409572    0    0     0 98636 5901 7355 10 30 60  1  0  0
 1  0     12 1459496  10436 8505968    0    0     0 98472 5685 7420  7 25 67  1  0  0
 2  0     12 1357564  10456 8604160    0    0     0 73876 6055 7940  9 22 68  1  0  0
 5  0     12 1258184  10508 8694816    0    0   168 421980 3712 5498 10 48 38  3  0  0
