procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 10915032   5072 289056    0    0   474  4565 3868   15  5 22 72  1  0  0
 0  0      0 10919900   5108 289148    0    0    36    44 1292  986  0  0 99  0  0  0
 1  0      0 10924400   5116 289148    0    0     8   164 1318  829  1  1 98  0  0  0
 2  0      0 10847608   5268 295240    0    0  6316   100 7035 6892 14 12 71  3  0  0
13  0      0 10798608   5268 307000    0    0  1412  2844 5868 10423 43 30 24  3  0  0
 9  1      0 10751636   5268 323760    0    0     0  4324 6197 13677 48 38 11  3  0  0
 9  0      0 10649888   5268 341692    0    0   220  1252 6614 12631 56 26 17  1  0  0
13  0      0 10616684   5268 356844    0    0     0    32 6572 9976 38 24 38  0  0  0
 9  0      0 10599548   5280 370628    0    0     0   472 5908 8755 26 38 36  0  0  0
 6  0      0 10557212   5280 386420    0    0    64    16 6872 11717 34 34 31  0  0  0
11  0      0 10516416   5280 399812    0    0   152   288 5722 10550 33 28 40  0  0  0
10  0      0 10494016   5280 415008    0    0     0   192 6696 13842 42 24 34  0  0  0
 8  0      0 10458288   5280 431848    0    0     0    16 7100 14396 50 29 21  0  0  0
 6  0      0 10438156   5288 446832    0    0     0    52 6674 12377 33 31 36  0  0  0
 8  0      0 10418248   5288 458648    0    0    56    16 5110 9717 16 43 41  0  0  0
10  0      0 10403128   5288 473284    0    0     0    16 6357 11455 26 45 29  0  0  0
 2  0      0 10389520   5288 486592    0    0     0   280 5590 10505 13 54 33  0  0  0
 6  0      0 10368548   5288 501840    0    0     0    16 6680 12293 27 45 28  0  0  0
10  0      0 10355248   5296 517160    0    0     0   260 6821 12216 26 44 30  0  0  0
 5  0      0 10340420   5712 532232    0    0  1048   112 6373 11804 20 48 32  1  0  0
 9  0      0 10325832   5712 546488    0    0     0    16 6486 11483 17 50 34  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 10312728   5712 559888    0    0     4   276 5898 10419 14 48 38  0  0  0
 9  0      0 10299120   5712 572896    0    0     0    16 5513 10305 12 53 35  0  0  0
 2  0      0 10286268   5712 586144    0    0     0   128 5536 10372 12 54 34  0  0  0
 6  0      0 10272912   5720 599436    0    0     0   244 6198 11295 20 49 30  0  0  0
11  0      0 10258828   5720 613268    0    0     0    16 6037 11360 22 46 32  0  0  0
 9  0      0 10233628   5720 627940    0    0     0   284 6310 11957 17 49 34  0  0  0
 6  0      0 10205908   5720 641332    0    0     0    16 5670 10746 10 50 40  0  0  0
10  0      0 10199492   5720 654532    0    0     0   120 5288 10219 10 53 37  0  0  0
 2  0      0 10157940   5728 667800    0    0     0    48 5600 10724  9 53 38  0  0  0
 7  0      0 10136072   5728 681572    0    0     0    16 5643 10932  9 52 39  0  0  0
 3  0      0 10112384   5728 697092    0    0     0   316 6937 12988 21 43 37  0  0  0
