procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10969184   5768 286780    0    0   417  1550 1734    4  2  6 92  0  0  0
 1  0      0 10967420   5832 286864    0    0    32   100 1272 1085  0  0 99  0  0  0
 1  0      0 10951544   5996 286780    0    0   140   312 1465 1044  0  1 98  0  0  0
 4  1      0 10907444   6012 292964    0    0  6244    32 6716 6704 15 12 70  3  0  0
10  0      0 10839152   6828 297580    0    0  1340  3412 6457 11052 45 28 24  3  0  0
13  2      0 10820252   7516 299204    0    0     0  3528 6133 11328 40 41 16  4  0  0
 6  0      0 10780968   7780 301044    0    0   220  1340 6130 8965 32 27 39  2  0  0
 1  0      0 10763580   7804 302424    0    0     0   160 5144 6559 19 26 55  1  0  0
 7  0      0 10758540   7820 303920    0    0     0  5412 6209 7468 32 27 41  0  0  0
 6  0      0 10709428   7836 305748    0    0    64   100 6489 9478 45 23 32  0  0  0
 8  1      0 10682464   7884 307448    0    0   152   288 6801 9795 44 21 35  0  0  0
 4  0      0 10648976   7916 309172    0    0     0   212 7746 11459 46 28 26  0  0  0
 6  0      0 10636124   8608 311280    0    0  1488   124 6089 9351 28 33 38  1  0  0
 1  0      0 10622516   8628 312676    0    0     4   516 5042 8177 17 37 46  0  0  0
10  0      0 10611428   8644 314364    0    0    56   100 7046 10178 31 30 38  0  0  0
11  0      0 10608656   8660 315848    0    0     0    96 6476 9799 25 35 40  0  0  0
 8  0      0 10602608   8692 317432    0    0     0   220 7213 10452 39 29 32  1  0  0
12  0      0 10601852   8716 318836    0    0     0   156 5502 8876 22 38 39  0  0  0
 9  0      0 10600592   8732 320176    0    0     0    96 5502 8626 23 34 43  0  0  0
 8  0      0 10572620   8748 321232    0    0     0   100 5594 8487 23 29 47  1  0  0
 6  0      0 10572116   8764 322676    0    0     0    96 5562 8700 16 42 41  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 10571108   8796 324076    0    0     4   212 5013 8058 19 34 47  1  0  0
 4  0      0 10569596   8820 325392    0    0     0   124 5961 9061 20 41 39  0  0  0
 2  0      0 10577156   8836 326664    0    0     0    96 4415 7839 10 48 42  1  0  0
 7  0      0 10561056   8852 327928    0    0     0   100 5401 8482 22 30 48  0  0  0
 2  0      0 10560804   8868 329348    0    0     0   108 5140 8848 11 43 46  0  0  0
 5  0      0 10560048   8900 330532    0    0     0   212 5741 9398 14 38 48  1  0  0
 7  0      0 10560048   8924 332128    0    0     4   120 5775 9507 15 36 49  0  0  0
 8  0      0 10559796   8940 333420    0    0     0 11100 4874 8367 11 44 45  1  0  0
10  0      0 10554252   8956 334800    0    0     0   100 5982 9868 19 33 48  0  0  0
 6  0      0 10554000   8972 336076    0    0     0    96 4922 8490  5 45 50  0  0  0
13  0      0 10553748   9004 337392    0    0     0   208 5140 8892  8 42 49  1  0  0
 7  0      0 10553244   9028 338720    0    0     0   128 4904 8658  6 44 49  1  0  0
 5  0      0 10552740   9044 340016    0    0     0   276 4907 8590  7 45 48  0  0  0
 0  0      0 10551984   9060 341464    0    0     0 22972 4476 8072  5 50 44  1  0  0
 5  0      0 10550976   9076 342700    0    0     0    96 4910 8547  8 43 49  1  0  0
 6  0      0 10549968   9108 344128    0    0     0   360 5591 9335 12 38 49  1  0  0
 5  0      0 10549212   9132 345392    0    0     0   124 5229 8983 11 40 49  0  0  0
 4  0      0 10547476   9148 346808    0    0     0   196 5692 9347 19 30 51  0  0  0
 3  0      0 10546972   9168 348088    0    0     4   112 4691 8322  5 45 50  0  0  0
 4  1      0 10546216   9184 349324    0    0     8   100 4837 8736  6 46 48  1  0  0
 4  0      0 10544200   9216 350700    0    0     0   204 4895 8717  5 47 48  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 10543696   9240 351984    0    0     0   184 5084 8682  5 43 52  0  0  0
 8  0      0 10542940   9256 353252    0    0     0   212 4968 8821 11 40 48  1  0  0
 4  0      0 10542184   9272 354628    0    0     0   100 5119 8989  7 42 51  0  0  0
 2  3      0 10541176   9292 355844    0    0     0   156 4344 8003  5 46 49  1  0  0
 5  0      0 10540672   9320 357152    0    0     0   152 4829 8564  7 42 51  1  0  0
 6  0      0 10538908   9344 358468    0    0     0   116 4752 8329  6 43 51  1  0  0
 9  0      0 10537900   9360 359668    0    0     0   104 5163 8581  5 34 60  0  0  0
11  0      0 10534372   9804 361916    0    0  1316   100 4699 8551  6 47 46  1  0  0
 1  0      0 10532608   9836 363196    0    0     0   220 5144 8971 10 41 48  1  0  0
12  0      0 10532104   9852 364392    0    0     0    92 4393 8013  4 46 49  1  0  0
