procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0     12 10936120   4976 292244    0    0   528 35189 3848   14  6 21 72  1  0  0
 2  0     12 10938136   4976 292336    0    0     0    44 1333 1028  0  1 99  0  0  0
 2  0     12 10938232   4984 292304    0    0     0   108 1268  782  0  1 99  0  0  0
 2  0     12 10884992   5124 298344    0    0  6212    16 6894 6591 14 11 72  2  0  0
15  1     12 10436736   5124 392416    0    0  1516  2544 6415 10315 39 31 27  3  0  0
11  0     12 9664248   5124 661176    0    0   144  5196 5607 11975 44 42 12  2  0  0
 9  0     12 8992828   5124 1057016    0    0    80    16 5511 10349 44 28 28  0  0  0
 4  1     12 8448560   5132 1305572    0    0     0 49204 4947 7164 36 29 34  1  0  0
 9  0     12 8100396   5132 1654808    0    0     0 366752 4566 7987 26 51 22  1  0  0
14  0     12 7723912   5132 1958188    0    0    64 459752 4216 9416 35 51 14  0  0  0
12  0     12 7282720   5132 2269220    0    0   152 175804 5515 10465 36 43 21  1  0  0
 9  0     12 6909848   5132 2582740    0    0     0 303540 4524 11418 37 49 13  1  0  0
 7  0     12 6574720   5140 2911740    0    0     0 323020 4996 11518 32 49 19  0  0  0
 9  0     12 6277688   5140 3205112    0    0     0 407512 4183 11724 33 47 19  0  0  0
14  0     12 5953600   5140 3527148    0    0    56 397840 4828 12313 30 52 18  0  0  0
13  0     12 5663752   5140 3813444    0    0     4 187544 5733 11554 35 36 28  0  0  0
 9  0     12 5337468   5140 4137128    0    0     0 231204 5401 11621 30 46 23  0  0  0
 6  0     12 5029932   5148 4445688    0    0     0 302772 5183 11564 30 49 21  1  0  0
10  0     12 4743132   5148 4728152    0    0     0 320628 4696 10593 31 46 21  1  0  0
 8  0     12 4433788   5148 5031364    0    0     0 349604 4454 10459 28 54 17  1  0  0
11  0     12 4127776   5148 5335680    0    0     4 350148 4292 10799 25 51 21  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0     12 3851780   5148 5596800    0    0     0 209488 4919 12891 37 30 33  0  0  0
20  0     12 3581536   5156 5861460    0    0     0 286836 5259 12935 35 32 33  0  0  0
 4  1     12 3290820   5156 6155164    0    0     0 272288 5457 12181 34 45 20  0  0  0
 8  0     12 2888920   5156 6471672    0    0     0 390884 4792 11551 28 54 18  0  0  0
12  0     12 2483332   5156 6798520    0    0     4 245492 5443 11829 33 44 22  1  0  0
 5  0     12 2185236   5156 7087000    0    0     0 257404 5320 13333 33 37 30  0  0  0
11  0     12 1885612   5164 7385880    0    0     0 291364 5241 10547 26 53 20  1  0  0
