procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0     12 10935256   4860 292344    0    0   529 34812 3853   14  6 21 72  1  0  0
 2  0     12 10938336   4896 292436    0    0    36    44 1268  997  0  1 99  0  0  0
 1  0     12 10941352   4896 292436    0    0     0    16 1131  770  0  1 99  0  0  0
 4  0     12 10871512   5180 298492    0    0  6508   392 6637 6369 15 12 71  2  0  0
13  0     12 10497712   5180 421948    0    0  1356  3008 6065 10709 42 31 25  3  0  0
11  1     12 10135312   5180 593020    0    0     4  3912 6137 9880 32 40 23  4  0  0
 7  0     12 9724020   5180 780788    0    0   220   480 6277 7269 42 17 40  0  0  0
 5  0     12 9542124   5180 964016    0    0     0    16 6684 6972 18 14 68  0  0  0
 3  0     12 9337328   5188 1133628    0    0     0    60 5614 5864 13 13 74  0  0  0
14  0     12 8887972   5188 1312112    0    0    64  6260 6599 8324 36 25 39  0  0  0
12  0     12 8683260   5188 1483820    0    0    40 187588 5201 8115 28 36 36  1  0  0
 3  0     12 8500592   5188 1662280    0    0   112 170560 5685 9511 33 37 29  1  0  0
12  0     12 8277048   5188 1824804    0    0     0 172104 5280 8924 29 35 36  0  0  0
11  0     12 8094776   5196 1998512    0    0     0 180872 5812 9435 28 43 28  0  0  0
 3  0     12 7921224   5196 2174060    0    0    56 333300 4771 8770 24 49 26  1  0  0
11  0     12 7753192   5196 2342156    0    0     0 299052 4474 8489 23 49 27  1  0  0
 5  0     12 7481400   5196 2521644    0    0     0 269520 5374 9485 29 44 26  1  0  0
 9  0     12 7288720   5196 2697456    0    0     0    16 7006 9902 32 30 37  0  0  0
 1  0     12 7123576   5212 2879336    0    0     8    96 6363 9189 24 36 40  0  0  0
 6  0     12 6959400   5212 3042400    0    0     0 155728 5456 9086 24 41 34  0  0  0
 3  0     12 6782412   5212 3220596    0    0     0 155664 5701 8963 22 43 35  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0     12 6604976   5212 3399432    0    0     4 201108 5674 9124 26 43 30  1  0  0
11  0     12 6293904   5212 3576444    0    0     0 196364 5822 9108 22 43 34  1  0  0
12  0     12 6114996   5780 3757344    0    0  1456 192308 5318 9246 23 45 31  1  0  0
11  0     12 5948168   5780 3908680    0    0     0 204424 4682 9269 19 39 42  0  0  0
14  0     12 5767540   5780 4084508    0    0     0 328864 4785 9696 28 48 23  0  0  0
 1  0     12 5585696   5780 4265188    0    0     0 62544 6463 9386 22 38 38  2  0  0
