procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10915808   4332 289636    0    0   463 13130 4137   17  6 25 68  1  0  0
 1  0     12 10917232   4368 289708    0    0    36    44 1340 1136  0  1 99  0  0  0
 1  0     12 10917424   4376 289712    0    0     0    84 1241  792  0  1 99  0  0  0
 5  0     12 10852644   4784 295892    0    0  6628   272 6368 5613 15 12 70  3  0  0
 8  0     12 10714796   4784 352588    0    0   468    16 6971 9102 39 20 41  1  0  0
 8  0     12 10587848   4784 422500    0    0     0    16 7243 7704 29 24 47  0  0  0
 4  0     12 10499664   4784 494008    0    0     0   300 7006 7016 29 18 52  0  0  0
 2  0     12 10418424   4792 563764    0    0     0    92 6655 6780 26 21 53  0  0  0
 8  0     12 10347808   4792 632444    0    0     0   136 6767 6746 28 24 48  0  0  0
 3  0     12 10269360   4792 701300    0    0     0   156 6644 6534 36 19 45  0  0  0
 7  2     12 10197300   4792 764668    0    0    44   536 5935 6161 22 22 56  0  0  0
 8  0     12 10134652   4792 830320    0    0   116   212 6073 7613 22 32 45  0  0  0
 1  1     12 10046648   4800 899628    0    0     0    60 7448 8286 36 25 39  0  0  0
 9  0     12 9982344   4800 964348    0    0     0    16 6295 7339 18 34 48  0  0  0
 1  0     12 9851408   4800 1030312    0    0     0   148 6376 7562 17 33 49  0  0  0
 1  0     12 9784288   5476 1091876    0    0  1504    16 5351 6797 19 33 46  1  0  0
 6  0     12 9720224   5476 1156356    0    0     0   492 6093 7494 10 34 55  0  0  0
 4  0     12 9625688   5484 1218980    0    0     0    72 6238 7430 24 26 50  0  0  0
 3  0     12 9480840   5484 1285384    0    0     0    76 6806 7710 32 26 42  0  0  0
 3  0     12 9369452   5484 1349592    0    0     0    16 5883 7344 11 37 51  0  0  0
 4  0     12 9306004   5492 1410916    0    0     8 62996 5207 6512 20 42 38  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0     12 9232328   5492 1477000    0    0     0 84604 6189 7319 27 32 41  1  0  0
 8  0     12 9173352   5500 1536780    0    0     0 57380 4883 6588 13 45 42  1  0  0
 8  0     12 9106752   5500 1602852    0    0     0 49264 5804 7226 18 38 44  0  0  0
 9  0     12 9047908   5500 1666536    0    0     0 71212 5848 7225 15 38 47  0  0  0
 3  0     12 8984148   5500 1728292    0    0     0 49172 4977 6837 11 43 45  0  0  0
 4  0     12 8922256   5500 1792032    0    0     0 64400 5384 6944 10 40 49  1  0  0
 5  0     12 8857316   5508 1854484    0    0     0 78824 5174 6843  8 45 46  1  0  0
 3  0     12 8794904   5508 1916016    0    0     0 41044 5115 7030  9 35 55  1  0  0
 5  0     12 8729936   5508 1979112    0    0     0 165136 5366 7233  6 37 57  1  0  0
 3  0     12 8580372   5508 2046304    0    0     0    16 6462 8235  6 28 66  0  0  0
10  0     12 8433580   5508 2111076    0    0     4 60308 5537 7427  8 35 57  1  0  0
 6  1     12 8357776   5516 2172464    0    0     0 92680 5009 7198  6 36 57  1  0  0
 1  0     12 8291952   5516 2238860    0    0     0 28720 5311 7328  6 31 62  0  0  0
10  0     12 8233708   5516 2298460    0    0     0 147596 4718 6705  6 44 49  0  0  0
 1  0     12 8169596   5516 2359904    0    0     0 201012 4475 6634  6 47 47  1  0  0
 2  0     12 8106076   5516 2422264    0    0     0  2308 5274 7325  6 34 60  1  0  0
 2  0     12 8039208   5524 2489056    0    0     0    56 5832 7724  7 28 64  1  0  0
 2  0     12 7972180   5524 2554196    0    0     0    16 5891 7683  6 29 65  0  0  0
 4  0     12 7844680   5524 2619692    0    0     0 49924 5374 7404  6 37 56  0  0  0
 8  0     12 7711276   5524 2682804    0    0     8 81328 5471 7366  6 38 55  1  0  0
 4  0     12 7572020   5524 2749148    0    0     0 66468 5796 7732  6 32 61  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0     12 7498832   5532 2812036    0    0     0 65584 5179 7351  7 39 54  0  0  0
 2  0     12 7435936   5532 2874684    0    0     0 65564 5275 7282  5 36 58  1  0  0
 6  0     12 7374352   5532 2937600    0    0     0 65612 5384 7446  6 34 60  0  0  0
 5  0     12 7313948   5532 2997004    0    0     0 252452 4170 6202  5 51 43  1  0  0
15  0     12 7255256   5532 3055672    0    0     0 248344 4402 6318  6 53 40  1  0  0
 1  0     12 7194200   5540 3115640    0    0     0 158136 4773 6760  7 42 50  1  0  0
 7  0     12 7130056   5540 3180344    0    0     0    16 5510 7430  6 32 62  0  0  0
 8  0     12 7060444   5540 3247616    0    0     0    56 5833 7863  7 28 65  0  0  0
 8  0     12 6994448   5540 3311404    0    0     0    16 5230 7183  7 35 59  0  0  0
 5  0     12 6925576   5540 3377972    0    0     0  1724 5923 7778  6 29 65  0  0  0
 4  0     12 6812892   5548 3439336    0    0     0    40 5095 6954  5 34 61  0  0  0
 9  0     12 6673360   5548 3506312    0    0     0    76 6086 7880  6 30 64  0  0  0
 4  0     12 6530596   5548 3572620    0    0     0    28 5849 7801  5 29 66  0  0  0
 9  1     12 6400136   5548 3635344    0    0     0 45704 5501 7255  6 33 61  1  0  0
 1  0     12 6265392   5548 3699680    0    0     0 78648 5484 7343  6 36 57  0  0  0
 3  0     12 6134596   5556 3759440    0    0     0 82144 4851 6609  6 41 52  1  0  0
 5  1     12 6006572   5556 3820888    0    0     0 169624 4982 6896  6 44 50  0  0  0
14  0     12 5887168   5556 3880120    0    0     0 247540 4412 6447  8 50 41  0  0  0
 7  1     12 5825788   5556 3942064    0    0     4 286932 4601 6541  6 50 42  2  0  0
 1  0     12 5759048   5556 4008992    0    0     0  1764 5650 7740  6 32 62  0  0  0
 1  0     12 5690216   5564 4078364    0    0     0    36 6457 8448  8 25 67  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0     12 5624920   5572 4143704    0    0     8    16 5551 7588  6 33 60  0  0  0
 2  0     12 5548572   5572 4211368    0    0     0    16 5999 8056  6 29 65  0  0  0
 5  0     12 5475408   5572 4276444    0    0     0   532 5441 7356  5 30 65  0  0  0
 3  0     12 5419892   5572 4342188    0    0     0    16 5867 7902  6 29 65  0  0  0
 3  0     12 5352888   5580 4409324    0    0     0    68 5696 7710  5 31 64  0  0  0
 6  0     12 5286684   5580 4475316    0    0     0    16 5959 7753  7 31 62  0  0  0
 0  0     12 5229072   5580 4537668    0    0     0 61468 4791 6780  8 38 54  0  0  0
 4  0     12 5163520   5580 4603164    0    0     0 63580 5628 7679  5 35 58  2  0  0
 6  1     12 5104580   5580 4662916    0    0     0 183172 4699 6530  7 44 47  1  0  0
13  0     12 5042296   5588 4724268    0    0     0 91520 4789 6769  7 40 51  1  0  0
 4  0     12 4975320   5588 4789616    0    0     0    16 5648 7583  6 30 65  0  0  0
11  0     12 4904696   5588 4852916    0    0     0    16 5681 7556  7 29 64  0  0  0
 3  0     12 4843616   5588 4920476    0    0     0 50784 5638 7657  7 34 59  0  0  0
13  0     12 4779860   5588 4985296    0    0     0 65848 5588 7524  7 33 59  1  0  0
 9  0     12 4718164   5596 5046164    0    0     0 261896 4332 6338  6 52 40  1  0  0
 8  0     12 4659732   5596 5104156    0    0     0 265096 4114 6321  6 51 42  1  0  0
