procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 10838048   6196 292576    0    0   643 38156 3746   14  6 20 73  1  0  0
 1  0     12 10852760   6264 292684    0    0    36   100 1440 1223  0  1 99  0  0  0
 1  0     12 10861332   6288 292684    0    0     0   360 1373  883  0  1 98  0  0  0
10  0     12 10815468   6448 298728    0    0  6340   288 6834 5984 16 11 70  3  0  0
 6  0     12 10328688   6472 417800    0    0   488    80 6337 9230 36 31 32  1  0  0
 9  0     12 9254012   6488 777992    0    0     0    96 4956 10215 36 32 31  0  0  0
32  0     12 8289128   6520 1331244    0    0     0 65908 4575 12081 38 28 33  1  0  0
13  0     12 7567676   6608 1720992    0    0     0 639700 3930 9102 40 50 10  0  0  0
 6  0     12 7088932   6628 2198036    0    0     0 475344 4666 10180 34 40 25  1  0  0
 9  0     12 6599240   6644 2683148    0    0     0 249984 5792 9833 35 42 22  1  0  0
10  2     12 6078080   7340 3041432    0    0  1532 385336 4460 7970 30 51 18  1  0  0
 9  0     12 5647320   7384 3469280    0    0   116 410112 5021 10431 35 46 18  1  0  0
13  1     12 5109148   7408 3783800    0    0     0 463248 4258 8679 27 58 15  0  0  0
 5  0     12 4702000   7424 4042652    0    0     0 587228 3446 7286 24 61 14  2  0  0
10  0     12 4184124   7440 4549916    0    0     0 41084 6515 11578 33 42 25  0  0  0
 9  0     12 3802076   7456 4936860    0    0     0 401668 4700 9588 28 53 19  1  0  0
15  0     12 3382976   7488 5360948    0    0     0 385712 5187 10431 30 50 20  1  0  0
 7  1     12 3064024   7512 5617908    0    0     0 364244 4466 7557 26 52 21  1  0  0
 6  0     12 3462684   7528 5753688    0    0     0 552212 3478 5027 22 66 10  2  0  0
 8  0     12 2820092   7544 6336540    0    0     0 119984 5933 13509 44 38 18  0  0  0
 6  0     12 2334176   7560 6796192    0    0     0 473172 4994 10428 30 45 25  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  4     12 1811588   7588 7321128    0    0     0 373896 4568 12407 43 36 20  1  0  0
21  2     12 1285256   7608 7682968    0    0     0 392668 4834 9321 31 52 16  1  0  0
11  1     12 1031204   7628 7882920    0    0     4 612060 3397 6446 26 61 12  1  0  0
 9  1     12 404156   7652 8273928    0    0     0 124552 3385 9171 20 27 52  0  0  0
 7  4     12 144204   4372 8263716    0    0     4 260340 5538 10058 25 50 25  0  0  0
12  1     12 219400   4444 8089952    0    0    68 460444 3929 7281 21 59 17  3  0  0
12  9     12 501564   4528 8191640    0    0     0 484184 3399 4949 19 74  3  4  0  0
 5  0     12 253020   4628 8751868    0    0     0 69476 6338 13173 36 43 20  1  0  0
11  0     12 163128   4664 8831488    0    0     0 197876 5369 9979 28 52 19  0  0  0
 5  0     12 210816   4708 8789020    0    0     0 407744 4570 9654 26 54 20  0  0  0
 5  0     12 139316   4728 8678632    0    0     0 344220 4780 8484 23 55 22  0  0  0
 7  0     12 178792   4652 8357280    0    0     0 336072 4266 8068 23 58 18  1  0  0
 5  1     12 387720   4744 8261368    0    0     0 208264 5556 8264 24 62 14  0  0  0
11  2     12 459284   4808 8495380    0    0     4 226976 5296 7150 20 71  7  1  0  0
14  1     12 259396   4884 8689804    0    0     0 422264 3353 6256 19 61 19  2  0  0
 5  0     12 161100   4940 8785700    0    0     0 353320 3973 8097 24 60 15  1  0  0
 4  5     12 191600   4960 8755240    0    0     0 198804 6050 11483 29 48 22  1  0  0
 8  2     12 126992   4984 8787512    0    0     0 308612 4433 8050 24 57 18  1  0  0
 8  4     12 451080   4572 8732952    0    0     0 220104 5507 8508 24 56 19  0  0  0
15  1     12 208268   4592 8758296    0    0    24 464096 3580 6831 19 69 11  2  0  0
 6  0     12 172452   4624 8718088    0    0     0 406144 3682 7676 21 60 16  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  1     12 231908   4560 8647728    0    0     0 293852 5385 11881 27 44 29  0  0  0
 8  3     12 201772   4576 8682516    0    0     4 265360 4739 8988 25 55 18  2  0  0
11  2     12 202840   4596 8691344    0    0     0 314764 4284 8300 21 56 21  1  0  0
16  1     12 147224   4624 8720948    0    0     0 341496 3688 7123 20 59 19  2  0  0
12  0     12 237044   4640 8465328    0    0     0 475184 3572 7282 17 60 22  2  0  0
 5  1     12 177988   4664 8795084    0    0     0 111456 6171 11219 29 50 20  1  0  0
 6  0     12 216812   4680 8755932    0    0     0 301776 4502 9074 22 55 22  1  0  0
 7  3     12 192044   4700 8775560    0    0     0 318780 4571 8928 23 56 20  1  0  0
10  0     12 154120   4728 8732708    0    0     0 361560 4004 7541 22 60 15  3  0  0
15  1     12 169636   4752 8667396    0    0     0 477644 3336 7215 17 64 18  1  0  0
17  0     12 167680   4768 8366240    0    0     8 263568 4917 10359 23 55 22  0  0  0
10  2     12 747664   4872 8392548    0    0     0 293096 3795 6088 19 67 13  2  0  0
