procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10928228   4948 287456    0    0   452  1972 2543    7  3 11 86  0  0  0
 0  0      0 10932128   5000 287544    0    0    44   100 1323 1071  1  1 99  0  0  0
 3  0      0 10934116   5000 287544    0    0     0   116 1205  801  0  1 99  0  0  0
 6  0      0 10859352   5144 294080    0    0  6652    16 6406 6415 16  9 73  2  0  0
 6  0      0 10837972   5144 297672    0    0   180    52 6891 11160 42 23 34  0  0  0
10  0      0 10816552   5144 299144    0    0     0    16 6444 8851 31 27 42  0  0  0
10  0      0 10793368   5152 300796    0    0     0   100 6041 7501 28 28 44  0  0  0
 8  0      0 10750276   5152 302116    0    0     0   156 4977 6344 25 22 53  0  0  0
 2  0      0 10744508   5152 303404    0    0     0    16 5493 6876 24 25 51  0  0  0
 9  0      0 10740224   5152 304904    0    0   160   248 5504 7696 23 37 39  1  0  0
 3  0      0 10733420   5152 306584    0    0     0    16 7043 9104 38 24 38  0  0  0
 4  0      0 10717544   5160 308188    0    0     0    76 6515 8802 40 24 35  0  0  0
 5  0      0 10714268   5160 309184    0    0     0    92 4079 6388 13 40 47  0  0  0
11  0      0 10706456   5160 310444    0    0     0    16 5403 7692 19 29 51  0  0  0
 5  0      0 10701416   5160 312024    0    0     0    88 6107 8479 15 36 49  0  0  0
 5  0      0 10695368   5160 313464    0    0     0    16 5662 8313 14 37 49  0  0  0
 9  0      0 10671932   5168 315204    0    0     0    60 7507 9464 37 26 37  0  0  0
 7  0      0 10664372   5168 316716    0    0     0   124 6542 8749 26 32 42  0  0  0
 5  0      0 10659584   5168 318232    0    0     0    16 5994 8298 21 35 44  0  0  0
10  0      0 10644464   5168 319824    0    0     0   112 7151 9388 36 27 37  0  0  0
 9  0      0 10638416   5168 321320    0    0     0    16 5867 8216 13 39 48  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1      0 10618032   5176 322912    0    0     0    56 6938 8477 35 15 50  0  0  0
 3  0      0 10617024   5176 324064    0    0     0    84 5123 7444 10 41 48  0  0  0
 7  0      0 10616520   5176 325372    0    0     0    20 4977 7298  7 33 60  0  0  0
 3  0      0 10615260   5176 326796    0    0     0   120 5925 8671 14 31 55  0  0  0
