procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10945536   6160 289648    0    0   454  2163 3577   13  5 19 76  1  0  0
 2  0      0 10947496   6228 289740    0    0    36   104 1375 1126  0  1 99  0  0  0
 0  0      0 10949384   6244 289756    0    0     0   236 1169  773  0  1 99  0  0  0
 2  1      0 10888340   6408 295784    0    0  6236   100 6256 5856 12 11 74  2  0  0
 9  0      0 10843920   6432 309708    0    0   592    80 6522 11255 44 26 29  1  0  0
 5  0      0 10790804   6448 325336    0    0     0    96 6576 11077 41 31 29  0  0  0
11  0      0 10704344   6472 342856    0    0     0   188 7111 11283 52 21 27  0  0  0
14  1      0 10666328   6624 355456    0    0     4    96 5358 8725 28 31 41  0  0  0
 7  0      0 10634640   6648 370580    0    0   132 24788 6533 9744 39 29 32  0  0  0
 6  0      0 10610196   6664 384648    0    0     0    96 6053 8771 20 42 38  0  0  0
14  1      0 10569652   6688 399340    0    0     4   172 5835 8914 31 30 38  1  0  0
 5  0      0 10528828   6744 416912    0    0   156   364 7613 12738 41 32 27  0  0  0
11  0      0 10495816   6768 431080    0    0     8    96 6371 10141 35 30 35  0  0  0
 7  1      0 10489324   6792 442524    0    0     4 76776 4195 7784 10 60 28  2  0  0
11  0      0 10481316   6812 454444    0    0     0 42832 4550 7976 15 51 32  3  0  0
 3  0      0 10472776   6828 466864    0    0     0    96 4720 8385  8 51 41  0  0  0
 4  0      0 10462220   6860 478788    0    0     0   216 4852 8303  5 53 41  1  0  0
 2  0      0 10449144   6876 491560    0    0     0    96 4912 8735  8 52 40  0  0  0
 8  1      0 10436320   6900 504144    0    0     0   116 4851 8505  7 53 39  1  0  0
13  0      0 10424728   6916 516360    0    0     0    96 4683 8208  5 56 38  1  0  0
11  0      0 10414144   6936 529644    0    0     0   160 5200 8981  8 51 40  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 10403056   6964 542428    0    0     0   168 4968 8723  7 53 39  1  0  0
 9  0      0 10391716   6980 555584    0    0     0    96 5568 9193 13 50 37  0  0  0
 9  0      0 10378376   7004 568932    0    0     0   204 5388 9311 13 47 40  0  0  0
 3  0      0 10362784   7020 581384    0    0     0   108 4951 8819  5 50 44  0  0  0
 6  2      0 10349268   7048 593904    0    0     0   232 4743 8700  6 53 40  1  0  0
 6  0      0 10336416   7068 606804    0    0     0   100 5136 8900  8 45 46  1  0  0
 5  0      0 10322864   7084 619776    0    0     0    96 5092 9060  5 47 47  1  0  0
 5  1      0 10311076   7108 631892    0    0     0   136 4790 8465  4 48 47  1  0  0
12  0      0 10296992   7124 645236    0    0     0    96 5080 9268  6 50 43  0  0  0
 7  0      0 10283900   7156 658328    0    0     0   216 4848 8904  4 53 43  1  0  0
 5  0      0 10270344   7172 671100    0    0     0    96 5525 9538  5 47 48  0  0  0
 7  0      0 10256748   7188 684240    0    0     0    96 5130 8962  6 49 44  1  0  0
 4  0      0 10225752   7204 696656    0    0     0   256 4858 8561  6 51 43  0  0  0
 8  0      0 10185460   7228 709952    0    0     0   136 5160 9189  5 48 46  1  0  0
 2  0      0 10146428   7260 721988    0    0     0   228 4785 8795  6 51 42  1  0  0
 4  0      0 10105856   7276 735784    0    0     0    96 5591 9370  6 49 45  1  0  0
 1  0      0 10066556   7292 748716    0    0     0    96 5146 9228  5 48 46  1  0  0
 4  0      0 10056224   7308 761048    0    0     0   124 4769 8618  4 50 45  0  0  0
 7  0      0 10043400   7332 773872    0    0     0   472 4713 8552  5 53 41  1  0  0
 3  0      0 10030324   7364 786356    0    0     8   236 4960 8914  5 50 43  1  0  0
 0  0      0 10015244   7380 799880    0    0     0    96 5394 9596  5 45 49  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 10004184   7396 811796    0    0     0    96 4690 8361  5 45 49  0  0  0
 2  0      0 9993372   7412 825468    0    0     0   124 5190 9179  4 50 44  1  0  0
 8  0      0 9980296   7436 837900    0    0     0   132 4889 8866  4 50 45  1  0  0
 9  0      0 9973304   7536 848228    0    0     0 123620 3498 7023  4 62 31  4  0  0
 5  0      0 9964020   7560 858228    0    0     0 158376 2918 6439  4 68 21  7  0  0
 7  0      0 9941032   7576 868416    0    0     0 127684 3507 7097  5 63 29  4  0  0
 9  0      0 9900240   7592 881196    0    0     0   188 4693 8787  6 50 43  1  0  0
 7  0      0 9858232   7608 894744    0    0     0    96 5373 9545  5 51 44  0  0  0
 8  0      0 9822500   7648 908072    0    0     0   272 4932 9058  5 51 43  1  0  0
 7  1      0 9808708   7800 920616    0    0   136   316 5142 9029  5 50 45  1  0  0
