filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,1024,scenario_a,1,200000,5082.24,2.5,0,458352,0.08,0.0,0.0,0.0,0.01,2.82,0.0,0.0,44.64,77.15428571428572,0.0,7.747252747252747,0
f2fs,1024,scenario_a,1,200000,5193.84,2.6,0,468230,0.08,0.0,0.0,0.0,0.01,2.8,0.0,0.0,37.02,64.61681318681319,0.0,4.967032967032967,0
