filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_b,1,5000,704.69,14.1,0,70890,14.48,0.0,0.0,0.02,44.33,218.53,0.0,0.0,553.74,86.76676470588235,0.0,14.950980392156863,1
f2fs,102400,scenario_b,1,5000,551.78,11.0,0,56195,19.77,0.0,0.0,0.02,101.68,241.91,0.0,0.0,370.55,84.08912621359224,0.0,13.436893203883495,1
