filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,10240,scenario_a,1,1000,120,30,16,False,False,5,70461,711.36,71.1,92975,0,0.61,0.01,2.55,9.11,17.19,59.25,80.6656,88.1,0.0,0.0,0.0,4.9311,0.0,0.0,2.94,35.9,47.14,13.88,True,disk util avg 80.67% >= 80.00% | cpu iowait avg 13.88% >= 5.00%,results/kafka_fs_bench_20260426_183508/raw/r1_ext4_scenario_a_10240B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260426_183508/monitor/r1_ext4_scenario_a_10240B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_183508/monitor/r1_ext4_scenario_a_10240B_1000ops_measure_vmstat.txt.gz
f2fs,10240,scenario_a,1,1000,120,30,16,False,False,5,70237,774.96,77.5,92920,0,0.65,0.01,2.63,9.44,18.15,48.94,87.51739130434783,93.3,0.0,0.0,0.0,5.651304347826087,0.0,0.0,2.7934782608695654,41.130434782608695,40.54347826086956,15.695652173913043,True,disk util avg 87.52% >= 80.00% | cpu iowait avg 15.70% >= 5.00%,results/kafka_fs_bench_20260426_183508/raw/r1_f2fs_scenario_a_10240B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260426_183508/monitor/r1_f2fs_scenario_a_10240B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_183508/monitor/r1_f2fs_scenario_a_10240B_1000ops_measure_vmstat.txt.gz
