filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,10240,scenario_a,1,20000,1067.25,5.3,0,121096,31131.77,0.0,0.0,32293.07,34424.11,36072.11,0.0,0.0,38115.54,83.3269298245614,0.0,16.140350877192983,1
f2fs,10240,scenario_a,1,20000,1039.12,5.2,0,119165,31105.65,0.0,0.0,32404.4,35669.03,36795.65,0.0,0.0,37824.56,88.0848275862069,0.0,16.594827586206897,1
