filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,10240,scenario_a,1,20000,120,30,8,False,False,5,121096,1067.25,5.3,141722,0,31131.77,32293.07,34424.11,36072.11,37608.14,38115.54,83.3269298245614,88.1,0.0,0.0,0.0,3.905263157894737,0.0,0.0,3.692982456140351,32.10526315789474,48.10526315789474,16.140350877192983,True,disk util avg 83.33% >= 80.00% | cpu iowait avg 16.14% >= 5.00%,results/kafka_fs_bench_20260425_073022/raw/r1_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260425_073022/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260425_073022/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
f2fs,10240,scenario_a,1,20000,120,30,8,False,False,5,119165,1039.12,5.2,145546,0,31105.65,32404.4,35669.03,36795.65,37457.19,37824.56,88.0848275862069,92.84,0.0,0.0,0.0,4.186293103448276,0.0,0.0,3.8706896551724137,36.577586206896555,42.94827586206897,16.594827586206897,True,disk util avg 88.08% >= 80.00% | cpu iowait avg 16.59% >= 5.00%,results/kafka_fs_bench_20260425_073022/raw/r1_f2fs_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260425_073022/monitor/r1_f2fs_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260425_073022/monitor/r1_f2fs_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
